"","alpha_hat_ij_Caryophyllaceae","focal","year","complexity.plant","complexity.animal"
"2967",0.222101317741373,"HOMA","All","family","family"
"2968",0.183009334720813,"HOMA","All","family","family"
"2969",0.156804307290096,"HOMA","All","family","family"
"2970",0.233071684043652,"HOMA","All","family","family"
"2971",0.218925103864841,"HOMA","All","family","family"
"2972",0.103293725347425,"HOMA","All","family","family"
"2973",0.155700536385929,"HOMA","All","family","family"
"2974",0.265282876507986,"HOMA","All","family","family"
"2975",0.131925513986192,"HOMA","All","family","family"
"2976",0.171720858388183,"HOMA","All","family","family"
"2977",0.0206548955682395,"HOMA","All","family","family"
"2978",0.145760252546388,"HOMA","All","family","family"
"2979",0.171920662663879,"HOMA","All","family","family"
"2980",0.266150646438077,"HOMA","All","family","family"
"2981",0.129670867305289,"HOMA","All","family","family"
"2982",0.20189066240562,"HOMA","All","family","family"
"2983",0.370451072068283,"HOMA","All","family","family"
"2984",0.0535049119948507,"HOMA","All","family","family"
"2985",0.185662759065656,"HOMA","All","family","family"
"2986",0.0974279762121584,"HOMA","All","family","family"
"2987",0.135069671320205,"HOMA","All","family","family"
"2988",0.0923407977878121,"HOMA","All","family","family"
"2989",0.146079150063245,"HOMA","All","family","family"
"2990",0.116595189698155,"HOMA","All","family","family"
"2991",0.187043324237507,"HOMA","All","family","family"
"2992",0.0975197934996694,"HOMA","All","family","family"
"2993",0.110906244477728,"HOMA","All","family","family"
"2994",0.184561330307546,"HOMA","All","family","family"
"2995",0.136865813554529,"HOMA","All","family","family"
"2996",-0.0373864125271813,"HOMA","All","family","family"
"2997",0.189264015218457,"HOMA","All","family","family"
"2998",0.0654136195479476,"HOMA","All","family","family"
"2999",0.171768692802478,"HOMA","All","family","family"
"3000",0.0530288019635059,"HOMA","All","family","family"
"3001",0.255766294835852,"HOMA","All","family","family"
"3002",0.126026225504379,"HOMA","All","family","family"
"3003",0.209555078733774,"HOMA","All","family","family"
"3004",-0.048773437999069,"HOMA","All","family","family"
"3005",0.222559919630783,"HOMA","All","family","family"
"3006",0.098298220784985,"HOMA","All","family","family"
"3007",0.21034497010086,"HOMA","All","family","family"
"3008",0.234139837650381,"HOMA","All","family","family"
"3009",0.195389585906094,"HOMA","All","family","family"
"3010",0.0212124551927406,"HOMA","All","family","family"
"3011",0.0964256794685976,"HOMA","All","family","family"
"3012",0.085337364561892,"HOMA","All","family","family"
"3013",0.013393382391012,"HOMA","All","family","family"
"3014",0.147881244246163,"HOMA","All","family","family"
"3015",0.0744493977507477,"HOMA","All","family","family"
"3016",0.104457696816265,"HOMA","All","family","family"
"3017",0.11700157825737,"HOMA","All","family","family"
"3018",0.143198614372773,"HOMA","All","family","family"
"3019",0.127093927547224,"HOMA","All","family","family"
"3020",-0.0180845197143376,"HOMA","All","family","family"
"3021",0.103863742801468,"HOMA","All","family","family"
"3022",0.251929798465188,"HOMA","All","family","family"
"3023",0.283282234262153,"HOMA","All","family","family"
"3024",0.212030240108479,"HOMA","All","family","family"
"3025",0.132321362875049,"HOMA","All","family","family"
"3026",0.211153711021405,"HOMA","All","family","family"
"3027",0.0616393795451178,"HOMA","All","family","family"
"3028",0.139011667326472,"HOMA","All","family","family"
"3029",0.211931213778281,"HOMA","All","family","family"
"3030",0.0714974871242828,"HOMA","All","family","family"
"3031",0.079416230603464,"HOMA","All","family","family"
"3032",0.196667964115102,"HOMA","All","family","family"
"3033",0.18605114405475,"HOMA","All","family","family"
"3034",0.0412710143198547,"HOMA","All","family","family"
"3035",0.331964445900539,"HOMA","All","family","family"
"3036",-0.000907043545465225,"HOMA","All","family","family"
"3037",0.219512158191405,"HOMA","All","family","family"
"3038",0.0850543418393468,"HOMA","All","family","family"
"3039",-0.194116967720862,"HOMA","All","family","family"
"3040",0.081093073078718,"HOMA","All","family","family"
"3041",0.291198070641201,"HOMA","All","family","family"
"3042",0.15684041201684,"HOMA","All","family","family"
"3043",0.158567317723528,"HOMA","All","family","family"
"3044",0.171748283825196,"HOMA","All","family","family"
"3045",0.205227066716121,"HOMA","All","family","family"
"3046",0.297182972474062,"HOMA","All","family","family"
"3047",-0.020204524587732,"HOMA","All","family","family"
"3048",0.112025632701124,"HOMA","All","family","family"
"3049",0.0330513412487856,"HOMA","All","family","family"
"3050",0.0960621386266327,"HOMA","All","family","family"
"3051",0.166911836815172,"HOMA","All","family","family"
"3052",0.230716750330443,"HOMA","All","family","family"
"3053",-0.052519099063755,"HOMA","All","family","family"
"3054",0.152709248041069,"HOMA","All","family","family"
"3055",0.10999623509787,"HOMA","All","family","family"
"3056",-0.0375470372557333,"HOMA","All","family","family"
"3057",-0.0729184650936706,"HOMA","All","family","family"
"3058",0.283038326358455,"HOMA","All","family","family"
"3059",0.160034531880342,"HOMA","All","family","family"
"3060",0.23888762433204,"HOMA","All","family","family"
"3061",-0.070654923426271,"HOMA","All","family","family"
"3062",0.0628368426601531,"HOMA","All","family","family"
"3063",0.171338255723483,"HOMA","All","family","family"
"3064",0.112793773093549,"HOMA","All","family","family"
"3065",0.27891089170351,"HOMA","All","family","family"
"3066",0.209913622914266,"HOMA","All","family","family"
"3067",0.251099738164023,"HOMA","All","family","family"
"3068",0.108354978823967,"HOMA","All","family","family"
"3069",0.163027288515416,"HOMA","All","family","family"
"3070",0.219389221432254,"HOMA","All","family","family"
"3071",0.226077545874574,"HOMA","All","family","family"
"3072",0.332711067125736,"HOMA","All","family","family"
"3073",0.12697511083302,"HOMA","All","family","family"
"3074",0.199357049244647,"HOMA","All","family","family"
"3075",0.201298689522128,"HOMA","All","family","family"
"3076",0.335122984685327,"HOMA","All","family","family"
"3077",0.0425091918870533,"HOMA","All","family","family"
"3078",0.292595039935844,"HOMA","All","family","family"
"3079",0.0713855142694682,"HOMA","All","family","family"
"3080",0.158071339460081,"HOMA","All","family","family"
"3081",0.0307066991598872,"HOMA","All","family","family"
"3082",0.176270922167806,"HOMA","All","family","family"
"3083",-0.0381338494636937,"HOMA","All","family","family"
"3084",0.168344314629107,"HOMA","All","family","family"
"3085",0.120867274765442,"HOMA","All","family","family"
"3086",0.131134596153444,"HOMA","All","family","family"
"3087",0.065518528196695,"HOMA","All","family","family"
"3088",0.137220632841105,"HOMA","All","family","family"
"3089",0.217379233545293,"HOMA","All","family","family"
"3090",0.0859208627688586,"HOMA","All","family","family"
"3091",0.195149294768416,"HOMA","All","family","family"
"3092",0.0337142662442607,"HOMA","All","family","family"
"3093",0.228361597307309,"HOMA","All","family","family"
"3094",0.0763532789691634,"HOMA","All","family","family"
"3095",0.283587600126763,"HOMA","All","family","family"
"3096",0.123443962291112,"HOMA","All","family","family"
"3097",0.131144925238422,"HOMA","All","family","family"
"3098",0.0606193122361114,"HOMA","All","family","family"
"3099",0.046554439045954,"HOMA","All","family","family"
"3100",0.127473770722517,"HOMA","All","family","family"
"3101",0.13393732298315,"HOMA","All","family","family"
"3102",0.0930769261907398,"HOMA","All","family","family"
"3103",0.143835953366167,"HOMA","All","family","family"
"3104",0.167631410740945,"HOMA","All","family","family"
"3105",0.102032843161582,"HOMA","All","family","family"
"3106",0.111427488305861,"HOMA","All","family","family"
"3107",0.163631480576366,"HOMA","All","family","family"
"3108",0.122220203729794,"HOMA","All","family","family"
"3109",0.129349459132464,"HOMA","All","family","family"
"3110",0.234194587991888,"HOMA","All","family","family"
"3111",0.165758091807003,"HOMA","All","family","family"
"3112",0.0609926109553429,"HOMA","All","family","family"
"3113",0.297026886210872,"HOMA","All","family","family"
"3114",0.180388222762251,"HOMA","All","family","family"
"3115",-0.0601285237655015,"HOMA","All","family","family"
"3116",0.12273169132578,"HOMA","All","family","family"
"3117",0.147917524501358,"HOMA","All","family","family"
"3118",0.195283196191517,"HOMA","All","family","family"
"3119",0.0725992446507053,"HOMA","All","family","family"
"3120",0.0710167189514985,"HOMA","All","family","family"
"3121",0.123377952764119,"HOMA","All","family","family"
"3122",0.048201901972317,"HOMA","All","family","family"
"3123",0.0489556625075949,"HOMA","All","family","family"
"3124",0.193376797546358,"HOMA","All","family","family"
"3125",0.0843964442576066,"HOMA","All","family","family"
"3126",0.0143188812101198,"HOMA","All","family","family"
"3127",0.189648436823681,"HOMA","All","family","family"
"3128",0.0731686175786463,"HOMA","All","family","family"
"3129",0.126553741647653,"HOMA","All","family","family"
"3130",0.145122803132536,"HOMA","All","family","family"
"3131",0.073790521474139,"HOMA","All","family","family"
"3132",0.243031515186309,"HOMA","All","family","family"
"3133",0.0502527252064202,"HOMA","All","family","family"
"3134",0.0286528846295562,"HOMA","All","family","family"
"3135",0.072517575061283,"HOMA","All","family","family"
"3136",0.206621293867043,"HOMA","All","family","family"
"3137",0.147719367506471,"HOMA","All","family","family"
"3138",-0.0374142796154738,"HOMA","All","family","family"
"3139",0.13619111012367,"HOMA","All","family","family"
"3140",-0.148190867827773,"HOMA","All","family","family"
"3141",-0.0150937734663029,"HOMA","All","family","family"
"3142",0.0184684842447349,"HOMA","All","family","family"
"3143",0.0412315124943381,"HOMA","All","family","family"
"3144",0.00326659187674694,"HOMA","All","family","family"
"3145",0.0918038170526567,"HOMA","All","family","family"
"3146",0.257907072970928,"HOMA","All","family","family"
"3147",0.342094589862616,"HOMA","All","family","family"
"3148",0.0900687754723382,"HOMA","All","family","family"
"3149",0.0278141092506263,"HOMA","All","family","family"
"3150",0.128846836821669,"HOMA","All","family","family"
"3151",0.0408788532026789,"HOMA","All","family","family"
"3152",0.29829735585972,"HOMA","All","family","family"
"3153",0.215731636814997,"HOMA","All","family","family"
"3154",0.177807638651603,"HOMA","All","family","family"
"3155",0.214818902965517,"HOMA","All","family","family"
"3156",0.0328060282070746,"HOMA","All","family","family"
"3157",0.133359165174664,"HOMA","All","family","family"
"3158",0.122270369670249,"HOMA","All","family","family"
"3159",0.155607027942044,"HOMA","All","family","family"
"3160",0.242743231105494,"HOMA","All","family","family"
"3161",0.06034970794744,"HOMA","All","family","family"
"3162",0.111225325225515,"HOMA","All","family","family"
"3163",0.273844884280231,"HOMA","All","family","family"
"3164",-0.0220484162541142,"HOMA","All","family","family"
"3165",0.240324280814367,"HOMA","All","family","family"
"3166",0.0846317565428814,"HOMA","All","family","family"
"3167",0.0368309347749263,"HOMA","All","family","family"
"3168",0.150239261704791,"HOMA","All","family","family"
"3169",0.227128500735396,"HOMA","All","family","family"
"3170",0.136271098845802,"HOMA","All","family","family"
"3171",0.0901816818223715,"HOMA","All","family","family"
"3172",-0.0294054880798623,"HOMA","All","family","family"
"3173",0.065053433989009,"HOMA","All","family","family"
"3174",-0.042978945866704,"HOMA","All","family","family"
"3175",0.0374047551403549,"HOMA","All","family","family"
"3176",0.203656720657535,"HOMA","All","family","family"
"3177",0.251150536272212,"HOMA","All","family","family"
"3178",0.115748767135476,"HOMA","All","family","family"
"3179",0.0337360973922181,"HOMA","All","family","family"
"3180",0.183155687731871,"HOMA","All","family","family"
"3181",0.128712379737941,"HOMA","All","family","family"
"3182",0.244004587562123,"HOMA","All","family","family"
"3183",0.145842124539604,"HOMA","All","family","family"
"3184",0.0592134730608995,"HOMA","All","family","family"
"3185",0.0213253146944934,"HOMA","All","family","family"
"3186",0.0714419119383014,"HOMA","All","family","family"
"3187",0.221623161009357,"HOMA","All","family","family"
"3188",0.108969703392982,"HOMA","All","family","family"
"3189",0.138014535695248,"HOMA","All","family","family"
"3190",0.209994803378935,"HOMA","All","family","family"
"3191",0.239963636197173,"HOMA","All","family","family"
"3192",0.0422484705644097,"HOMA","All","family","family"
"3193",0.0576414200070883,"HOMA","All","family","family"
"3194",0.194703501404692,"HOMA","All","family","family"
"3195",0.0246560726350586,"HOMA","All","family","family"
"3196",0.0548601157630773,"HOMA","All","family","family"
"3197",0.125320882930543,"HOMA","All","family","family"
"3198",0.109277883012389,"HOMA","All","family","family"
"3199",0.163653338684024,"HOMA","All","family","family"
"3200",0.261994441401818,"HOMA","All","family","family"
"3201",0.0725042467450381,"HOMA","All","family","family"
"3202",0.129866480321069,"HOMA","All","family","family"
"3203",0.237487581364712,"HOMA","All","family","family"
"3204",-0.0222443531400166,"HOMA","All","family","family"
"3205",0.134751049815447,"HOMA","All","family","family"
"3206",0.131918211976982,"HOMA","All","family","family"
"3207",0.169174581721217,"HOMA","All","family","family"
"3208",-0.0179315006006373,"HOMA","All","family","family"
"3209",0.149873836458015,"HOMA","All","family","family"
"3210",0.0353979817663765,"HOMA","All","family","family"
"3211",0.149556700666704,"HOMA","All","family","family"
"3212",0.204275977379924,"HOMA","All","family","family"
"3213",0.13852379315155,"HOMA","All","family","family"
"3214",0.182157219126644,"HOMA","All","family","family"
"3215",0.192973895543787,"HOMA","All","family","family"
"3216",0.0207085237389202,"HOMA","All","family","family"
"3217",0.0884582742368898,"HOMA","All","family","family"
"3218",-0.0377436459937381,"HOMA","All","family","family"
"3219",0.0393226733750975,"HOMA","All","family","family"
"3220",0.140428515839306,"HOMA","All","family","family"
"3221",0.00648073101555569,"HOMA","All","family","family"
"3222",-0.0225079565478644,"HOMA","All","family","family"
"3223",0.157762356810182,"HOMA","All","family","family"
"3224",0.23376550603099,"HOMA","All","family","family"
"3225",0.108004166879867,"HOMA","All","family","family"
"3226",0.160394119193984,"HOMA","All","family","family"
"3227",0.103618273105615,"HOMA","All","family","family"
"3228",0.161456126578167,"HOMA","All","family","family"
"3229",0.141385803496243,"HOMA","All","family","family"
"3230",0.242105628078396,"HOMA","All","family","family"
"3231",0.289261541185858,"HOMA","All","family","family"
"3232",0.0392672492195583,"HOMA","All","family","family"
"3233",-0.0627206655353719,"HOMA","All","family","family"
"3234",0.0161304061293936,"HOMA","All","family","family"
"3235",0.0707222960838723,"HOMA","All","family","family"
"3236",0.199237489446894,"HOMA","All","family","family"
"3237",0.0922861194246878,"HOMA","All","family","family"
"3238",0.193061842481173,"HOMA","All","family","family"
"3239",-0.024399921945223,"HOMA","All","family","family"
"3240",0.0946735946495445,"HOMA","All","family","family"
"3241",-0.0329607851208283,"HOMA","All","family","family"
"3242",0.0946312030078356,"HOMA","All","family","family"
"3243",0.120063738510034,"HOMA","All","family","family"
"3244",0.161430447730676,"HOMA","All","family","family"
"3245",0.161026124207102,"HOMA","All","family","family"
"3246",0.186270982166073,"HOMA","All","family","family"
"3247",0.0581843190310625,"HOMA","All","family","family"
"3248",0.065728373567332,"HOMA","All","family","family"
"3249",0.181011793077727,"HOMA","All","family","family"
"3250",0.0943465238104604,"HOMA","All","family","family"
"3251",0.262124601680836,"HOMA","All","family","family"
"3252",0.17115472972589,"HOMA","All","family","family"
"3253",0.138263516962901,"HOMA","All","family","family"
"3254",0.0700597934374452,"HOMA","All","family","family"
"3255",0.148127982664299,"HOMA","All","family","family"
"3256",0.200865449710795,"HOMA","All","family","family"
"3257",0.117820077644453,"HOMA","All","family","family"
"3258",0.154182778380886,"HOMA","All","family","family"
"3259",0.0523796358041717,"HOMA","All","family","family"
"3260",0.0969715781314002,"HOMA","All","family","family"
"3261",0.119079500584681,"HOMA","All","family","family"
"3262",0.210069008544327,"HOMA","All","family","family"
"3263",0.117257268651224,"HOMA","All","family","family"
"3264",0.348302995724911,"HOMA","All","family","family"
"3265",0.165239102607024,"HOMA","All","family","family"
"3266",0.0960330399268723,"HOMA","All","family","family"
"3267",0.180546723773365,"HOMA","All","family","family"
"3268",0.0500387443749615,"HOMA","All","family","family"
"3269",0.0246966269486819,"HOMA","All","family","family"
"3270",-0.0741395138548996,"HOMA","All","family","family"
"3271",0.210599382581072,"HOMA","All","family","family"
"3272",0.00499727687224705,"HOMA","All","family","family"
"3273",0.180612762824609,"HOMA","All","family","family"
"3274",0.245905353604399,"HOMA","All","family","family"
"3275",0.222712648415881,"HOMA","All","family","family"
"3276",0.0879432372871527,"HOMA","All","family","family"
"3277",0.104561756324704,"HOMA","All","family","family"
"3278",0.100042915932049,"HOMA","All","family","family"
"3279",0.185824305029339,"HOMA","All","family","family"
"3280",0.227207578930739,"HOMA","All","family","family"
"3281",0.220996407345006,"HOMA","All","family","family"
"3282",0.0987078038578701,"HOMA","All","family","family"
"3283",0.267251191376773,"HOMA","All","family","family"
"3284",0.0942547333710351,"HOMA","All","family","family"
"3285",0.118944053502994,"HOMA","All","family","family"
"3286",0.249477391404433,"HOMA","All","family","family"
"3287",0.00882929632127838,"HOMA","All","family","family"
"3288",0.0281538049464445,"HOMA","All","family","family"
"3289",0.145803753790078,"HOMA","All","family","family"
"3290",0.138353239619364,"HOMA","All","family","family"
"3291",0.08079343668651,"HOMA","All","family","family"
"3292",0.105072328244571,"HOMA","All","family","family"
"3293",0.183939595456907,"HOMA","All","family","family"
"3294",0.158878049670293,"HOMA","All","family","family"
"3295",-0.0569788790262433,"HOMA","All","family","family"
"3296",0.184909567186587,"HOMA","All","family","family"
"3297",0.134577378544351,"HOMA","All","family","family"
"3298",0.147179852387752,"HOMA","All","family","family"
"3299",0.183751581969045,"HOMA","All","family","family"
"3300",0.08416027773876,"HOMA","All","family","family"
"3301",-0.161557072296121,"HOMA","All","family","family"
"3302",0.115997463448201,"HOMA","All","family","family"
"3303",0.185630537343174,"HOMA","All","family","family"
"3304",0.193443333022533,"HOMA","All","family","family"
"3305",0.167433064623369,"HOMA","All","family","family"
"3306",-0.0662779186375421,"HOMA","All","family","family"
"3307",0.108532408009064,"HOMA","All","family","family"
"3308",0.304485877516805,"HOMA","All","family","family"
"3309",0.0402528498539292,"HOMA","All","family","family"
"3310",0.0340694498942304,"HOMA","All","family","family"
"3311",0.0568477180822871,"HOMA","All","family","family"
"3312",-0.00829680637190733,"HOMA","All","family","family"
"3313",0.200344322718245,"HOMA","All","family","family"
"3314",0.0569130287020265,"HOMA","All","family","family"
"3315",0.259372571927397,"HOMA","All","family","family"
"3316",0.0342846547992659,"HOMA","All","family","family"
"3317",0.264149672060916,"HOMA","All","family","family"
"3318",0.140552043946411,"HOMA","All","family","family"
"3319",0.144592964073895,"HOMA","All","family","family"
"3320",0.148991276643729,"HOMA","All","family","family"
"3321",0.364942126249024,"HOMA","All","family","family"
"3322",0.108630208207965,"HOMA","All","family","family"
"3323",-0.00477167003056345,"HOMA","All","family","family"
"3324",0.201292007578038,"HOMA","All","family","family"
"3325",0.0857236094841884,"HOMA","All","family","family"
"3326",0.15545893040926,"HOMA","All","family","family"
"3327",-0.0790565323035957,"HOMA","All","family","family"
"3328",-0.0549258907843548,"HOMA","All","family","family"
"3329",0.108248266347457,"HOMA","All","family","family"
"3330",0.0477245391105188,"HOMA","All","family","family"
"3331",-0.0114771731083122,"HOMA","All","family","family"
"3332",0.151771502113468,"HOMA","All","family","family"
"3333",0.165545311897017,"HOMA","All","family","family"
"3334",0.227644486564437,"HOMA","All","family","family"
"3335",0.165448588245695,"HOMA","All","family","family"
"3336",0.22274692165566,"HOMA","All","family","family"
"3337",0.139530391845049,"HOMA","All","family","family"
"3338",0.115727448603292,"HOMA","All","family","family"
"3339",0.154037198309926,"HOMA","All","family","family"
"3340",0.0279809281639165,"HOMA","All","family","family"
"3341",-0.0210054303567332,"HOMA","All","family","family"
"3342",0.236638033275757,"HOMA","All","family","family"
"3343",0.0767132860372073,"HOMA","All","family","family"
"3344",0.210582036839909,"HOMA","All","family","family"
"3345",0.218376099921138,"HOMA","All","family","family"
"3346",0.0492222842313395,"HOMA","All","family","family"
"3347",0.0905469341383465,"HOMA","All","family","family"
"3348",0.180063073611538,"HOMA","All","family","family"
"3349",0.054048273551464,"HOMA","All","family","family"
"3350",0.0488300415681957,"HOMA","All","family","family"
"3351",0.129365160137318,"HOMA","All","family","family"
"3352",0.0263359071530025,"HOMA","All","family","family"
"3353",0.211298929647993,"HOMA","All","family","family"
"3354",0.106394385028793,"HOMA","All","family","family"
"3355",0.0522546315980981,"HOMA","All","family","family"
"3356",0.288145655293092,"HOMA","All","family","family"
"3357",0.234575523022331,"HOMA","All","family","family"
"3358",0.1448702758336,"HOMA","All","family","family"
"3359",0.125712725892466,"HOMA","All","family","family"
"3360",0.0676327799947523,"HOMA","All","family","family"
"3361",0.00155992909988378,"HOMA","All","family","family"
"3362",0.0778534406856062,"HOMA","All","family","family"
"3363",0.197411258332663,"HOMA","All","family","family"
"3364",0.181579981404888,"HOMA","All","family","family"
"3365",0.0241351571330404,"HOMA","All","family","family"
"3366",0.214408003417698,"HOMA","All","family","family"
"3367",0.293933690598063,"HOMA","All","family","family"
"3368",0.146510423594381,"HOMA","All","family","family"
"3369",0.461091519985771,"HOMA","All","family","family"
"3370",0.0913555497136427,"HOMA","All","family","family"
"3371",0.252432995419949,"HOMA","All","family","family"
"3372",0.279590347714451,"HOMA","All","family","family"
"3373",0.0749740802405867,"HOMA","All","family","family"
"3374",0.119700756077415,"HOMA","All","family","family"
"3375",0.197220756994943,"HOMA","All","family","family"
"3376",0.310784242011978,"HOMA","All","family","family"
"3377",0.175663140662707,"HOMA","All","family","family"
"3378",0.0356154583339476,"HOMA","All","family","family"
"3379",0.137063013659284,"HOMA","All","family","family"
"3380",0.383606283926426,"HOMA","All","family","family"
"3381",0.229921365884069,"HOMA","All","family","family"
"3382",0.23081763913299,"HOMA","All","family","family"
"3383",-0.00205821551773988,"HOMA","All","family","family"
"3384",0.155628653655731,"HOMA","All","family","family"
"3385",0.206902046120623,"HOMA","All","family","family"
"3386",0.205920176710922,"HOMA","All","family","family"
"3387",0.0677511837934852,"HOMA","All","family","family"
"3388",0.137166559188592,"HOMA","All","family","family"
"3389",0.298663789578252,"HOMA","All","family","family"
"3390",0.257967100499042,"HOMA","All","family","family"
"3391",0.111430991434278,"HOMA","All","family","family"
"3392",0.0593030645204107,"HOMA","All","family","family"
"3393",-0.0539152017156933,"HOMA","All","family","family"
"3394",0.164245972624404,"HOMA","All","family","family"
"3395",0.312544333859393,"HOMA","All","family","family"
"3396",0.159488128689838,"HOMA","All","family","family"
"3397",0.103930286443754,"HOMA","All","family","family"
"3398",0.20840817131735,"HOMA","All","family","family"
"3399",0.275134433444604,"HOMA","All","family","family"
"3400",0.112302612199022,"HOMA","All","family","family"
"3401",0.149926268711381,"HOMA","All","family","family"
"3402",0.0459122327707309,"HOMA","All","family","family"
"3403",0.158384924153685,"HOMA","All","family","family"
"3404",0.40494517423725,"HOMA","All","family","family"
"3405",0.211132483980103,"HOMA","All","family","family"
"3406",0.138778314693057,"HOMA","All","family","family"
"3407",0.149340047756206,"HOMA","All","family","family"
"3408",0.116823410503193,"HOMA","All","family","family"
"3409",0.169670556252987,"HOMA","All","family","family"
"3410",0.090827882428449,"HOMA","All","family","family"
"3411",0.0808758171022739,"HOMA","All","family","family"
"3412",0.0453921171441778,"HOMA","All","family","family"
"3413",0.263893436779651,"HOMA","All","family","family"
"3414",0.0851006138534474,"HOMA","All","family","family"
"3415",-0.0393543757583575,"HOMA","All","family","family"
"3416",0.19047306287226,"HOMA","All","family","family"
"3417",0.206769449019446,"HOMA","All","family","family"
"3418",0.160190063127155,"HOMA","All","family","family"
"3419",0.141230024913025,"HOMA","All","family","family"
"3420",0.0307768867583862,"HOMA","All","family","family"
"3421",0.053773457491525,"HOMA","All","family","family"
"3422",0.144816627456137,"HOMA","All","family","family"
"3423",0.00433470351798437,"HOMA","All","family","family"
"3424",0.0169120579120632,"HOMA","All","family","family"
"3425",0.123064211264702,"HOMA","All","family","family"
"3426",-0.00444853799662603,"HOMA","All","family","family"
"3427",0.103419649533008,"HOMA","All","family","family"
"3428",0.244130092546324,"HOMA","All","family","family"
"3429",0.105788095551441,"HOMA","All","family","family"
"3430",0.0667299983125373,"HOMA","All","family","family"
"3431",0.0195551912024532,"HOMA","All","family","family"
"3432",0.156203449216874,"HOMA","All","family","family"
"3433",0.0155330679083865,"HOMA","All","family","family"
"3434",0.214792468260936,"HOMA","All","family","family"
"3435",0.227404052714989,"HOMA","All","family","family"
"3436",0.166999630805975,"HOMA","All","family","family"
"3437",-0.0413356370194123,"HOMA","All","family","family"
"3438",0.02895583342832,"HOMA","All","family","family"
"3439",0.321522407710847,"HOMA","All","family","family"
"3440",-0.0583910901877103,"HOMA","All","family","family"
"3441",0.232965000693467,"HOMA","All","family","family"
"3442",0.210284670367098,"HOMA","All","family","family"
"3443",0.126980077679273,"HOMA","All","family","family"
"3444",0.172574693153852,"HOMA","All","family","family"
"3445",0.0302268196864099,"HOMA","All","family","family"
"3446",0.122634930977264,"HOMA","All","family","family"
"3447",0.0850344303672783,"HOMA","All","family","family"
"3448",-0.00897114893410822,"HOMA","All","family","family"
"3449",0.0104699214185309,"HOMA","All","family","family"
"3450",0.139734517808207,"HOMA","All","family","family"
"3451",0.0418457730433877,"HOMA","All","family","family"
"3452",0.0691387312166138,"HOMA","All","family","family"
"3453",0.0212247604982101,"HOMA","All","family","family"
"3454",0.0407707785121214,"HOMA","All","family","family"
"3455",0.305034650435518,"HOMA","All","family","family"
"3456",0.110904212037702,"HOMA","All","family","family"
"3457",0.092489993323567,"HOMA","All","family","family"
"3458",0.309512292174437,"HOMA","All","family","family"
"3459",0.22616202524649,"HOMA","All","family","family"
"3460",0.0902001469586109,"HOMA","All","family","family"
"3461",0.0532638107739181,"HOMA","All","family","family"
"3462",0.203051757030925,"HOMA","All","family","family"
"3463",-0.0649480999988546,"HOMA","All","family","family"
"3464",0.0618039802732142,"HOMA","All","family","family"
"3465",0.20624023816207,"HOMA","All","family","family"
"3466",-0.00610110738766922,"HOMA","All","family","family"
"3467",0.10767916411561,"HOMA","All","family","family"
"3468",0.175688635218573,"HOMA","All","family","family"
"3469",0.232369408183458,"HOMA","All","family","family"
"3470",0.214943888576922,"HOMA","All","family","family"
"3471",0.171360311356766,"HOMA","All","family","family"
"3472",0.165340517975074,"HOMA","All","family","family"
"3473",-0.0793923250356722,"HOMA","All","family","family"
"3474",0.0356223406713279,"HOMA","All","family","family"
"3475",0.193030886430723,"HOMA","All","family","family"
"3476",0.110144561610715,"HOMA","All","family","family"
"3477",0.142701387755692,"HOMA","All","family","family"
"3478",0.092290276747705,"HOMA","All","family","family"
"3479",0.270453940238968,"HOMA","All","family","family"
"3480",0.205360636115382,"HOMA","All","family","family"
"3481",0.128200227006962,"HOMA","All","family","family"
"3482",0.0412425391374884,"HOMA","All","family","family"
"3483",0.159303997207547,"HOMA","All","family","family"
"3484",0.0866139415121912,"HOMA","All","family","family"
"3485",0.215840148201204,"HOMA","All","family","family"
"3486",0.229171827388654,"HOMA","All","family","family"
"3487",-0.0427251034260948,"HOMA","All","family","family"
"3488",0.0958872805414428,"HOMA","All","family","family"
"3489",0.142223906351917,"HOMA","All","family","family"
"3490",0.18941206412149,"HOMA","All","family","family"
"3491",0.0306728039924768,"HOMA","All","family","family"
"3492",0.249168609163866,"HOMA","All","family","family"
"3493",0.1348286603194,"HOMA","All","family","family"
"3494",0.203444817206912,"HOMA","All","family","family"
"3495",0.306076819016894,"HOMA","All","family","family"
"3496",0.088866971304749,"HOMA","All","family","family"
"3497",0.125382997279956,"HOMA","All","family","family"
"3498",0.0118143531481401,"HOMA","All","family","family"
"3499",0.0924425005041292,"HOMA","All","family","family"
"3500",0.128265299480498,"HOMA","All","family","family"
"3501",0.224831838730145,"HOMA","All","family","family"
"3502",0.0817522472753911,"HOMA","All","family","family"
"3503",-0.0345691753071181,"HOMA","All","family","family"
"3504",0.0327212563734613,"HOMA","All","family","family"
"3505",0.141966150955539,"HOMA","All","family","family"
"3506",0.117852213069864,"HOMA","All","family","family"
"3507",-0.0317936002822128,"HOMA","All","family","family"
"3508",0.0663904917146509,"HOMA","All","family","family"
"3509",0.2103405286314,"HOMA","All","family","family"
"3510",0.0443266639120932,"HOMA","All","family","family"
"3511",0.127106619172825,"HOMA","All","family","family"
"3512",0.142496458232217,"HOMA","All","family","family"
"3513",0.00291327047383216,"HOMA","All","family","family"
"3514",0.149162642474973,"HOMA","All","family","family"
"3515",-0.0139684941823789,"HOMA","All","family","family"
