"","beta_plant_hat_ijk_LEMA_SCLA","focal","year","complexity.plant","complexity.animal"
"3243",0.0984462256593737,"CETE","All","code.plant","species"
"3244",0.011981346269287,"CETE","All","code.plant","species"
"3245",0.045496442146882,"CETE","All","code.plant","species"
"3246",-0.159239265442845,"CETE","All","code.plant","species"
"3247",0.126692544446755,"CETE","All","code.plant","species"
"3248",0.122183066686919,"CETE","All","code.plant","species"
"3249",0.034679291127298,"CETE","All","code.plant","species"
"3250",0.0942078029576661,"CETE","All","code.plant","species"
"3251",0.0807178953752257,"CETE","All","code.plant","species"
"3252",-0.075810499492544,"CETE","All","code.plant","species"
"3253",0.216683529589526,"CETE","All","code.plant","species"
"3254",0.15091244717376,"CETE","All","code.plant","species"
"3255",0.0200616146375772,"CETE","All","code.plant","species"
"3256",0.146422288347161,"CETE","All","code.plant","species"
"3257",-0.0822378240655921,"CETE","All","code.plant","species"
"3258",0.170217488391428,"CETE","All","code.plant","species"
"3259",-0.128727192332562,"CETE","All","code.plant","species"
"3260",0.0278708046618277,"CETE","All","code.plant","species"
"3261",-0.0883569775871188,"CETE","All","code.plant","species"
"3262",0.166595618913014,"CETE","All","code.plant","species"
"3263",-0.0425263453423127,"CETE","All","code.plant","species"
"3264",-0.208959396039927,"CETE","All","code.plant","species"
"3265",0.0813683034420614,"CETE","All","code.plant","species"
"3266",-0.00832813577278591,"CETE","All","code.plant","species"
"3267",0.068487412215251,"CETE","All","code.plant","species"
"3268",0.0328633192845833,"CETE","All","code.plant","species"
"3269",-0.164491445729932,"CETE","All","code.plant","species"
"3270",-0.0419720250160491,"CETE","All","code.plant","species"
"3271",-0.144634523077707,"CETE","All","code.plant","species"
"3272",-0.0246074613668131,"CETE","All","code.plant","species"
"3273",-0.051999402289572,"CETE","All","code.plant","species"
"3274",0.157131429431722,"CETE","All","code.plant","species"
"3275",0.0181071203423364,"CETE","All","code.plant","species"
"3276",0.142683803423192,"CETE","All","code.plant","species"
"3277",0.00765971417445876,"CETE","All","code.plant","species"
"3278",-0.0223902884338403,"CETE","All","code.plant","species"
"3279",-0.120088782638344,"CETE","All","code.plant","species"
"3280",0.0937539341761984,"CETE","All","code.plant","species"
"3281",-0.212465177828106,"CETE","All","code.plant","species"
"3282",0.115365039722255,"CETE","All","code.plant","species"
"3283",-0.125225981468769,"CETE","All","code.plant","species"
"3284",0.0524314467520994,"CETE","All","code.plant","species"
"3285",-0.120218624220355,"CETE","All","code.plant","species"
"3286",0.000198957565801017,"CETE","All","code.plant","species"
"3287",0.128041149555605,"CETE","All","code.plant","species"
"3288",0.0804760590695213,"CETE","All","code.plant","species"
"3289",-0.0499188652097349,"CETE","All","code.plant","species"
"3290",-0.0836360765955039,"CETE","All","code.plant","species"
"3291",0.0473583447854657,"CETE","All","code.plant","species"
"3292",-0.142597734747312,"CETE","All","code.plant","species"
"3293",-0.111483225928064,"CETE","All","code.plant","species"
"3294",0.00147754505902276,"CETE","All","code.plant","species"
"3295",-0.0142118519125156,"CETE","All","code.plant","species"
"3296",-0.102247656914541,"CETE","All","code.plant","species"
"3297",0.00905796488785637,"CETE","All","code.plant","species"
"3298",-0.233350130757729,"CETE","All","code.plant","species"
"3299",-0.0164595837094734,"CETE","All","code.plant","species"
"3300",-0.103480005957336,"CETE","All","code.plant","species"
"3301",0.0915708548211098,"CETE","All","code.plant","species"
"3302",-0.0750718688141778,"CETE","All","code.plant","species"
"3303",0.00433950412538331,"CETE","All","code.plant","species"
"3304",0.045156448556213,"CETE","All","code.plant","species"
"3305",-0.059891919802416,"CETE","All","code.plant","species"
"3306",0.0213085648540827,"CETE","All","code.plant","species"
"3307",0.0241403944031291,"CETE","All","code.plant","species"
"3308",0.00183946766797871,"CETE","All","code.plant","species"
"3309",-0.044644935379323,"CETE","All","code.plant","species"
"3310",0.193149546800246,"CETE","All","code.plant","species"
"3311",0.0909996706610128,"CETE","All","code.plant","species"
"3312",-0.123074938609963,"CETE","All","code.plant","species"
"3313",0.17402324554952,"CETE","All","code.plant","species"
"3314",0.00546184518705628,"CETE","All","code.plant","species"
"3315",-0.0723189731531786,"CETE","All","code.plant","species"
"3316",-0.0421433913009206,"CETE","All","code.plant","species"
"3317",-0.0695443293917378,"CETE","All","code.plant","species"
"3318",0.0373316169639979,"CETE","All","code.plant","species"
"3319",-0.0914625812775012,"CETE","All","code.plant","species"
"3320",-0.0761063899600021,"CETE","All","code.plant","species"
"3321",-0.0868771220919167,"CETE","All","code.plant","species"
"3322",-0.202845223267474,"CETE","All","code.plant","species"
"3323",0.0461688833846485,"CETE","All","code.plant","species"
"3324",-0.220612228307416,"CETE","All","code.plant","species"
"3325",0.0286651427986904,"CETE","All","code.plant","species"
"3326",-0.10359632437792,"CETE","All","code.plant","species"
"3327",0.0134296560684315,"CETE","All","code.plant","species"
"3328",-0.0402254817821945,"CETE","All","code.plant","species"
"3329",0.0778152209473781,"CETE","All","code.plant","species"
"3330",0.0392058449813451,"CETE","All","code.plant","species"
"3331",-0.10867787104307,"CETE","All","code.plant","species"
"3332",-0.130180275245549,"CETE","All","code.plant","species"
"3333",0.0352491770701759,"CETE","All","code.plant","species"
"3334",0.0325595132260108,"CETE","All","code.plant","species"
"3335",0.0146083831996331,"CETE","All","code.plant","species"
"3336",-0.0644025875123224,"CETE","All","code.plant","species"
"3337",0.1178043215779,"CETE","All","code.plant","species"
"3338",-0.103183882761587,"CETE","All","code.plant","species"
"3339",-0.063652638520565,"CETE","All","code.plant","species"
"3340",-0.0590985221980981,"CETE","All","code.plant","species"
"3341",0.144831083418596,"CETE","All","code.plant","species"
"3342",-0.0245280312068378,"CETE","All","code.plant","species"
"3343",0.0889620139671174,"CETE","All","code.plant","species"
"3344",-0.0794064798484488,"CETE","All","code.plant","species"
"3345",0.097273458809674,"CETE","All","code.plant","species"
"3346",-0.112640053422756,"CETE","All","code.plant","species"
"3347",-0.0731889564231375,"CETE","All","code.plant","species"
"3348",0.0300001201758875,"CETE","All","code.plant","species"
"3349",-0.0963926343630906,"CETE","All","code.plant","species"
"3350",-0.0225836805622069,"CETE","All","code.plant","species"
"3351",0.0116070809549795,"CETE","All","code.plant","species"
"3352",0.170186532933857,"CETE","All","code.plant","species"
"3353",0.0773176551157739,"CETE","All","code.plant","species"
"3354",-0.161779887720493,"CETE","All","code.plant","species"
"3355",0.142766367790967,"CETE","All","code.plant","species"
"3356",0.0245279869539601,"CETE","All","code.plant","species"
"3357",0.0826359430731884,"CETE","All","code.plant","species"
"3358",-0.0359780487893214,"CETE","All","code.plant","species"
"3359",0.0557833169827704,"CETE","All","code.plant","species"
"3360",-0.0329284805096222,"CETE","All","code.plant","species"
"3361",-0.106255613139686,"CETE","All","code.plant","species"
"3362",-0.00320224282949544,"CETE","All","code.plant","species"
"3363",-0.171454554770904,"CETE","All","code.plant","species"
"3364",-0.0456072092316513,"CETE","All","code.plant","species"
"3365",-0.0861345153554425,"CETE","All","code.plant","species"
"3366",0.14010628108745,"CETE","All","code.plant","species"
"3367",0.00902302138724753,"CETE","All","code.plant","species"
"3368",-0.0322564886486653,"CETE","All","code.plant","species"
"3369",-0.0117239717630468,"CETE","All","code.plant","species"
"3370",-0.0242334344575501,"CETE","All","code.plant","species"
"3371",0.0633685902749843,"CETE","All","code.plant","species"
"3372",-0.0576018918790998,"CETE","All","code.plant","species"
"3373",0.0376476148407539,"CETE","All","code.plant","species"
"3374",0.0132672478689915,"CETE","All","code.plant","species"
"3375",0.0616529844294549,"CETE","All","code.plant","species"
"3376",0.0430764859215569,"CETE","All","code.plant","species"
"3377",0.0468368120125611,"CETE","All","code.plant","species"
"3378",0.0214375619713705,"CETE","All","code.plant","species"
"3379",-0.116209297949513,"CETE","All","code.plant","species"
"3380",-0.110595714856849,"CETE","All","code.plant","species"
"3381",0.218809368703991,"CETE","All","code.plant","species"
"3382",-0.165463548206172,"CETE","All","code.plant","species"
"3383",-0.0660371797442213,"CETE","All","code.plant","species"
"3384",-0.0920086579754398,"CETE","All","code.plant","species"
"3385",0.0187458769622575,"CETE","All","code.plant","species"
"3386",-0.0580652774951279,"CETE","All","code.plant","species"
"3387",0.0294969159726306,"CETE","All","code.plant","species"
"3388",-0.00510802414752587,"CETE","All","code.plant","species"
"3389",0.269046879763286,"CETE","All","code.plant","species"
"3390",-0.0769907947590123,"CETE","All","code.plant","species"
"3391",0.108660453720135,"CETE","All","code.plant","species"
"3392",-0.241909218863813,"CETE","All","code.plant","species"
"3393",-0.0235981167574829,"CETE","All","code.plant","species"
"3394",-0.194211047013038,"CETE","All","code.plant","species"
"3395",-0.109631560952848,"CETE","All","code.plant","species"
"3396",-0.103121906892477,"CETE","All","code.plant","species"
"3397",0.125088537266101,"CETE","All","code.plant","species"
"3398",0.058241407524886,"CETE","All","code.plant","species"
"3399",-0.00734000495364218,"CETE","All","code.plant","species"
"3400",-0.130451441266214,"CETE","All","code.plant","species"
"3401",0.108443920256033,"CETE","All","code.plant","species"
"3402",0.0205208909899597,"CETE","All","code.plant","species"
"3403",0.0415345342606581,"CETE","All","code.plant","species"
"3404",-0.149461134795346,"CETE","All","code.plant","species"
"3405",-0.0577276522974935,"CETE","All","code.plant","species"
"3406",0.0515842611895172,"CETE","All","code.plant","species"
"3407",0.15783333286889,"CETE","All","code.plant","species"
"3408",0.0701712771220275,"CETE","All","code.plant","species"
"3409",-0.132198433100504,"CETE","All","code.plant","species"
"3410",-0.0467657449537371,"CETE","All","code.plant","species"
"3411",-0.0886010640754636,"CETE","All","code.plant","species"
"3412",0.0156847310715118,"CETE","All","code.plant","species"
"3413",-0.0464082189142347,"CETE","All","code.plant","species"
"3414",0.0727863036892693,"CETE","All","code.plant","species"
"3415",-0.0216468813238689,"CETE","All","code.plant","species"
"3416",-0.0457129263404068,"CETE","All","code.plant","species"
"3417",0.116656790258843,"CETE","All","code.plant","species"
"3418",-0.00381351801974628,"CETE","All","code.plant","species"
"3419",-0.113563830614378,"CETE","All","code.plant","species"
"3420",0.141088693345739,"CETE","All","code.plant","species"
"3421",-0.106903973248845,"CETE","All","code.plant","species"
"3422",0.0169614904389752,"CETE","All","code.plant","species"
"3423",0.0291651134964255,"CETE","All","code.plant","species"
"3424",-0.196235955681063,"CETE","All","code.plant","species"
"3425",-0.0444207211903083,"CETE","All","code.plant","species"
"3426",-0.0199063936120386,"CETE","All","code.plant","species"
"3427",0.0248864994364781,"CETE","All","code.plant","species"
"3428",0.105296022752543,"CETE","All","code.plant","species"
"3429",0.193115494687899,"CETE","All","code.plant","species"
"3430",0.111612048305627,"CETE","All","code.plant","species"
"3431",0.113718528232781,"CETE","All","code.plant","species"
"3432",0.0547251826278763,"CETE","All","code.plant","species"
"3433",0.0158775364853214,"CETE","All","code.plant","species"
"3434",0.0108983331378187,"CETE","All","code.plant","species"
"3435",0.078137691648503,"CETE","All","code.plant","species"
"3436",-0.0997311263695884,"CETE","All","code.plant","species"
"3437",0.156522214600443,"CETE","All","code.plant","species"
"3438",0.033288505643744,"CETE","All","code.plant","species"
"3439",-0.139022059063855,"CETE","All","code.plant","species"
"3440",0.10823921760053,"CETE","All","code.plant","species"
"3441",0.231858186577957,"CETE","All","code.plant","species"
"3442",-0.110361028485816,"CETE","All","code.plant","species"
"3443",-0.01390506481637,"CETE","All","code.plant","species"
"3444",0.0136082763829961,"CETE","All","code.plant","species"
"3445",0.129135228396702,"CETE","All","code.plant","species"
"3446",-0.0240974328488627,"CETE","All","code.plant","species"
"3447",0.124472493370692,"CETE","All","code.plant","species"
"3448",0.0156153017301275,"CETE","All","code.plant","species"
"3449",-0.00292251256023524,"CETE","All","code.plant","species"
"3450",0.0840093373787296,"CETE","All","code.plant","species"
"3451",-0.00881104421027301,"CETE","All","code.plant","species"
"3452",0.0207695196008355,"CETE","All","code.plant","species"
"3453",0.0527757720739506,"CETE","All","code.plant","species"
"3454",0.00808026107023774,"CETE","All","code.plant","species"
"3455",0.122631534883366,"CETE","All","code.plant","species"
"3456",-0.095634442430635,"CETE","All","code.plant","species"
"3457",0.237916726833161,"CETE","All","code.plant","species"
"3458",0.0759914391273535,"CETE","All","code.plant","species"
"3459",0.0552016123499504,"CETE","All","code.plant","species"
"3460",-0.00644960418098328,"CETE","All","code.plant","species"
"3461",0.0248444063123807,"CETE","All","code.plant","species"
"3462",0.16853095779696,"CETE","All","code.plant","species"
"3463",-0.0408769397775519,"CETE","All","code.plant","species"
"3464",-0.072330032965921,"CETE","All","code.plant","species"
"3465",-0.0492072206836186,"CETE","All","code.plant","species"
"3466",-0.00684734962069822,"CETE","All","code.plant","species"
"3467",0.185685071022247,"CETE","All","code.plant","species"
"3468",0.0843377134391277,"CETE","All","code.plant","species"
"3469",-0.0257866218082285,"CETE","All","code.plant","species"
"3470",0.127075240729743,"CETE","All","code.plant","species"
"3471",-0.086668943581255,"CETE","All","code.plant","species"
"3472",0.0329654447241188,"CETE","All","code.plant","species"
"3473",0.0701851128759792,"CETE","All","code.plant","species"
"3474",-0.0816154771566865,"CETE","All","code.plant","species"
"3475",0.0324134691890898,"CETE","All","code.plant","species"
"3476",-0.128490192731758,"CETE","All","code.plant","species"
"3477",0.127616276117341,"CETE","All","code.plant","species"
"3478",-0.0110320620557118,"CETE","All","code.plant","species"
"3479",-0.0617832909853521,"CETE","All","code.plant","species"
"3480",-0.00988420429851022,"CETE","All","code.plant","species"
"3481",0.0891275533179807,"CETE","All","code.plant","species"
"3482",-0.00742761789145696,"CETE","All","code.plant","species"
"3483",-0.0401882070012993,"CETE","All","code.plant","species"
"3484",-0.0404802504825038,"CETE","All","code.plant","species"
"3485",0.0130826823036878,"CETE","All","code.plant","species"
"3486",0.0582554577255616,"CETE","All","code.plant","species"
"3487",0.044922229610687,"CETE","All","code.plant","species"
"3488",0.061204393542891,"CETE","All","code.plant","species"
"3489",-0.0321481393661325,"CETE","All","code.plant","species"
"3490",0.0447842841356156,"CETE","All","code.plant","species"
"3491",-0.0759733090987333,"CETE","All","code.plant","species"
"3492",-0.216359353765607,"CETE","All","code.plant","species"
"3493",0.0407096809887075,"CETE","All","code.plant","species"
"3494",-0.0272135615522604,"CETE","All","code.plant","species"
"3495",-0.0214568008030213,"CETE","All","code.plant","species"
"3496",0.0767963858034348,"CETE","All","code.plant","species"
"3497",-0.147710579469362,"CETE","All","code.plant","species"
"3498",0.0217567569279249,"CETE","All","code.plant","species"
"3499",0.00147900399193968,"CETE","All","code.plant","species"
"3500",-0.011755229245586,"CETE","All","code.plant","species"
"3501",0.0589708385275109,"CETE","All","code.plant","species"
"3502",-0.0613072481440522,"CETE","All","code.plant","species"
"3503",0.0877883379558486,"CETE","All","code.plant","species"
"3504",-0.163774003808255,"CETE","All","code.plant","species"
"3505",-0.107258075163904,"CETE","All","code.plant","species"
"3506",0.113900118046305,"CETE","All","code.plant","species"
"3507",0.0224624098237656,"CETE","All","code.plant","species"
"3508",-0.00730808994781929,"CETE","All","code.plant","species"
"3509",-0.136630955287682,"CETE","All","code.plant","species"
"3510",-0.0549684499733104,"CETE","All","code.plant","species"
"3511",-0.299486935507959,"CETE","All","code.plant","species"
"3512",0.0809878099860548,"CETE","All","code.plant","species"
"3513",0.105911712201591,"CETE","All","code.plant","species"
"3514",0.048836709090994,"CETE","All","code.plant","species"
"3515",0.150364373551728,"CETE","All","code.plant","species"
"3516",0.0294939330025237,"CETE","All","code.plant","species"
"3517",0.0530906735563295,"CETE","All","code.plant","species"
"3518",0.0391117055861288,"CETE","All","code.plant","species"
"3519",-0.0622022304659002,"CETE","All","code.plant","species"
"3520",-0.109550993749814,"CETE","All","code.plant","species"
"3521",-0.190193688549051,"CETE","All","code.plant","species"
"3522",0.0177839002523488,"CETE","All","code.plant","species"
"3523",-0.0563343445573887,"CETE","All","code.plant","species"
"3524",-0.105267937660075,"CETE","All","code.plant","species"
"3525",-0.0702991834709861,"CETE","All","code.plant","species"
"3526",0.0896805929357445,"CETE","All","code.plant","species"
"3527",-0.000358954063100714,"CETE","All","code.plant","species"
"3528",0.0925421327441021,"CETE","All","code.plant","species"
"3529",-0.0586934408489058,"CETE","All","code.plant","species"
"3530",0.00966303725728035,"CETE","All","code.plant","species"
"3531",-0.14932069171492,"CETE","All","code.plant","species"
"3532",-0.112694299978119,"CETE","All","code.plant","species"
"3533",-0.153457739313815,"CETE","All","code.plant","species"
"3534",-0.0085570642518028,"CETE","All","code.plant","species"
"3535",0.0528738058190241,"CETE","All","code.plant","species"
"3536",-0.0226422519851777,"CETE","All","code.plant","species"
"3537",-0.110168665871502,"CETE","All","code.plant","species"
"3538",0.154524854675004,"CETE","All","code.plant","species"
"3539",-0.0993599611123139,"CETE","All","code.plant","species"
"3540",0.0151838279630903,"CETE","All","code.plant","species"
"3541",0.10633257935732,"CETE","All","code.plant","species"
"3542",-0.00819623922020141,"CETE","All","code.plant","species"
"3543",-0.117437200992923,"CETE","All","code.plant","species"
"3544",-0.100028339570211,"CETE","All","code.plant","species"
"3545",-0.0971423860457895,"CETE","All","code.plant","species"
"3546",-0.100418912393745,"CETE","All","code.plant","species"
"3547",-0.167845436268982,"CETE","All","code.plant","species"
"3548",-0.112830835664614,"CETE","All","code.plant","species"
"3549",-0.0468263690302312,"CETE","All","code.plant","species"
"3550",0.191644422742265,"CETE","All","code.plant","species"
"3551",-0.0355600506920892,"CETE","All","code.plant","species"
"3552",-0.0530651295745095,"CETE","All","code.plant","species"
"3553",0.0897904366933335,"CETE","All","code.plant","species"
"3554",-0.0533454481347653,"CETE","All","code.plant","species"
"3555",-0.0757745965016141,"CETE","All","code.plant","species"
"3556",-0.147670341801478,"CETE","All","code.plant","species"
"3557",-0.125453756309743,"CETE","All","code.plant","species"
"3558",0.122692556152054,"CETE","All","code.plant","species"
"3559",0.16424033771576,"CETE","All","code.plant","species"
"3560",0.0196873445978827,"CETE","All","code.plant","species"
"3561",0.0321933250735074,"CETE","All","code.plant","species"
"3562",0.0574461728948623,"CETE","All","code.plant","species"
"3563",0.0117466806982756,"CETE","All","code.plant","species"
"3564",0.077805656153201,"CETE","All","code.plant","species"
"3565",0.00412694925022228,"CETE","All","code.plant","species"
"3566",-0.0899494776822753,"CETE","All","code.plant","species"
"3567",-0.028801671026924,"CETE","All","code.plant","species"
"3568",-0.0919781701576096,"CETE","All","code.plant","species"
"3569",0.110077077876948,"CETE","All","code.plant","species"
"3570",-0.140228378871447,"CETE","All","code.plant","species"
"3571",0.229231676583121,"CETE","All","code.plant","species"
"3572",0.144050766850557,"CETE","All","code.plant","species"
"3573",-0.0793325250013991,"CETE","All","code.plant","species"
"3574",0.00567009215723746,"CETE","All","code.plant","species"
"3575",-0.0425794602302568,"CETE","All","code.plant","species"
"3576",-0.106435608468097,"CETE","All","code.plant","species"
"3577",-0.0258814944652462,"CETE","All","code.plant","species"
"3578",0.062708189375414,"CETE","All","code.plant","species"
"3579",0.0714824234724007,"CETE","All","code.plant","species"
"3580",0.141550943104103,"CETE","All","code.plant","species"
"3581",-0.024909918633592,"CETE","All","code.plant","species"
"3582",-0.0659002862591925,"CETE","All","code.plant","species"
"3583",0.0128874938794439,"CETE","All","code.plant","species"
"3584",-0.0708867556210965,"CETE","All","code.plant","species"
"3585",0.0906936038282729,"CETE","All","code.plant","species"
"3586",-0.084939012452419,"CETE","All","code.plant","species"
"3587",-0.0154588777603886,"CETE","All","code.plant","species"
"3588",0.00805910959310374,"CETE","All","code.plant","species"
"3589",0.114717207737586,"CETE","All","code.plant","species"
"3590",-0.208107630516958,"CETE","All","code.plant","species"
"3591",0.035965962893691,"CETE","All","code.plant","species"
"3592",-0.247656261740026,"CETE","All","code.plant","species"
"3593",-0.0653010002475148,"CETE","All","code.plant","species"
"3594",-0.0895915669175354,"CETE","All","code.plant","species"
"3595",-0.00365340377220924,"CETE","All","code.plant","species"
"3596",-0.120975846406106,"CETE","All","code.plant","species"
"3597",0.035414832940766,"CETE","All","code.plant","species"
"3598",0.136936482298606,"CETE","All","code.plant","species"
"3599",0.00939061052640433,"CETE","All","code.plant","species"
"3600",0.0375459488582666,"CETE","All","code.plant","species"
"3601",-0.0958959742351624,"CETE","All","code.plant","species"
"3602",-0.0027557123450459,"CETE","All","code.plant","species"
"3603",0.0310770069804238,"CETE","All","code.plant","species"
"3604",0.0959623337895161,"CETE","All","code.plant","species"
"3605",0.179683947534737,"CETE","All","code.plant","species"
"3606",0.0389781045341211,"CETE","All","code.plant","species"
"3607",0.0380065117026422,"CETE","All","code.plant","species"
"3608",0.0258142326093522,"CETE","All","code.plant","species"
"3609",0.00511933095036454,"CETE","All","code.plant","species"
"3610",0.0840600500580315,"CETE","All","code.plant","species"
"3611",0.00966906785916422,"CETE","All","code.plant","species"
"3612",-0.0878569257877271,"CETE","All","code.plant","species"
"3613",0.0752373191219207,"CETE","All","code.plant","species"
"3614",-0.128926125046349,"CETE","All","code.plant","species"
"3615",-0.195763304844396,"CETE","All","code.plant","species"
"3616",-0.174849847528349,"CETE","All","code.plant","species"
"3617",-0.151082027275172,"CETE","All","code.plant","species"
"3618",0.0548318020081204,"CETE","All","code.plant","species"
"3619",0.0320622988394621,"CETE","All","code.plant","species"
"3620",0.164213478718461,"CETE","All","code.plant","species"
"3621",-0.045042481691387,"CETE","All","code.plant","species"
"3622",-0.0752698125462442,"CETE","All","code.plant","species"
"3623",-0.140788415676374,"CETE","All","code.plant","species"
"3624",-0.0744424237632353,"CETE","All","code.plant","species"
"3625",-0.103326725095381,"CETE","All","code.plant","species"
"3626",0.119702334817105,"CETE","All","code.plant","species"
"3627",0.120445233559703,"CETE","All","code.plant","species"
"3628",-0.0293529948149421,"CETE","All","code.plant","species"
"3629",-0.00779473987854229,"CETE","All","code.plant","species"
"3630",0.0900141858841408,"CETE","All","code.plant","species"
"3631",0.017890799041882,"CETE","All","code.plant","species"
"3632",-0.0433474523114552,"CETE","All","code.plant","species"
"3633",0.0415447738282753,"CETE","All","code.plant","species"
"3634",-0.0177170706535514,"CETE","All","code.plant","species"
"3635",0.0410223638057929,"CETE","All","code.plant","species"
"3636",0.00431955220501301,"CETE","All","code.plant","species"
"3637",0.0154666545681017,"CETE","All","code.plant","species"
"3638",0.020392635802766,"CETE","All","code.plant","species"
"3639",0.155611080067457,"CETE","All","code.plant","species"
"3640",0.196000814680017,"CETE","All","code.plant","species"
"3641",0.0255208561133857,"CETE","All","code.plant","species"
"3642",-0.00696939457307066,"CETE","All","code.plant","species"
"3643",0.197000413070057,"CETE","All","code.plant","species"
"3644",0.0114530597088158,"CETE","All","code.plant","species"
"3645",-0.189002969281757,"CETE","All","code.plant","species"
"3646",-0.0458214958327163,"CETE","All","code.plant","species"
"3647",0.0244026997687798,"CETE","All","code.plant","species"
"3648",-0.0742827265356972,"CETE","All","code.plant","species"
"3649",-0.213885909936805,"CETE","All","code.plant","species"
"3650",0.0345534564404815,"CETE","All","code.plant","species"
"3651",0.0935769804574633,"CETE","All","code.plant","species"
"3652",0.078496222786645,"CETE","All","code.plant","species"
"3653",-0.176214435996201,"CETE","All","code.plant","species"
"3654",-0.0900522861596963,"CETE","All","code.plant","species"
"3655",-0.0317623767045306,"CETE","All","code.plant","species"
"3656",-0.0195841297375332,"CETE","All","code.plant","species"
"3657",0.0125578168934199,"CETE","All","code.plant","species"
"3658",0.182000819692884,"CETE","All","code.plant","species"
"3659",-0.119987181227717,"CETE","All","code.plant","species"
"3660",0.00834933768123758,"CETE","All","code.plant","species"
"3661",0.0282319532480217,"CETE","All","code.plant","species"
"3662",-0.0611007060929895,"CETE","All","code.plant","species"
"3663",-0.0880653131376526,"CETE","All","code.plant","species"
"3664",-0.0841796866187852,"CETE","All","code.plant","species"
"3665",-0.0791175276699975,"CETE","All","code.plant","species"
"3666",0.101283767899912,"CETE","All","code.plant","species"
"3667",0.0933553470072284,"CETE","All","code.plant","species"
"3668",-0.0789849963058359,"CETE","All","code.plant","species"
"3669",-0.0847002851244159,"CETE","All","code.plant","species"
"3670",-0.00469340851861233,"CETE","All","code.plant","species"
"3671",-0.0842500910816653,"CETE","All","code.plant","species"
"3672",0.013057598244256,"CETE","All","code.plant","species"
"3673",-0.0715596505771235,"CETE","All","code.plant","species"
"3674",-0.022630023770801,"CETE","All","code.plant","species"
"3675",0.00326995070091041,"CETE","All","code.plant","species"
"3676",0.0895170706541852,"CETE","All","code.plant","species"
"3677",-0.15662481147545,"CETE","All","code.plant","species"
"3678",0.0907401395826388,"CETE","All","code.plant","species"
"3679",-0.0271857796850845,"CETE","All","code.plant","species"
"3680",-0.0951509537773941,"CETE","All","code.plant","species"
"3681",-0.0200071863500031,"CETE","All","code.plant","species"
"3682",-0.00924294107754209,"CETE","All","code.plant","species"
"3683",-0.0419984906805565,"CETE","All","code.plant","species"
"3684",-0.0400370230189461,"CETE","All","code.plant","species"
"3685",-0.153587608408243,"CETE","All","code.plant","species"
"3686",-0.0128306100366615,"CETE","All","code.plant","species"
"3687",0.0894790432663655,"CETE","All","code.plant","species"
"3688",-0.0711235022123317,"CETE","All","code.plant","species"
"3689",-0.00774959336288561,"CETE","All","code.plant","species"
"3690",0.04590566375387,"CETE","All","code.plant","species"
"3691",0.0192750965458588,"CETE","All","code.plant","species"
"3692",0.0625132228585159,"CETE","All","code.plant","species"
"3693",-0.0304812533944969,"CETE","All","code.plant","species"
"3694",0.0933526074554556,"CETE","All","code.plant","species"
"3695",0.0151326939189145,"CETE","All","code.plant","species"
"3696",-0.0409628155184937,"CETE","All","code.plant","species"
"3697",-0.00911415106326174,"CETE","All","code.plant","species"
"3698",0.101134361278078,"CETE","All","code.plant","species"
"3699",-0.113321496011243,"CETE","All","code.plant","species"
"3700",0.112929641801425,"CETE","All","code.plant","species"
"3701",-0.0264666341983595,"CETE","All","code.plant","species"
"3702",0.0663465377338122,"CETE","All","code.plant","species"
"3703",-0.0158346048116431,"CETE","All","code.plant","species"
"3704",-0.0425033490461904,"CETE","All","code.plant","species"
"3705",-0.00611980601275375,"CETE","All","code.plant","species"
"3706",0.168146544837539,"CETE","All","code.plant","species"
"3707",0.236834270886373,"CETE","All","code.plant","species"
"3708",0.14874132971444,"CETE","All","code.plant","species"
"3709",0.0952315083035473,"CETE","All","code.plant","species"
"3710",-0.0803040582656727,"CETE","All","code.plant","species"
"3711",-0.0689118706940844,"CETE","All","code.plant","species"
"3712",0.0458216261648923,"CETE","All","code.plant","species"
"3713",0.000936738011868554,"CETE","All","code.plant","species"
"3714",0.0434031345662864,"CETE","All","code.plant","species"
"3715",0.123015625072357,"CETE","All","code.plant","species"
"3716",0.0566123381657599,"CETE","All","code.plant","species"
"3717",0.108905632575539,"CETE","All","code.plant","species"
"3718",-0.0987136549471419,"CETE","All","code.plant","species"
"3719",-0.0143638184165278,"CETE","All","code.plant","species"
"3720",-0.0680332919325997,"CETE","All","code.plant","species"
"3721",-0.135136079215999,"CETE","All","code.plant","species"
"3722",-0.0407023121814816,"CETE","All","code.plant","species"
"3723",0.165837522428998,"CETE","All","code.plant","species"
"3724",-0.00846884097946798,"CETE","All","code.plant","species"
"3725",-0.00155164306421629,"CETE","All","code.plant","species"
"3726",0.0677246905629378,"CETE","All","code.plant","species"
"3727",0.150492135483993,"CETE","All","code.plant","species"
"3728",0.00412040123004664,"CETE","All","code.plant","species"
"3729",0.0833876699589293,"CETE","All","code.plant","species"
"3730",0.0177796555101954,"CETE","All","code.plant","species"
"3731",0.0184783109962257,"CETE","All","code.plant","species"
"3732",0.0735816146980006,"CETE","All","code.plant","species"
"3733",0.00304695643822361,"CETE","All","code.plant","species"
"3734",0.157023645544471,"CETE","All","code.plant","species"
"3735",-0.0363475215743929,"CETE","All","code.plant","species"
"3736",-0.0806952453451456,"CETE","All","code.plant","species"
"3737",0.157645525179097,"CETE","All","code.plant","species"
"3738",-0.0935257031118191,"CETE","All","code.plant","species"
