"","alpha_hat_ij_HOMA","focal","year","complexity.plant","complexity.animal"
"3217",-0.256630769949373,"LEMA","2020","code.plant","species"
"3218",-0.22617907885914,"LEMA","2020","code.plant","species"
"3219",-0.109028108551481,"LEMA","2020","code.plant","species"
"3220",-0.172991881838017,"LEMA","2020","code.plant","species"
"3221",-0.204039017562181,"LEMA","2020","code.plant","species"
"3222",-0.194676545531039,"LEMA","2020","code.plant","species"
"3223",-0.248716612057217,"LEMA","2020","code.plant","species"
"3224",-0.232658229009959,"LEMA","2020","code.plant","species"
"3225",-0.222906115779016,"LEMA","2020","code.plant","species"
"3226",-0.177689919610302,"LEMA","2020","code.plant","species"
"3227",-0.197386196670959,"LEMA","2020","code.plant","species"
"3228",-0.196496592709187,"LEMA","2020","code.plant","species"
"3229",-0.23306455823712,"LEMA","2020","code.plant","species"
"3230",-0.146286372911528,"LEMA","2020","code.plant","species"
"3231",-0.127901698117834,"LEMA","2020","code.plant","species"
"3232",-0.188743556157172,"LEMA","2020","code.plant","species"
"3233",-0.207056955574576,"LEMA","2020","code.plant","species"
"3234",-0.192554926543718,"LEMA","2020","code.plant","species"
"3235",-0.194027499412741,"LEMA","2020","code.plant","species"
"3236",-0.134580982680184,"LEMA","2020","code.plant","species"
"3237",-0.192050106647219,"LEMA","2020","code.plant","species"
"3238",-0.180494736990951,"LEMA","2020","code.plant","species"
"3239",-0.236260230824921,"LEMA","2020","code.plant","species"
"3240",-0.234238877420954,"LEMA","2020","code.plant","species"
"3241",-0.163393991479102,"LEMA","2020","code.plant","species"
"3242",-0.183154371157454,"LEMA","2020","code.plant","species"
"3243",-0.165302898516464,"LEMA","2020","code.plant","species"
"3244",-0.181340332828432,"LEMA","2020","code.plant","species"
"3245",-0.196694111090982,"LEMA","2020","code.plant","species"
"3246",-0.232285218938899,"LEMA","2020","code.plant","species"
"3247",-0.239006446598906,"LEMA","2020","code.plant","species"
"3248",-0.21687445942648,"LEMA","2020","code.plant","species"
"3249",-0.158895952782018,"LEMA","2020","code.plant","species"
"3250",-0.130606776623499,"LEMA","2020","code.plant","species"
"3251",-0.168535364444203,"LEMA","2020","code.plant","species"
"3252",-0.16869168377645,"LEMA","2020","code.plant","species"
"3253",-0.195694440508351,"LEMA","2020","code.plant","species"
"3254",-0.220795626241908,"LEMA","2020","code.plant","species"
"3255",-0.216009067554283,"LEMA","2020","code.plant","species"
"3256",-0.205810172279095,"LEMA","2020","code.plant","species"
"3257",-0.250860360017424,"LEMA","2020","code.plant","species"
"3258",-0.0547117825047343,"LEMA","2020","code.plant","species"
"3259",-0.141686269628001,"LEMA","2020","code.plant","species"
"3260",-0.240471829239857,"LEMA","2020","code.plant","species"
"3261",-0.219333609597846,"LEMA","2020","code.plant","species"
"3262",-0.226654503279619,"LEMA","2020","code.plant","species"
"3263",-0.0933606441542095,"LEMA","2020","code.plant","species"
"3264",-0.230180353608158,"LEMA","2020","code.plant","species"
"3265",-0.305277288673751,"LEMA","2020","code.plant","species"
"3266",-0.33344624947316,"LEMA","2020","code.plant","species"
"3267",-0.227329697690564,"LEMA","2020","code.plant","species"
"3268",-0.218141299153623,"LEMA","2020","code.plant","species"
"3269",-0.248030293958469,"LEMA","2020","code.plant","species"
"3270",-0.248007333766728,"LEMA","2020","code.plant","species"
"3271",-0.237492582633886,"LEMA","2020","code.plant","species"
"3272",-0.128877820799794,"LEMA","2020","code.plant","species"
"3273",-0.270506773931842,"LEMA","2020","code.plant","species"
"3274",-0.177208242153552,"LEMA","2020","code.plant","species"
"3275",-0.298463727347737,"LEMA","2020","code.plant","species"
"3276",-0.177534500681884,"LEMA","2020","code.plant","species"
"3277",-0.129412593166803,"LEMA","2020","code.plant","species"
"3278",-0.227336247725227,"LEMA","2020","code.plant","species"
"3279",-0.169249233955416,"LEMA","2020","code.plant","species"
"3280",-0.169730077052756,"LEMA","2020","code.plant","species"
"3281",-0.137889986173149,"LEMA","2020","code.plant","species"
"3282",-0.119140158175931,"LEMA","2020","code.plant","species"
"3283",-0.135430942957034,"LEMA","2020","code.plant","species"
"3284",-0.149566810431691,"LEMA","2020","code.plant","species"
"3285",-0.166680394495725,"LEMA","2020","code.plant","species"
"3286",-0.14810997035137,"LEMA","2020","code.plant","species"
"3287",-0.189251609010095,"LEMA","2020","code.plant","species"
"3288",-0.194686911527344,"LEMA","2020","code.plant","species"
"3289",-0.0733905367910487,"LEMA","2020","code.plant","species"
"3290",-0.231601463100471,"LEMA","2020","code.plant","species"
"3291",-0.271840663099714,"LEMA","2020","code.plant","species"
"3292",-0.229305633308038,"LEMA","2020","code.plant","species"
"3293",-0.181548075277102,"LEMA","2020","code.plant","species"
"3294",-0.13244768490851,"LEMA","2020","code.plant","species"
"3295",-0.18639254662316,"LEMA","2020","code.plant","species"
"3296",-0.188444712223576,"LEMA","2020","code.plant","species"
"3297",-0.140358127226307,"LEMA","2020","code.plant","species"
"3298",-0.236826119556479,"LEMA","2020","code.plant","species"
"3299",-0.227005555035101,"LEMA","2020","code.plant","species"
"3300",-0.189697774148324,"LEMA","2020","code.plant","species"
"3301",-0.233810659553581,"LEMA","2020","code.plant","species"
"3302",-0.229263351871691,"LEMA","2020","code.plant","species"
"3303",-0.27544843962717,"LEMA","2020","code.plant","species"
"3304",-0.159383142570069,"LEMA","2020","code.plant","species"
"3305",-0.0802762088241037,"LEMA","2020","code.plant","species"
"3306",-0.145984332445783,"LEMA","2020","code.plant","species"
"3307",-0.207429870922518,"LEMA","2020","code.plant","species"
"3308",-0.224268096511372,"LEMA","2020","code.plant","species"
"3309",-0.151332383881269,"LEMA","2020","code.plant","species"
"3310",-0.154031811521729,"LEMA","2020","code.plant","species"
"3311",-0.155208681757334,"LEMA","2020","code.plant","species"
"3312",-0.252556548888359,"LEMA","2020","code.plant","species"
"3313",-0.121027479748759,"LEMA","2020","code.plant","species"
"3314",-0.172729156295102,"LEMA","2020","code.plant","species"
"3315",-0.246681991469945,"LEMA","2020","code.plant","species"
"3316",-0.292166487950285,"LEMA","2020","code.plant","species"
"3317",-0.198691107699664,"LEMA","2020","code.plant","species"
"3318",-0.145436041000121,"LEMA","2020","code.plant","species"
"3319",-0.134547691482837,"LEMA","2020","code.plant","species"
"3320",-0.382129369028838,"LEMA","2020","code.plant","species"
"3321",-0.185430185368795,"LEMA","2020","code.plant","species"
"3322",-0.20152121555376,"LEMA","2020","code.plant","species"
"3323",-0.227083751438066,"LEMA","2020","code.plant","species"
"3324",-0.235545754556284,"LEMA","2020","code.plant","species"
"3325",-0.204108528567384,"LEMA","2020","code.plant","species"
"3326",-0.122001048187121,"LEMA","2020","code.plant","species"
"3327",-0.239129589759339,"LEMA","2020","code.plant","species"
"3328",-0.172177771670358,"LEMA","2020","code.plant","species"
"3329",-0.233220389593707,"LEMA","2020","code.plant","species"
"3330",-0.186907659627644,"LEMA","2020","code.plant","species"
"3331",-0.204332800127238,"LEMA","2020","code.plant","species"
"3332",-0.138182121418488,"LEMA","2020","code.plant","species"
"3333",-0.29729095725052,"LEMA","2020","code.plant","species"
"3334",-0.24005350631391,"LEMA","2020","code.plant","species"
"3335",-0.168446634310647,"LEMA","2020","code.plant","species"
"3336",-0.190331527141847,"LEMA","2020","code.plant","species"
"3337",-0.154479415358073,"LEMA","2020","code.plant","species"
"3338",-0.267777187172203,"LEMA","2020","code.plant","species"
"3339",-0.218757339333072,"LEMA","2020","code.plant","species"
"3340",-0.262898058638311,"LEMA","2020","code.plant","species"
"3341",-0.23702382772805,"LEMA","2020","code.plant","species"
"3342",-0.17766688514774,"LEMA","2020","code.plant","species"
"3343",-0.227727290942544,"LEMA","2020","code.plant","species"
"3344",-0.230044741947671,"LEMA","2020","code.plant","species"
"3345",-0.211700508040995,"LEMA","2020","code.plant","species"
"3346",-0.232322652348885,"LEMA","2020","code.plant","species"
"3347",-0.186933170501655,"LEMA","2020","code.plant","species"
"3348",-0.228816334042608,"LEMA","2020","code.plant","species"
"3349",-0.284171329977347,"LEMA","2020","code.plant","species"
"3350",-0.206279743762367,"LEMA","2020","code.plant","species"
"3351",-0.245565871830333,"LEMA","2020","code.plant","species"
"3352",-0.244679451408229,"LEMA","2020","code.plant","species"
"3353",-0.184050723569304,"LEMA","2020","code.plant","species"
"3354",-0.199740857064376,"LEMA","2020","code.plant","species"
"3355",-0.236564317028082,"LEMA","2020","code.plant","species"
"3356",-0.072914280305467,"LEMA","2020","code.plant","species"
"3357",-0.15089178306238,"LEMA","2020","code.plant","species"
"3358",-0.209159078990905,"LEMA","2020","code.plant","species"
"3359",-0.203457294024836,"LEMA","2020","code.plant","species"
"3360",-0.195245419135202,"LEMA","2020","code.plant","species"
"3361",-0.162090596956929,"LEMA","2020","code.plant","species"
"3362",-0.219542369145195,"LEMA","2020","code.plant","species"
"3363",-0.167635648052753,"LEMA","2020","code.plant","species"
"3364",-0.0889025230337412,"LEMA","2020","code.plant","species"
"3365",-0.175546945952361,"LEMA","2020","code.plant","species"
"3366",-0.220004823185374,"LEMA","2020","code.plant","species"
"3367",-0.167126595070095,"LEMA","2020","code.plant","species"
"3368",-0.211483179309291,"LEMA","2020","code.plant","species"
"3369",-0.181918857280579,"LEMA","2020","code.plant","species"
"3370",-0.201478621517309,"LEMA","2020","code.plant","species"
"3371",-0.247264461263871,"LEMA","2020","code.plant","species"
"3372",-0.235328395050863,"LEMA","2020","code.plant","species"
"3373",-0.199565077958668,"LEMA","2020","code.plant","species"
"3374",-0.212867947253954,"LEMA","2020","code.plant","species"
"3375",-0.239989780424893,"LEMA","2020","code.plant","species"
"3376",-0.256111225239889,"LEMA","2020","code.plant","species"
"3377",-0.230856273300249,"LEMA","2020","code.plant","species"
"3378",-0.164638109574654,"LEMA","2020","code.plant","species"
"3379",-0.208547069026089,"LEMA","2020","code.plant","species"
"3380",-0.118439411114662,"LEMA","2020","code.plant","species"
"3381",-0.230307070107925,"LEMA","2020","code.plant","species"
"3382",-0.146453564052451,"LEMA","2020","code.plant","species"
"3383",-0.315807604966135,"LEMA","2020","code.plant","species"
"3384",-0.15857467733842,"LEMA","2020","code.plant","species"
"3385",-0.165640749770275,"LEMA","2020","code.plant","species"
"3386",-0.239124618858885,"LEMA","2020","code.plant","species"
"3387",-0.285921586729032,"LEMA","2020","code.plant","species"
"3388",-0.236225427756325,"LEMA","2020","code.plant","species"
"3389",-0.230523120042038,"LEMA","2020","code.plant","species"
"3390",-0.181738558220902,"LEMA","2020","code.plant","species"
"3391",-0.2412059182896,"LEMA","2020","code.plant","species"
"3392",-0.190564241171049,"LEMA","2020","code.plant","species"
"3393",-0.184375953844078,"LEMA","2020","code.plant","species"
"3394",-0.193984412716439,"LEMA","2020","code.plant","species"
"3395",-0.202915009505496,"LEMA","2020","code.plant","species"
"3396",-0.193538588996314,"LEMA","2020","code.plant","species"
"3397",-0.197366496352571,"LEMA","2020","code.plant","species"
"3398",-0.135028504529407,"LEMA","2020","code.plant","species"
"3399",-0.206925267346544,"LEMA","2020","code.plant","species"
"3400",-0.172546383990491,"LEMA","2020","code.plant","species"
"3401",-0.20623519989227,"LEMA","2020","code.plant","species"
"3402",-0.309426949350966,"LEMA","2020","code.plant","species"
"3403",-0.177085829544376,"LEMA","2020","code.plant","species"
"3404",-0.216917875514674,"LEMA","2020","code.plant","species"
"3405",-0.204539876457831,"LEMA","2020","code.plant","species"
"3406",-0.2639931385319,"LEMA","2020","code.plant","species"
"3407",-0.159359146897885,"LEMA","2020","code.plant","species"
"3408",-0.230905801368354,"LEMA","2020","code.plant","species"
"3409",-0.281945497989478,"LEMA","2020","code.plant","species"
"3410",-0.180762621602241,"LEMA","2020","code.plant","species"
"3411",-0.177938866319414,"LEMA","2020","code.plant","species"
"3412",-0.283406229797306,"LEMA","2020","code.plant","species"
"3413",-0.161972516917104,"LEMA","2020","code.plant","species"
"3414",-0.166956856915813,"LEMA","2020","code.plant","species"
"3415",-0.263702034752206,"LEMA","2020","code.plant","species"
"3416",-0.174267996406206,"LEMA","2020","code.plant","species"
"3417",-0.230139496312198,"LEMA","2020","code.plant","species"
"3418",-0.229220169129239,"LEMA","2020","code.plant","species"
"3419",-0.203733509185881,"LEMA","2020","code.plant","species"
"3420",-0.22224999442802,"LEMA","2020","code.plant","species"
"3421",-0.221544075202999,"LEMA","2020","code.plant","species"
"3422",-0.214434065774245,"LEMA","2020","code.plant","species"
"3423",-0.100699344543555,"LEMA","2020","code.plant","species"
"3424",-0.205013602956486,"LEMA","2020","code.plant","species"
"3425",-0.200956710032356,"LEMA","2020","code.plant","species"
"3426",-0.230365186988968,"LEMA","2020","code.plant","species"
"3427",-0.19376213278991,"LEMA","2020","code.plant","species"
"3428",-0.135291016309254,"LEMA","2020","code.plant","species"
"3429",-0.15389833945494,"LEMA","2020","code.plant","species"
"3430",-0.154875705730266,"LEMA","2020","code.plant","species"
"3431",-0.290973623021099,"LEMA","2020","code.plant","species"
"3432",-0.191964961979023,"LEMA","2020","code.plant","species"
"3433",-0.237319042921674,"LEMA","2020","code.plant","species"
"3434",-0.233491854377291,"LEMA","2020","code.plant","species"
"3435",-0.216082796467882,"LEMA","2020","code.plant","species"
"3436",-0.239965229006042,"LEMA","2020","code.plant","species"
"3437",-0.291293930209471,"LEMA","2020","code.plant","species"
"3438",-0.21698817056737,"LEMA","2020","code.plant","species"
"3439",-0.202347971175627,"LEMA","2020","code.plant","species"
"3440",-0.182645237257716,"LEMA","2020","code.plant","species"
"3441",-0.148370213577699,"LEMA","2020","code.plant","species"
"3442",-0.312823598971201,"LEMA","2020","code.plant","species"
"3443",-0.158680859618219,"LEMA","2020","code.plant","species"
"3444",-0.19332159436676,"LEMA","2020","code.plant","species"
"3445",-0.229515679145095,"LEMA","2020","code.plant","species"
"3446",-0.162564297817537,"LEMA","2020","code.plant","species"
"3447",-0.251811343749026,"LEMA","2020","code.plant","species"
"3448",-0.235718035125955,"LEMA","2020","code.plant","species"
"3449",-0.226683527738395,"LEMA","2020","code.plant","species"
"3450",-0.174704419864273,"LEMA","2020","code.plant","species"
"3451",-0.173307210873163,"LEMA","2020","code.plant","species"
"3452",-0.140691775360466,"LEMA","2020","code.plant","species"
"3453",-0.164151959491102,"LEMA","2020","code.plant","species"
"3454",-0.19610809848395,"LEMA","2020","code.plant","species"
"3455",-0.251898781361076,"LEMA","2020","code.plant","species"
"3456",-0.215905120075464,"LEMA","2020","code.plant","species"
"3457",-0.158149779080136,"LEMA","2020","code.plant","species"
"3458",-0.202051314912758,"LEMA","2020","code.plant","species"
"3459",-0.222615328374469,"LEMA","2020","code.plant","species"
"3460",-0.272896902525493,"LEMA","2020","code.plant","species"
"3461",-0.157583613728264,"LEMA","2020","code.plant","species"
"3462",-0.201075109567461,"LEMA","2020","code.plant","species"
"3463",-0.133169350789985,"LEMA","2020","code.plant","species"
"3464",-0.148783627905323,"LEMA","2020","code.plant","species"
"3465",-0.137193276303554,"LEMA","2020","code.plant","species"
"3466",-0.240810876990561,"LEMA","2020","code.plant","species"
"3467",-0.261718725083292,"LEMA","2020","code.plant","species"
"3468",-0.19433721286847,"LEMA","2020","code.plant","species"
"3469",-0.202204180738104,"LEMA","2020","code.plant","species"
"3470",-0.0625625608861781,"LEMA","2020","code.plant","species"
"3471",-0.283691187898509,"LEMA","2020","code.plant","species"
"3472",-0.0942218853927766,"LEMA","2020","code.plant","species"
"3473",-0.191378654869755,"LEMA","2020","code.plant","species"
"3474",-0.115120977737203,"LEMA","2020","code.plant","species"
"3475",-0.192416726462338,"LEMA","2020","code.plant","species"
"3476",-0.18599072720462,"LEMA","2020","code.plant","species"
"3477",-0.129293162691927,"LEMA","2020","code.plant","species"
"3478",-0.23012102751957,"LEMA","2020","code.plant","species"
"3479",-0.230237062294405,"LEMA","2020","code.plant","species"
"3480",-0.137806238495707,"LEMA","2020","code.plant","species"
"3481",-0.181567666475297,"LEMA","2020","code.plant","species"
"3482",-0.209591764639221,"LEMA","2020","code.plant","species"
"3483",-0.185699043435506,"LEMA","2020","code.plant","species"
"3484",-0.294949881340644,"LEMA","2020","code.plant","species"
"3485",-0.227251325391902,"LEMA","2020","code.plant","species"
"3486",-0.143420514766909,"LEMA","2020","code.plant","species"
"3487",-0.263970624513507,"LEMA","2020","code.plant","species"
"3488",-0.168689284788112,"LEMA","2020","code.plant","species"
"3489",-0.182036086413052,"LEMA","2020","code.plant","species"
"3490",-0.240213111543922,"LEMA","2020","code.plant","species"
"3491",-0.24339874035012,"LEMA","2020","code.plant","species"
"3492",-0.225429555539195,"LEMA","2020","code.plant","species"
"3493",-0.186286924173843,"LEMA","2020","code.plant","species"
"3494",-0.169341617119557,"LEMA","2020","code.plant","species"
"3495",-0.238697463508783,"LEMA","2020","code.plant","species"
"3496",-0.249295679966982,"LEMA","2020","code.plant","species"
"3497",-0.0334401063784635,"LEMA","2020","code.plant","species"
"3498",-0.225393678855278,"LEMA","2020","code.plant","species"
"3499",-0.180918362867628,"LEMA","2020","code.plant","species"
"3500",-0.233407361687119,"LEMA","2020","code.plant","species"
"3501",-0.235997331089192,"LEMA","2020","code.plant","species"
"3502",-0.225494431891537,"LEMA","2020","code.plant","species"
"3503",-0.225002864232836,"LEMA","2020","code.plant","species"
"3504",-0.263963164718764,"LEMA","2020","code.plant","species"
"3505",-0.206736844802025,"LEMA","2020","code.plant","species"
"3506",-0.194845734312884,"LEMA","2020","code.plant","species"
"3507",-0.155624365685783,"LEMA","2020","code.plant","species"
"3508",-0.134984698218835,"LEMA","2020","code.plant","species"
"3509",-0.279756139510158,"LEMA","2020","code.plant","species"
"3510",-0.205926088631474,"LEMA","2020","code.plant","species"
"3511",-0.192662046756544,"LEMA","2020","code.plant","species"
"3512",-0.306631635554454,"LEMA","2020","code.plant","species"
"3513",-0.191563544860892,"LEMA","2020","code.plant","species"
"3514",-0.273366499656952,"LEMA","2020","code.plant","species"
"3515",-0.275504785999262,"LEMA","2020","code.plant","species"
"3516",-0.197566114809923,"LEMA","2020","code.plant","species"
"3517",-0.166182026489574,"LEMA","2020","code.plant","species"
"3518",-0.237637936890842,"LEMA","2020","code.plant","species"
"3519",-0.207434388024567,"LEMA","2020","code.plant","species"
"3520",-0.215857394182141,"LEMA","2020","code.plant","species"
"3521",-0.179299431256203,"LEMA","2020","code.plant","species"
"3522",-0.0391427889034892,"LEMA","2020","code.plant","species"
"3523",-0.258952223749527,"LEMA","2020","code.plant","species"
"3524",-0.304626873092511,"LEMA","2020","code.plant","species"
"3525",-0.210957767867454,"LEMA","2020","code.plant","species"
"3526",-0.166801526796277,"LEMA","2020","code.plant","species"
"3527",-0.182679030713614,"LEMA","2020","code.plant","species"
"3528",-0.134225060941656,"LEMA","2020","code.plant","species"
"3529",-0.225364748108211,"LEMA","2020","code.plant","species"
"3530",-0.178872765884816,"LEMA","2020","code.plant","species"
"3531",-0.247700256801121,"LEMA","2020","code.plant","species"
"3532",-0.130190535709855,"LEMA","2020","code.plant","species"
"3533",-0.145548051308169,"LEMA","2020","code.plant","species"
"3534",-0.103251967206077,"LEMA","2020","code.plant","species"
"3535",-0.244405681619563,"LEMA","2020","code.plant","species"
"3536",-0.219860191293261,"LEMA","2020","code.plant","species"
"3537",-0.093746845578628,"LEMA","2020","code.plant","species"
"3538",-0.171927868240295,"LEMA","2020","code.plant","species"
"3539",-0.151315923952544,"LEMA","2020","code.plant","species"
"3540",-0.278607966325865,"LEMA","2020","code.plant","species"
"3541",-0.138566374204447,"LEMA","2020","code.plant","species"
"3542",-0.224805902792675,"LEMA","2020","code.plant","species"
"3543",-0.187821139560212,"LEMA","2020","code.plant","species"
"3544",-0.252723767057665,"LEMA","2020","code.plant","species"
"3545",-0.126291181569545,"LEMA","2020","code.plant","species"
"3546",-0.238956013592777,"LEMA","2020","code.plant","species"
"3547",-0.239596257446887,"LEMA","2020","code.plant","species"
"3548",-0.205682825445133,"LEMA","2020","code.plant","species"
"3549",-0.213467248134561,"LEMA","2020","code.plant","species"
"3550",-0.273734281973332,"LEMA","2020","code.plant","species"
"3551",-0.188641941496815,"LEMA","2020","code.plant","species"
"3552",-0.298789875765381,"LEMA","2020","code.plant","species"
"3553",-0.186701413475821,"LEMA","2020","code.plant","species"
"3554",-0.202824287486681,"LEMA","2020","code.plant","species"
"3555",-0.178054937997425,"LEMA","2020","code.plant","species"
"3556",-0.174004743547883,"LEMA","2020","code.plant","species"
"3557",-0.237223462683828,"LEMA","2020","code.plant","species"
"3558",-0.23435175129156,"LEMA","2020","code.plant","species"
"3559",-0.194810343978406,"LEMA","2020","code.plant","species"
"3560",-0.196694468016587,"LEMA","2020","code.plant","species"
"3561",-0.170092675865968,"LEMA","2020","code.plant","species"
"3562",-0.22750007966803,"LEMA","2020","code.plant","species"
"3563",-0.198139918828483,"LEMA","2020","code.plant","species"
"3564",-0.162401055871125,"LEMA","2020","code.plant","species"
"3565",-0.176181404374612,"LEMA","2020","code.plant","species"
"3566",-0.164209795899379,"LEMA","2020","code.plant","species"
"3567",-0.210244618995798,"LEMA","2020","code.plant","species"
"3568",-0.252123741419493,"LEMA","2020","code.plant","species"
"3569",-0.255076141882724,"LEMA","2020","code.plant","species"
"3570",-0.089093128853818,"LEMA","2020","code.plant","species"
"3571",-0.102190497147922,"LEMA","2020","code.plant","species"
"3572",-0.178851327037442,"LEMA","2020","code.plant","species"
"3573",-0.117145459149912,"LEMA","2020","code.plant","species"
"3574",-0.225950801526123,"LEMA","2020","code.plant","species"
"3575",-0.123750643147719,"LEMA","2020","code.plant","species"
"3576",-0.21939305637971,"LEMA","2020","code.plant","species"
"3577",-0.219842482814809,"LEMA","2020","code.plant","species"
"3578",-0.218147540048591,"LEMA","2020","code.plant","species"
"3579",-0.234282598254017,"LEMA","2020","code.plant","species"
"3580",-0.22455922142004,"LEMA","2020","code.plant","species"
"3581",-0.171572883916478,"LEMA","2020","code.plant","species"
"3582",-0.231458723654412,"LEMA","2020","code.plant","species"
"3583",-0.155889191836592,"LEMA","2020","code.plant","species"
"3584",-0.143075676724048,"LEMA","2020","code.plant","species"
"3585",-0.178586776712822,"LEMA","2020","code.plant","species"
"3586",-0.0858475058952333,"LEMA","2020","code.plant","species"
"3587",-0.188306302742648,"LEMA","2020","code.plant","species"
"3588",-0.153110141150428,"LEMA","2020","code.plant","species"
"3589",-0.17203901415868,"LEMA","2020","code.plant","species"
"3590",-0.250544545796962,"LEMA","2020","code.plant","species"
"3591",-0.256960870517638,"LEMA","2020","code.plant","species"
"3592",-0.202153392190117,"LEMA","2020","code.plant","species"
"3593",-0.155998958893205,"LEMA","2020","code.plant","species"
"3594",-0.150725072097712,"LEMA","2020","code.plant","species"
"3595",-0.194542018557169,"LEMA","2020","code.plant","species"
"3596",-0.315047618114283,"LEMA","2020","code.plant","species"
"3597",-0.199647091484233,"LEMA","2020","code.plant","species"
"3598",-0.136432813919858,"LEMA","2020","code.plant","species"
"3599",-0.118310241979387,"LEMA","2020","code.plant","species"
"3600",-0.231917298593647,"LEMA","2020","code.plant","species"
"3601",-0.188192089221228,"LEMA","2020","code.plant","species"
"3602",-0.288780964881158,"LEMA","2020","code.plant","species"
"3603",-0.210330506867016,"LEMA","2020","code.plant","species"
"3604",-0.163954161821645,"LEMA","2020","code.plant","species"
"3605",-0.176039940856053,"LEMA","2020","code.plant","species"
"3606",-0.0993949454253135,"LEMA","2020","code.plant","species"
"3607",-0.218678862591536,"LEMA","2020","code.plant","species"
"3608",-0.262924578371588,"LEMA","2020","code.plant","species"
"3609",-0.243896150542054,"LEMA","2020","code.plant","species"
"3610",-0.325242757226905,"LEMA","2020","code.plant","species"
"3611",-0.234465421878876,"LEMA","2020","code.plant","species"
"3612",-0.270661423227082,"LEMA","2020","code.plant","species"
"3613",-0.23089573287932,"LEMA","2020","code.plant","species"
"3614",-0.220335729154489,"LEMA","2020","code.plant","species"
"3615",-0.161334057971811,"LEMA","2020","code.plant","species"
"3616",-0.211692638301865,"LEMA","2020","code.plant","species"
"3617",-0.199001079158597,"LEMA","2020","code.plant","species"
"3618",-0.264865729967651,"LEMA","2020","code.plant","species"
"3619",-0.19468310349737,"LEMA","2020","code.plant","species"
"3620",-0.166310689690128,"LEMA","2020","code.plant","species"
"3621",-0.0726012864811588,"LEMA","2020","code.plant","species"
"3622",-0.124285550007423,"LEMA","2020","code.plant","species"
"3623",-0.213082098507685,"LEMA","2020","code.plant","species"
"3624",-0.250724191622521,"LEMA","2020","code.plant","species"
"3625",-0.12558524493886,"LEMA","2020","code.plant","species"
"3626",-0.184239537383878,"LEMA","2020","code.plant","species"
"3627",-0.252429782402805,"LEMA","2020","code.plant","species"
"3628",-0.22126636367519,"LEMA","2020","code.plant","species"
"3629",-0.234113456557662,"LEMA","2020","code.plant","species"
"3630",-0.179481733647972,"LEMA","2020","code.plant","species"
"3631",-0.221015965416375,"LEMA","2020","code.plant","species"
"3632",-0.247728830927243,"LEMA","2020","code.plant","species"
"3633",-0.178061497159817,"LEMA","2020","code.plant","species"
"3634",-0.212842401937631,"LEMA","2020","code.plant","species"
"3635",-0.216274093061321,"LEMA","2020","code.plant","species"
"3636",-0.358666182183936,"LEMA","2020","code.plant","species"
"3637",-0.119721460920195,"LEMA","2020","code.plant","species"
"3638",-0.256556154343994,"LEMA","2020","code.plant","species"
"3639",-0.271404796082213,"LEMA","2020","code.plant","species"
"3640",-0.190698161140307,"LEMA","2020","code.plant","species"
"3641",-0.220565877927809,"LEMA","2020","code.plant","species"
"3642",-0.180985596660878,"LEMA","2020","code.plant","species"
"3643",-0.155023952656205,"LEMA","2020","code.plant","species"
"3644",-0.302759578193494,"LEMA","2020","code.plant","species"
"3645",-0.234883951292301,"LEMA","2020","code.plant","species"
"3646",-0.1750955836552,"LEMA","2020","code.plant","species"
"3647",-0.15333656566221,"LEMA","2020","code.plant","species"
"3648",-0.239407880090785,"LEMA","2020","code.plant","species"
"3649",-0.231333688357896,"LEMA","2020","code.plant","species"
"3650",-0.188844985813766,"LEMA","2020","code.plant","species"
"3651",-0.273861684335431,"LEMA","2020","code.plant","species"
"3652",-0.127376433965502,"LEMA","2020","code.plant","species"
"3653",-0.228274725198217,"LEMA","2020","code.plant","species"
"3654",-0.184215697513995,"LEMA","2020","code.plant","species"
"3655",-0.213771012543885,"LEMA","2020","code.plant","species"
"3656",-0.239370915297347,"LEMA","2020","code.plant","species"
"3657",-0.104935732254045,"LEMA","2020","code.plant","species"
"3658",-0.182930860642143,"LEMA","2020","code.plant","species"
"3659",-0.178821868696819,"LEMA","2020","code.plant","species"
"3660",-0.166072704867734,"LEMA","2020","code.plant","species"
"3661",-0.180840195442001,"LEMA","2020","code.plant","species"
"3662",-0.15630516573467,"LEMA","2020","code.plant","species"
"3663",-0.171472675560099,"LEMA","2020","code.plant","species"
"3664",-0.171431960148474,"LEMA","2020","code.plant","species"
"3665",-0.189601336291649,"LEMA","2020","code.plant","species"
"3666",-0.158163522352735,"LEMA","2020","code.plant","species"
"3667",-0.176682246907178,"LEMA","2020","code.plant","species"
"3668",-0.169606133094037,"LEMA","2020","code.plant","species"
"3669",-0.18428057514963,"LEMA","2020","code.plant","species"
"3670",-0.0332214508894825,"LEMA","2020","code.plant","species"
"3671",-0.191237462394923,"LEMA","2020","code.plant","species"
"3672",-0.165901032808898,"LEMA","2020","code.plant","species"
"3673",-0.114073188811796,"LEMA","2020","code.plant","species"
"3674",-0.158458413894756,"LEMA","2020","code.plant","species"
"3675",-0.191003640839543,"LEMA","2020","code.plant","species"
"3676",-0.175971210204464,"LEMA","2020","code.plant","species"
"3677",-0.136200447173153,"LEMA","2020","code.plant","species"
"3678",-0.260034638228973,"LEMA","2020","code.plant","species"
"3679",-0.168085494396321,"LEMA","2020","code.plant","species"
"3680",-0.238294967388695,"LEMA","2020","code.plant","species"
"3681",-0.18218596916736,"LEMA","2020","code.plant","species"
