"","alpha_hat_ij_MEEL","alpha_hat_ij_PAIN","alpha_hat_ij_RAPE","alpha_hat_ij_SPRU","alpha_hat_ij_SUSP","gamma_FV_hat_if_Dilophus_spp","gamma_FV_hat_if_Musca_spp","gamma_FV_hat_if_Ulidiidae_sp_wings_with_pattern","beta_plant_hat_ijk_LEMA_MEEL","beta_FV_hat_ijf_LEMA_Eucera_spp","focal","year","complexity.plant","complexity.animal"
"3517",-0.110095533452014,-0.125863485419322,-0.0773395321100458,0.0501594650439128,-0.205866623212503,0.0960031650833746,-0.0733188828678635,-0.229679089641968,-0.12115423227637,0.0712875636851638,"CHFU","All","code.plant","species"
"3518",-0.111803770674309,-0.0162669189133436,0.0275973866003978,0.02649579005723,0.170585022983229,0.152682729817725,0.165235512199584,-0.0916520801629112,0.0603435768114893,-0.277060488616993,"CHFU","All","code.plant","species"
"3519",-0.357217151090617,0.0348284001665813,-0.0484599496147341,-0.0492143967166285,-0.148344020681484,0.224172185037039,-0.02887802092311,-0.211872704864831,0.20914980216451,-0.155120533074714,"CHFU","All","code.plant","species"
"3520",-0.314003397863071,-0.0375047626266429,0.0915292944150485,-0.0452845402109829,0.144104334793103,0.165878102281172,-0.118527175521927,0.0519225846942326,0.0110530641855493,0.146655816847431,"CHFU","All","code.plant","species"
"3521",-0.353766260937733,-0.0597018518017394,-0.1147898786396,0.0097236235588587,0.0693510216050297,0.112142219739432,-0.182495444002503,-0.0905440652727721,-0.0682207909873225,0.115053136653385,"CHFU","All","code.plant","species"
"3522",-0.103128099034121,-0.105250183096366,-0.133832733549102,-0.187396477630779,0.105224348249124,0.348728108096597,-0.00682939723318532,-0.115067351969374,-0.178904190098972,0.376314434512966,"CHFU","All","code.plant","species"
"3523",-0.225119945023546,0.0584552078870737,-0.214112705431437,-0.136917771897026,-0.0505035434047231,0.166114291933123,-0.0503424207318431,-0.0536536784843242,0.0942664448776271,0.00357732713069892,"CHFU","All","code.plant","species"
"3524",-0.332627460272274,-0.0881175503158473,-0.0514554012809563,0.0892417357804784,-0.10652747114771,0.140907911482467,-0.165244878478384,-0.21287679686178,0.15931129593548,0.0516152109307493,"CHFU","All","code.plant","species"
"3525",-0.122578214746692,0.105759022232228,-0.120651873271711,0.0572223643261045,0.0229227511100971,0.207253123537592,0.102992590261764,-0.176366422922467,-0.0485186650767367,-0.0260806054191524,"CHFU","All","code.plant","species"
"3526",-0.105986336932009,-0.199858027927561,-0.206256325132739,-0.195121760746678,-0.347138085652203,0.156321639681404,-0.330053807184937,-0.133166210871228,0.0388528424062899,0.0377619410406163,"CHFU","All","code.plant","species"
"3527",-0.210819167822037,-0.180599081701046,0.0982238925633312,-0.121010527665905,0.00532736696690517,0.123738690981824,-0.230265518976915,-0.103123515498055,0.128555925904,-0.0245101088623915,"CHFU","All","code.plant","species"
"3528",-0.22086904711212,-0.072211413587713,-0.178211049355558,0.0104080597644223,-0.0548757932517409,0.233349550565304,0.0337742256829858,-0.118154264552497,-0.0380551596332601,0.130141252362974,"CHFU","All","code.plant","species"
"3529",-0.191715887218458,0.100719612837026,-0.17686431062509,0.116369290143495,-0.0119736574057322,0.394764103528365,-0.118671512714088,0.03274440490513,0.157645923136664,0.0567048794030609,"CHFU","All","code.plant","species"
"3530",-0.222984481762677,-0.154742006349007,0.0463443691242846,-0.14517485604893,-0.0646609382552126,0.344818685831125,-0.0459111526459055,-0.10108289129039,-0.0128267260967236,0.059523453343757,"CHFU","All","code.plant","species"
"3531",-0.193714687958811,0.0731066900285273,0.148894151907744,-0.0415726205816415,-0.0930081982369464,0.287725286086029,-0.194273294274138,-0.0718010009915927,-0.0431839481775467,0.0566809123799481,"CHFU","All","code.plant","species"
"3532",-0.221938453923134,-0.0821510292011106,-0.118194690641747,-0.0754057649086566,-0.013771915517975,0.148010174655395,-0.0898359532428572,-0.145628074947616,0.0174185804018634,-0.0250302658814743,"CHFU","All","code.plant","species"
"3533",-0.244375651144496,-0.0660625928335677,0.0826256686630846,-0.188132366989105,-0.0640316759901711,0.136249284444602,-0.245675785857623,-0.127204263603916,0.121266556578476,0.104506610492223,"CHFU","All","code.plant","species"
"3534",-0.108321017264994,0.0360223583512296,-0.0450707223038078,-0.240490376241011,-0.132132873085938,0.300823669951696,-0.0112015856792455,-0.130195475978268,-0.0294058790025811,0.141152458001285,"CHFU","All","code.plant","species"
"3535",-0.282366055730827,-0.099605775904983,0.0515225145862908,-0.148350596214298,-0.116488077570856,0.134059174807123,-0.034895216587548,0.0285152657430157,-0.018704008519982,-0.113794305526979,"CHFU","All","code.plant","species"
"3536",-0.189232497710203,-0.161468799345773,-0.0829469945142161,0.0865167747903084,-0.152381625346389,0.239518677317033,-0.00320576220628332,0.00927575870673958,-0.0189030619618793,-0.171342356953578,"CHFU","All","code.plant","species"
"3537",-0.156718119459654,0.0633316810418185,-0.00336354270447015,-0.00999747814604879,-0.199634852480352,0.218576414392179,-0.0252820895354432,-0.129390008272379,-0.108505629206799,-0.037519239135035,"CHFU","All","code.plant","species"
"3538",-0.166287713475057,-0.295371060392029,0.0810527520876589,-0.0271932899422302,-0.155439198538637,0.258596123352319,-0.175615421966503,-0.0892087094684405,0.0540571259052263,0.118542413868448,"CHFU","All","code.plant","species"
"3539",-0.196262440206614,-0.0661896535995825,-0.144343039335288,0.104116439848651,-0.0422138977947545,0.15425151705189,0.0934210092804124,-0.0853829155418245,-0.0263479147982912,-0.105268989453123,"CHFU","All","code.plant","species"
"3540",-0.191833193492784,-0.15487583385376,-0.183547972478049,-0.067444121750042,-0.121703967210956,0.271956907248345,-0.101388774965809,0.0672244631730272,-0.062200977404212,0.0701593651444889,"CHFU","All","code.plant","species"
"3541",-0.258023543195477,0.069532075905417,-0.246405685996803,-0.0650356213639743,0.0176293899183404,0.175041591114635,-0.126151906178162,-0.235185253284592,0.103376069100292,-0.0096743285061941,"CHFU","All","code.plant","species"
"3542",-0.38368549449635,0.0555794792843829,-0.0870025901288909,-0.00975587561136393,0.085508363594393,0.137812728348352,0.039311023058392,-0.257486733175271,0.0423866661591157,0.0750337537195616,"CHFU","All","code.plant","species"
"3543",-0.182519291984086,-0.0963365602528926,-0.128399282110581,-0.0775782643629177,-0.0219317092478205,0.130165705715866,-0.0170945662348075,-0.177723513752976,-0.151479537951484,-0.0790906390896778,"CHFU","All","code.plant","species"
"3544",-0.16764836372511,0.0811937307626043,-0.0875742618723824,-0.0733970759125833,0.111715480444714,0.13384289794144,-0.0729018403922931,-0.229842553327593,0.0763124554851595,0.0438321695391164,"CHFU","All","code.plant","species"
"3545",-0.168924093966926,-0.232277614954095,0.00844353940962006,0.0415652780050266,0.021180678559694,0.123900250945428,-0.150207836023636,-0.240759864628034,0.0757795216153467,0.0978600978023316,"CHFU","All","code.plant","species"
"3546",-0.314125883465975,-0.160400934530573,-0.0893764645198482,-0.0930551778049535,-0.0826767093122772,0.090092780062424,0.069934432433838,-0.0340350823038632,0.0434557448326125,-0.0630223271611959,"CHFU","All","code.plant","species"
"3547",-0.168478270175131,-0.228412040011421,-0.00821972226750012,-0.113675032613076,-0.147266430531879,0.188821693098425,0.0361143182206047,-0.168131003338372,-0.0108920755306877,0.126874438649317,"CHFU","All","code.plant","species"
"3548",-0.153233320967802,-0.0732969801147717,-0.205985054328843,-0.0383099196040122,-0.0582853706003358,0.338825556103792,-0.104510037928611,-0.321367198507973,-0.211021732535274,-0.0216246243034397,"CHFU","All","code.plant","species"
"3549",-0.174156879079563,-0.105905156148517,-0.0330698410709427,0.00312799621321158,-0.15958891945221,-0.0267219008487004,0.0841841900273996,-0.105667766158003,-0.142703790162297,-0.102037668695621,"CHFU","All","code.plant","species"
"3550",-0.0775588487665835,-0.0350679201942807,-0.0376678660803232,-0.232476620199598,0.0925574564873501,0.14434011281518,-0.157633524902065,-0.247840144353267,0.0193607994798435,-0.105016542356329,"CHFU","All","code.plant","species"
"3551",-0.105175882601582,0.00790981834722726,-0.133537818611031,-0.288981475384917,-0.0406346539676021,0.13800182983368,-0.0816105743169975,-0.186688495525989,-0.0409396541515299,-0.00242803703832606,"CHFU","All","code.plant","species"
"3552",-0.188769004728305,0.0836939807941923,-0.0253124123362799,0.0786759054864097,-0.0592497958310972,0.0508017783907488,0.0575093894006353,-0.140219322150833,0.115489986919131,0.127906205324986,"CHFU","All","code.plant","species"
"3553",-0.251509305045822,-0.00973660340860416,0.16889645380427,0.064436302702467,0.0290116078343199,0.132535599406066,0.0367667064105617,-0.143888464425322,0.265442115804669,0.0994976060270421,"CHFU","All","code.plant","species"
"3554",-0.237186932081526,-0.106581809884904,-0.0159458664649352,-0.119770063921829,-0.130348108329292,0.129226843851298,-0.119743178714197,-0.0750578669096639,0.0163969273437876,-0.0103504466742546,"CHFU","All","code.plant","species"
"3555",-0.125513076350056,-0.122159113613114,-0.12483241186179,-0.0167574857610046,-0.0756436118838079,0.092068347517781,-0.0839717580143513,-0.219739404621588,-0.0700488726022154,-0.0609869009158407,"CHFU","All","code.plant","species"
"3556",-0.179357094951996,0.00618217087452422,-0.341371409729988,-0.168264325365594,0.16737831668013,0.213789836985792,-0.0939887308890279,-0.0447635681389402,0.114787415478409,-0.0825375062385901,"CHFU","All","code.plant","species"
"3557",-0.222185527475602,-0.108451338779102,0.114933129528825,0.0999302903836528,-0.034823743388038,0.259814029300796,-0.0504196841795805,-0.245057573706747,-0.0810257797248656,0.0118343681785729,"CHFU","All","code.plant","species"
"3558",-0.309461085626676,0.111166074225406,-0.145897476633347,-0.142268255043124,0.0193098061631689,0.131022295967619,0.11537138851211,-0.145290357213233,-0.202050813900745,-0.0859647570808612,"CHFU","All","code.plant","species"
"3559",-0.0991273157278774,0.0521619987500723,0.106134065251567,0.0333304412254949,0.284783684243636,0.205541537874851,0.22841218279471,-0.145215597316977,-0.0264033159091115,0.0030494568589492,"CHFU","All","code.plant","species"
"3560",-0.146067523128547,-0.0535917682201063,-0.0283341804038515,0.10240967961504,-0.0250297437999626,0.172849954028037,-0.178437105000377,-0.0130186006062315,-0.105165554204295,0.00984436789313548,"CHFU","All","code.plant","species"
"3561",-0.165946314384178,0.0696067011012629,-0.190832486474525,0.0242931941577376,-0.0962014221519211,0.402428816346563,0.0859655229736362,-0.13202268419043,-0.126171570754708,0.117853566716802,"CHFU","All","code.plant","species"
"3562",-0.234108281704231,-0.0520020073937438,0.00257243372693683,-0.334438560707776,0.0288676565258146,0.252831889346524,0.0456381527104048,-0.0338770310470574,0.00831397911895437,-0.0611700932585277,"CHFU","All","code.plant","species"
"3563",-0.249683116768756,-0.127282855963875,-0.00404862432002584,-0.067722921016516,-0.0243584807499196,0.292764937659817,-0.0693933400228699,-0.010197107909,-0.050821152664635,0.0702328592274006,"CHFU","All","code.plant","species"
"3564",-0.083702811529942,-0.152118203025268,-0.11636439308886,-0.0293447830493124,-0.0444930858377118,0.205772108856788,-0.122116101118058,-0.118526189591989,0.0976006050139782,-0.0412388913928934,"CHFU","All","code.plant","species"
"3565",-0.169871595693939,-0.117198758203039,-0.0611204246684827,-0.217916705178805,-0.0115272452032988,0.117224635998093,-0.0951763972324431,-0.181632022817444,-0.0332071503137935,-0.0536616846050347,"CHFU","All","code.plant","species"
"3566",-0.174843344154913,-0.029034262339276,-0.0483906967640227,-0.111141915992578,-0.171960670664974,0.0984358123337805,-0.0857527865587991,-0.187361088320868,-0.0125212942795027,-0.000436950717155438,"CHFU","All","code.plant","species"
"3567",-0.240095999581545,0.0175512967823108,-0.0366721786173561,-0.0750465531619302,0.00420037697934661,0.206181344999388,-0.136457162251023,-0.030503664662446,-0.127514462146293,-0.09652236767399,"CHFU","All","code.plant","species"
"3568",-0.247989103185615,0.0162421582139285,0.117474363789347,0.0291418075455934,-0.198423166190795,0.180880610320238,-0.146438787694022,-0.102990366938086,0.0326498009093812,0.0917387400013818,"CHFU","All","code.plant","species"
"3569",-0.172099855401052,0.00650157445298971,-0.0292898318538167,-0.0287046683446899,0.0625035278947954,0.223917534225249,-0.144993338637015,-0.0199801874702825,-0.272276065754749,0.0157593994244007,"CHFU","All","code.plant","species"
"3570",-0.231345786790499,0.0672163142549049,-0.0294310039220279,-0.0346576885104606,0.0610241289916094,0.276072496534802,-0.0361628334341463,-0.0754106443250069,-0.0918542856316029,0.149259672662861,"CHFU","All","code.plant","species"
"3571",-0.179008085669714,0.0340578883939742,0.0540177883146618,-0.125676747543494,-0.18914164345451,0.192830730114761,0.0549456801907144,-0.145588452418163,0.138420633557972,0.00865681567147947,"CHFU","All","code.plant","species"
"3572",-0.157507758992749,-0.102031597191876,-0.0321290205826025,0.105984371563411,0.0318738307875295,0.0960713377848086,0.153267288952313,-0.195385533469394,0.105746522664779,-0.100873570491894,"CHFU","All","code.plant","species"
"3573",-0.289433668246389,-0.0814480748697203,0.0244495924720167,-0.24935798062297,-0.0735847754366914,0.198899388991302,-0.136982662185941,-0.093885846309202,0.0667305653717436,0.0674878875345362,"CHFU","All","code.plant","species"
"3574",-0.255939334720731,-0.0521643901971007,-0.0513018711297947,-0.0506808542838738,-0.0378085782161417,0.178084251172855,-0.0217698974428926,-0.125144992290203,0.0756668929897439,0.0976224344533303,"CHFU","All","code.plant","species"
"3575",-0.190451210148754,0.0624781676212005,-0.0264227812119161,0.114514601027897,-0.132508645959456,0.257224947735153,0.0190353320105434,-0.101753511656165,0.133049483828869,0.0567987950101838,"CHFU","All","code.plant","species"
"3576",-0.0729763904865528,-0.00807137366657218,-0.0609386763925687,0.0825886411306744,-0.0557078846310066,0.0903286726098693,-0.0908393745501332,-0.254323577604404,0.0417145728880937,-0.224323044257996,"CHFU","All","code.plant","species"
"3577",-0.176248749705615,-0.281858939745271,-0.0711095551659527,0.0718274124763441,0.031126224294979,0.175484481454844,0.0214825117753683,-0.279297283259721,-0.00406020284914188,-0.0426640929152658,"CHFU","All","code.plant","species"
"3578",-0.208759302765171,-0.130204998053108,0.0298076414680812,-0.124072421001355,-0.122513920239678,0.23779788483865,-0.113425666008837,-0.0772771358231804,0.0683451193805547,0.0303557297726664,"CHFU","All","code.plant","species"
"3579",-0.176766741177152,-0.178832139392532,-0.0982181103354794,-0.208493044906639,-0.148411584295155,0.3170089620244,-0.099360698724749,0.0135761882020062,0.0495840767162983,-0.0575102615649687,"CHFU","All","code.plant","species"
"3580",-0.0741497917072191,0.207859357050563,0.0374973431558212,0.0740787005764609,0.183699882085704,0.305759304419886,-0.0756146405918033,-0.236296836601673,0.140155983397596,0.122152637277821,"CHFU","All","code.plant","species"
"3581",-0.248842316721226,-0.141949393455029,-0.0889806192352158,-0.140030681612954,0.0568888883268526,0.0791187500741668,-0.238106767454176,0.0148824551175506,0.0110569267866218,-0.0397637143993859,"CHFU","All","code.plant","species"
"3582",-0.0443159771108735,-0.0784949637964315,-0.0412534052767427,0.133952553078242,-0.138642137001281,0.103088401011837,-0.0430625299802367,-0.229992229660485,-0.0365318009472159,0.139832711261036,"CHFU","All","code.plant","species"
"3583",-0.145111821751907,-0.0619963289079186,-0.0705607448423119,-0.0390806236979071,-0.0712149132399911,0.178204459964417,-0.069440181671674,-0.184899838477177,0.00303259543110923,0.110928480765898,"CHFU","All","code.plant","species"
"3584",-0.277283659913459,0.001535913340591,-0.0434141441418066,-0.0373547705297864,-0.105244872138242,0.302418880421404,-0.0903674461379115,-0.119616081982489,-0.0999393287131455,0.0736684154988092,"CHFU","All","code.plant","species"
"3585",-0.184555952188555,-0.15910904774987,-0.235577643250374,-0.0102989965080793,0.0234028942597835,0.189579304351249,0.0788599008922295,-0.15247356023045,0.062622055966189,0.031858964517268,"CHFU","All","code.plant","species"
"3586",-0.142560265436503,-0.0169253080962153,0.0583931346741033,-0.000216643666233418,0.0274817497778737,0.239653166942781,-0.0526104344256925,-0.153185806454808,-0.136005075472465,0.170919309930811,"CHFU","All","code.plant","species"
"3587",-0.172605643859592,0.0392998104125446,-0.0535550872436976,-0.198176997157732,-0.100737765809851,0.13175900018108,0.0421590773433991,-0.0800016787392784,0.00549428945845154,-0.0259634527023817,"CHFU","All","code.plant","species"
"3588",-0.149916203066754,-0.0183020156341025,0.027118746790777,-0.158141980614252,-0.139085954962152,0.395621333268365,0.0357948391847025,-0.0636059879206325,0.0692262411629978,-0.057348668414778,"CHFU","All","code.plant","species"
"3589",-0.260677661694671,-0.124350794421683,-0.0202375830640122,-0.0372837432724124,-0.0115443828038511,0.118955965280795,0.103332762099697,-0.0476913606887909,0.0212135180029822,-0.102648911381476,"CHFU","All","code.plant","species"
"3590",-0.0957750103997076,-0.0890400434635074,-0.0710158297797373,-0.220247387462665,0.096120300076078,0.269242270929732,-0.0754377739592181,0.0781220311545776,0.0355161351593982,0.0765627415652474,"CHFU","All","code.plant","species"
"3591",-0.452674508697086,-0.150484741463004,0.013177445796523,-0.0461708823711394,0.151857170661253,0.256968415421204,0.00827603725472548,-0.248768605202255,0.0578109268442528,-0.00852035208221091,"CHFU","All","code.plant","species"
"3592",-0.125585197422037,-0.066668806146953,-0.00369416662269406,0.0955691406961845,0.0908466422561069,0.321422135126908,-0.0146587098497371,-0.0942660805133454,0.108074288686259,0.0209437095315814,"CHFU","All","code.plant","species"
"3593",-0.182576979458849,-0.131697423099439,-0.143907630918435,-0.0282126126225516,0.104450685887991,0.253681428500661,-0.142668559639823,-0.108810370292123,-0.139943604618104,0.100047345822997,"CHFU","All","code.plant","species"
"3594",-0.0450881828565225,0.0307926175589834,-0.0465548498062004,-0.123794273817942,-0.0418993665556412,0.20194521285419,0.0855531867210619,0.0866845631445707,-0.0548519900391864,0.091727339813827,"CHFU","All","code.plant","species"
"3595",-0.171870650194803,-0.0108186349964738,-0.080284397577231,0.0287863326602225,-0.151482705942953,0.315802614449287,0.0591656307574002,-0.0958532388510188,-0.171844389762859,0.0383663013667188,"CHFU","All","code.plant","species"
"3596",-0.133695384564412,0.0521991239564705,-0.147313980891839,-0.106206982161341,-0.082627228060306,0.15477288214446,-0.146168288096455,-0.17980408525639,-0.0943412605607136,-0.0732883361329537,"CHFU","All","code.plant","species"
"3597",-0.338497099802171,-0.0895579332287437,-0.0505602781546095,-0.167464943504146,-0.0438929490038398,0.097574743464079,0.0727359089144073,0.0319254860526539,-0.0423370061074964,-0.101044806019325,"CHFU","All","code.plant","species"
"3598",-0.21928951089574,-0.131677824379924,-0.0250992146832031,0.0615324008303662,0.0760684213036453,0.183202617258479,-0.200883839858824,-0.277580895323097,0.166700123114169,0.113008820736093,"CHFU","All","code.plant","species"
"3599",-0.101706034905769,0.00647389885840832,-0.126424067305235,-0.0179870982698206,-0.0729849150928246,0.151763807144324,-0.0940532077081336,-0.194028317724009,-0.00718277754835528,-0.0198356463288536,"CHFU","All","code.plant","species"
"3600",-0.152064795750646,-0.0447881784540725,-0.09328088355057,-0.0861155227610142,0.159724225037307,0.29167633415902,0.0556079700002914,-0.123240849993515,0.198092108517223,-0.0716570257282219,"CHFU","All","code.plant","species"
"3601",-0.208121386481217,-0.200688162455098,-0.185923895553179,-0.0686049805736152,-0.153239615540498,0.181060848417434,-0.100017412066397,-0.0835809389126307,0.00348723830052067,0.0771935310034131,"CHFU","All","code.plant","species"
"3602",-0.0435615618427315,0.0494293194613145,-0.1112301445848,-0.0460102770856253,-0.0142286423755549,0.140069298049805,-0.129158242579668,-0.193807498245026,0.0280852011497501,-0.127329938187948,"CHFU","All","code.plant","species"
"3603",-0.221888672047656,-0.0855728994671102,-0.0382493321276226,-0.0341963008909271,0.135116981657819,0.310945804065631,-0.0444713758209574,-0.175406298862666,-0.0851166334868394,-0.101844839110241,"CHFU","All","code.plant","species"
"3604",-0.258916738659199,-0.0256747050980974,0.00575662411532196,-0.189281586377609,-0.281835332967685,0.179669500009306,-0.0186386482498611,-0.196565067125053,0.142923858333201,0.0229254232034992,"CHFU","All","code.plant","species"
"3605",-0.182966202153065,-0.0301957984991206,0.211741527042932,-0.133320246183422,-0.0720855083506781,0.111510761870081,-0.074205029330623,-0.104909158282598,0.136516834328216,-0.15369073754867,"CHFU","All","code.plant","species"
"3606",-0.190515761007886,-0.133659307112271,-0.096627101153969,-0.014351030054146,-0.00897139139234082,0.227408007074359,0.0843286981889722,-0.115937956150376,0.0318319347308176,-0.0495571933398061,"CHFU","All","code.plant","species"
"3607",-0.203138699383279,-0.037913965377015,-0.0246798048412846,-0.0420905361193639,0.0467998734855306,0.184167253705183,0.17811331846691,-0.0844256404219025,-0.147317275817313,-0.0327544215592027,"CHFU","All","code.plant","species"
"3608",-0.124506202825628,-0.0759952377787499,-0.0335373860799256,0.091619890024949,-0.143131119799754,0.177575142927238,-0.0282331525119963,-0.199643577320929,0.0312878781651398,0.0801618156658368,"CHFU","All","code.plant","species"
"3609",-0.0988798615872426,0.00790774914550929,-0.0431460962919578,-0.185880317150594,0.092224862918779,0.220054033419485,-0.152621772012011,0.0440069426559357,0.159385887277746,0.051172436725974,"CHFU","All","code.plant","species"
"3610",-0.332106624937274,0.0400099961988263,0.0211938386955266,-0.243409012791739,-0.0344637579059257,0.0137640439514808,-0.0291656599004126,-0.132398439974459,-0.260966522899064,-0.104701475030629,"CHFU","All","code.plant","species"
"3611",-0.116000114201889,-0.0815915725311459,0.0973255971821478,0.0785594021322136,-0.00911958588679262,0.357415334279362,-0.218608410409181,-0.220920185375328,0.112815016687399,0.0545688353377445,"CHFU","All","code.plant","species"
"3612",-0.300310601149991,-0.104471443268854,0.0884543516085683,-0.202016349113937,-0.00340553137513311,0.160571442832221,0.0690513587627146,-0.284774565691105,0.00134814892724044,0.0928731573785819,"CHFU","All","code.plant","species"
"3613",-0.247492966845451,-0.111608523483992,-0.0281659004480581,-0.0343287990664819,0.0691464314675969,0.299131075790584,0.142852497533679,-0.152155860213615,0.0908285119534133,0.0326781944434067,"CHFU","All","code.plant","species"
"3614",-0.265798286349709,-0.140863206774639,0.103307188562983,-0.294077464412884,0.0469170941961887,0.287675894967232,-0.117264526912513,0.0659619859578986,0.0663326594083637,-0.118942816454956,"CHFU","All","code.plant","species"
"3615",-0.197006117981285,-0.0795376356120309,0.0309901760712725,0.0174701132805732,0.130144776959486,0.242585615627246,0.0429919732224526,-0.0642346660212663,-0.0351689160940689,0.0829747769658435,"CHFU","All","code.plant","species"
"3616",-0.173002423525497,-0.00960252173633247,-0.0200499663731535,-0.311703064039406,-0.182573452176579,0.203544066297197,-0.0699870189676168,-0.0546463917726709,-0.136427677637671,0.0199749745557889,"CHFU","All","code.plant","species"
"3617",-0.231658265369392,-0.124301227769682,0.029771072151433,-0.00677193112117414,-0.308603896373892,0.223498280093184,0.0480386607142302,-0.0959167185512001,-0.0674949475323623,0.125158322653543,"CHFU","All","code.plant","species"
"3618",-0.403228066295897,-0.0768047951461219,-0.0369376539646813,0.0235201122065498,0.0132312603494082,0.157015411100476,-0.227680120157111,-0.262827318772208,-0.0715622067177546,0.15043730110403,"CHFU","All","code.plant","species"
"3619",-0.181401505551011,-0.1001027563157,-0.127833074438993,-0.106393141056342,-0.190544231823812,0.145152205952274,-0.0514344911416506,-0.12624448738906,0.264791158798648,0.0132153432069755,"CHFU","All","code.plant","species"
"3620",0.11390115134652,-0.0101685145006808,0.0266882405261999,-0.206751483180855,0.0328503674460923,0.222457242894001,-0.172628923011511,-0.105958784240677,-0.0163549021234529,-0.0183066156546233,"CHFU","All","code.plant","species"
"3621",-0.304642837294372,-0.130166693214496,-0.0677420653529446,0.0118678276190514,-0.0606909891097934,0.282547464071898,0.128496282186833,-0.0980826137857854,0.106796888071606,-0.137451561943488,"CHFU","All","code.plant","species"
"3622",-0.107214303355815,0.0331178244915566,0.0635006545125512,-0.0912206618317489,0.00993156443334109,0.210274741950787,-0.0332412095441591,-0.205001472198241,-0.0941771742478055,0.0700599958367254,"CHFU","All","code.plant","species"
"3623",-0.194957312541848,0.00922074925062,-0.204443665794333,-0.0869060937656647,-0.13425292985437,0.256529059439824,0.0212084132393573,-0.0999673556808915,-0.0952913076665267,0.03877337462182,"CHFU","All","code.plant","species"
"3624",-0.104855855895053,-0.0760671518852927,0.0574760098711182,0.0287102090595639,-0.129070409816305,0.22391039576956,-0.10402344085943,-0.182315795148689,0.0175572070592116,0.124270811673423,"CHFU","All","code.plant","species"
"3625",-0.293324943323551,-0.109281693872691,0.0135431385853912,-0.20408607769239,-0.176626168326634,0.17564324576842,-0.231371198808399,-0.109626321922061,-0.014312932879483,0.0564807010279826,"CHFU","All","code.plant","species"
"3626",-0.130120100188873,-0.180681811850985,-0.179987018051827,-0.225320892977582,0.00916275725580884,0.14622587000834,-0.0408007230434486,-0.229402023571329,0.188734118251573,0.0652203699942586,"CHFU","All","code.plant","species"
"3627",-0.299545262964382,-0.0319744468176834,-0.0845611512241026,-0.0616950232120967,0.013458170696677,0.191812872807187,-0.00741348778495643,-0.032037019274202,-0.161725778901336,0.280226493390176,"CHFU","All","code.plant","species"
"3628",-0.221335728754125,-0.112767093205547,-0.172169996924346,0.174765506564998,-0.0811830575069754,0.199231017776874,-0.0913090239655387,-0.14287078891578,0.142008830945515,-0.117065199110814,"CHFU","All","code.plant","species"
"3629",-0.0961018328312919,-0.058604121633135,-0.00145093923643502,0.120659966053105,-0.18577537177904,0.136202082928695,0.00769546567171364,-0.399860748062345,-0.111785099480754,-0.0252965642717563,"CHFU","All","code.plant","species"
"3630",-0.208318621937213,-0.0825125809764125,-0.0103473196721754,0.00772448680978899,0.14168519033799,0.212109486650986,0.167244065108637,-0.0335450919323349,-0.0884729429861091,0.169309574352154,"CHFU","All","code.plant","species"
"3631",-0.0436664984430879,-0.0119131775665114,-0.096495429418386,-0.0952486189260706,0.0195437235602867,0.43050126469327,-0.136479375914208,-0.166841509953159,-0.0389053154113665,0.0392334297370454,"CHFU","All","code.plant","species"
"3632",-0.218171517930215,-0.0195445318684776,-0.114574291407398,-0.0898743460249518,-0.14242456888573,0.132030100070008,-0.00676898415538962,-0.0468225122035066,-0.0256260634848752,-0.0288074643970969,"CHFU","All","code.plant","species"
"3633",-0.369762053325105,-0.137384533651674,0.0772052382738027,0.0434471641460432,-0.0510162443082591,0.177392438773159,-0.0606232028927118,0.0776283702172307,-0.00211017912792644,0.111356373766574,"CHFU","All","code.plant","species"
"3634",-0.430358246888348,-0.0514073556962107,-0.0204334418203014,-0.138435399397817,0.109695955012047,0.208974816323756,0.0821276126612556,-0.06774364602386,0.0442932737940225,0.0633951742404637,"CHFU","All","code.plant","species"
"3635",-0.320493845703884,-0.130228387142164,-0.0244804313314705,0.0857024602924112,-0.111318068019784,0.132406395340368,0.0644424516046038,-0.0562848173901452,0.00630372609357432,0.00705595816117954,"CHFU","All","code.plant","species"
"3636",-0.181305680403582,-0.0803913585696382,0.139278954405388,0.0577307206910203,-0.00467838186485181,0.174727672300036,0.0158223342478603,-0.234060378315244,-0.0649258685921127,0.0240190446851376,"CHFU","All","code.plant","species"
"3637",-0.172574215503541,-0.0669362477004285,-0.0130989938805675,-0.12251780827528,0.0750026198926286,0.283514622314132,0.0492261089080648,-0.0830313559447212,-0.0690424230630757,0.115514270135548,"CHFU","All","code.plant","species"
"3638",-0.0100629487396171,-0.0893656428903558,0.115133824532305,-0.000808853116342045,0.0339683314719643,0.178014461971399,-0.0293105463539155,-0.205406064308851,0.102961609799084,0.104027130146304,"CHFU","All","code.plant","species"
"3639",-0.0885918562087992,0.0087289460362745,-0.0948811355333353,-0.0701498422875054,0.0384595603203552,0.0433802609307439,-0.0370692141490599,-0.162523705549544,-0.154132296188291,0.121405378079662,"CHFU","All","code.plant","species"
"3640",-0.273693722196617,-0.0664343762960488,-0.0722469765495103,-0.252619332519303,-0.0588301644281175,0.185527684619889,-0.118924408022114,-0.0617248706879033,0.0578114730462667,0.0373136353014492,"CHFU","All","code.plant","species"
