"","alpha_hat_ij_Forb","focal","year","complexity.plant","complexity.animal"
"3128",-0.378189817250656,"CHFU","All","class","group"
"3129",-0.315088084519864,"CHFU","All","class","group"
"3130",-0.379849071833023,"CHFU","All","class","group"
"3131",-0.454826622893206,"CHFU","All","class","group"
"3132",-0.409521142680265,"CHFU","All","class","group"
"3133",-0.310558736983283,"CHFU","All","class","group"
"3134",-0.338565513549394,"CHFU","All","class","group"
"3135",-0.332479113386864,"CHFU","All","class","group"
"3136",-0.347650813884591,"CHFU","All","class","group"
"3137",-0.385828384430316,"CHFU","All","class","group"
"3138",-0.259652138423544,"CHFU","All","class","group"
"3139",-0.349326808233235,"CHFU","All","class","group"
"3140",-0.211457410625151,"CHFU","All","class","group"
"3141",-0.560164260982182,"CHFU","All","class","group"
"3142",-0.396406806459362,"CHFU","All","class","group"
"3143",-0.337547421249053,"CHFU","All","class","group"
"3144",-0.359112497603456,"CHFU","All","class","group"
"3145",-0.292802238437009,"CHFU","All","class","group"
"3146",-0.457741990726109,"CHFU","All","class","group"
"3147",-0.399511602109596,"CHFU","All","class","group"
"3148",-0.27121756536444,"CHFU","All","class","group"
"3149",-0.401780441484438,"CHFU","All","class","group"
"3150",-0.423390043323774,"CHFU","All","class","group"
"3151",-0.390077547998709,"CHFU","All","class","group"
"3152",-0.396897337900141,"CHFU","All","class","group"
"3153",-0.335100620004894,"CHFU","All","class","group"
"3154",-0.380942000186085,"CHFU","All","class","group"
"3155",-0.439986178720958,"CHFU","All","class","group"
"3156",-0.386292824086999,"CHFU","All","class","group"
"3157",-0.245026911839659,"CHFU","All","class","group"
"3158",-0.274148824052271,"CHFU","All","class","group"
"3159",-0.416325400464571,"CHFU","All","class","group"
"3160",-0.357874243871283,"CHFU","All","class","group"
"3161",-0.354735845903021,"CHFU","All","class","group"
"3162",-0.396394810143922,"CHFU","All","class","group"
"3163",-0.366762696737089,"CHFU","All","class","group"
"3164",-0.354438617243012,"CHFU","All","class","group"
"3165",-0.394409920360418,"CHFU","All","class","group"
"3166",-0.490869449332066,"CHFU","All","class","group"
"3167",-0.372497684768366,"CHFU","All","class","group"
"3168",-0.313450857279296,"CHFU","All","class","group"
"3169",-0.327549599668503,"CHFU","All","class","group"
"3170",-0.306151449680464,"CHFU","All","class","group"
"3171",-0.404582493009595,"CHFU","All","class","group"
"3172",-0.335602303072703,"CHFU","All","class","group"
"3173",-0.268150236671554,"CHFU","All","class","group"
"3174",-0.318615939814497,"CHFU","All","class","group"
"3175",-0.183565124288562,"CHFU","All","class","group"
"3176",-0.350773203205622,"CHFU","All","class","group"
"3177",-0.327604309817474,"CHFU","All","class","group"
"3178",-0.443992477971147,"CHFU","All","class","group"
"3179",-0.317092878288472,"CHFU","All","class","group"
"3180",-0.36230769001256,"CHFU","All","class","group"
"3181",-0.311328945799062,"CHFU","All","class","group"
"3182",-0.379319526034014,"CHFU","All","class","group"
"3183",-0.420105271521339,"CHFU","All","class","group"
"3184",-0.377274683657144,"CHFU","All","class","group"
"3185",-0.403282208551991,"CHFU","All","class","group"
"3186",-0.249267195607197,"CHFU","All","class","group"
"3187",-0.260850497959327,"CHFU","All","class","group"
"3188",-0.363008944894985,"CHFU","All","class","group"
"3189",-0.48525572361131,"CHFU","All","class","group"
"3190",-0.303246709979639,"CHFU","All","class","group"
"3191",-0.256844895683404,"CHFU","All","class","group"
"3192",-0.297282700473689,"CHFU","All","class","group"
"3193",-0.337292675334684,"CHFU","All","class","group"
"3194",-0.349519408459997,"CHFU","All","class","group"
"3195",-0.351520518264442,"CHFU","All","class","group"
"3196",-0.305529406651617,"CHFU","All","class","group"
"3197",-0.208646770044058,"CHFU","All","class","group"
"3198",-0.411545754942832,"CHFU","All","class","group"
"3199",-0.325005931563724,"CHFU","All","class","group"
"3200",-0.272744607343431,"CHFU","All","class","group"
"3201",-0.312434928349535,"CHFU","All","class","group"
"3202",-0.280494994354542,"CHFU","All","class","group"
"3203",-0.301850720730447,"CHFU","All","class","group"
"3204",-0.257143488752362,"CHFU","All","class","group"
"3205",-0.409616976729675,"CHFU","All","class","group"
"3206",-0.337081502431838,"CHFU","All","class","group"
"3207",-0.351107727860395,"CHFU","All","class","group"
"3208",-0.404717642490282,"CHFU","All","class","group"
"3209",-0.394897434897385,"CHFU","All","class","group"
"3210",-0.30117999608388,"CHFU","All","class","group"
"3211",-0.402583446602448,"CHFU","All","class","group"
"3212",-0.374457270348988,"CHFU","All","class","group"
"3213",-0.335753700396837,"CHFU","All","class","group"
"3214",-0.388273516367433,"CHFU","All","class","group"
"3215",-0.449368198245011,"CHFU","All","class","group"
"3216",-0.341008505044149,"CHFU","All","class","group"
"3217",-0.424802703356131,"CHFU","All","class","group"
"3218",-0.341786827311039,"CHFU","All","class","group"
"3219",-0.435977954926398,"CHFU","All","class","group"
"3220",-0.291446197782228,"CHFU","All","class","group"
"3221",-0.245253952356022,"CHFU","All","class","group"
"3222",-0.410800429667232,"CHFU","All","class","group"
"3223",-0.279225982386631,"CHFU","All","class","group"
"3224",-0.378791619581711,"CHFU","All","class","group"
"3225",-0.379739451668422,"CHFU","All","class","group"
"3226",-0.469552693465374,"CHFU","All","class","group"
"3227",-0.354244925731906,"CHFU","All","class","group"
"3228",-0.386663315413469,"CHFU","All","class","group"
"3229",-0.191801061120638,"CHFU","All","class","group"
"3230",-0.396454852504389,"CHFU","All","class","group"
"3231",-0.346523535310913,"CHFU","All","class","group"
"3232",-0.221790062895249,"CHFU","All","class","group"
"3233",-0.317075450917815,"CHFU","All","class","group"
"3234",-0.406047323306978,"CHFU","All","class","group"
"3235",-0.317812977047142,"CHFU","All","class","group"
"3236",-0.304529400832608,"CHFU","All","class","group"
"3237",-0.439584161115467,"CHFU","All","class","group"
"3238",-0.30931740159274,"CHFU","All","class","group"
"3239",-0.297414231098699,"CHFU","All","class","group"
"3240",-0.347086221053127,"CHFU","All","class","group"
"3241",-0.36573251018056,"CHFU","All","class","group"
"3242",-0.481676777077097,"CHFU","All","class","group"
"3243",-0.302923187828138,"CHFU","All","class","group"
"3244",-0.395838595215167,"CHFU","All","class","group"
"3245",-0.32460275501877,"CHFU","All","class","group"
"3246",-0.304225748007655,"CHFU","All","class","group"
"3247",-0.369958651403305,"CHFU","All","class","group"
"3248",-0.257834095818579,"CHFU","All","class","group"
"3249",-0.277975286946995,"CHFU","All","class","group"
"3250",-0.402572920095967,"CHFU","All","class","group"
"3251",-0.263291308034512,"CHFU","All","class","group"
"3252",-0.39271685791934,"CHFU","All","class","group"
"3253",-0.255299570263944,"CHFU","All","class","group"
"3254",-0.197390194815862,"CHFU","All","class","group"
"3255",-0.294638937214748,"CHFU","All","class","group"
"3256",-0.252686407173682,"CHFU","All","class","group"
"3257",-0.420407526690987,"CHFU","All","class","group"
"3258",-0.296935565954369,"CHFU","All","class","group"
"3259",-0.348623427233092,"CHFU","All","class","group"
"3260",-0.4725667984917,"CHFU","All","class","group"
"3261",-0.426619266899061,"CHFU","All","class","group"
"3262",-0.415322749737649,"CHFU","All","class","group"
"3263",-0.462152349313839,"CHFU","All","class","group"
"3264",-0.307559680814639,"CHFU","All","class","group"
"3265",-0.304538012932847,"CHFU","All","class","group"
"3266",-0.294881124078794,"CHFU","All","class","group"
"3267",-0.394231880446892,"CHFU","All","class","group"
"3268",-0.299909819195447,"CHFU","All","class","group"
"3269",-0.31112469429492,"CHFU","All","class","group"
"3270",-0.378249218454993,"CHFU","All","class","group"
"3271",-0.409031205837271,"CHFU","All","class","group"
"3272",-0.346312918416907,"CHFU","All","class","group"
"3273",-0.307695261484972,"CHFU","All","class","group"
"3274",-0.337186549317318,"CHFU","All","class","group"
"3275",-0.424606567681588,"CHFU","All","class","group"
"3276",-0.411085998557615,"CHFU","All","class","group"
"3277",-0.308629739975791,"CHFU","All","class","group"
"3278",-0.376504011555344,"CHFU","All","class","group"
"3279",-0.407568663240543,"CHFU","All","class","group"
"3280",-0.366603874817709,"CHFU","All","class","group"
"3281",-0.208473052754015,"CHFU","All","class","group"
"3282",-0.449293387750277,"CHFU","All","class","group"
"3283",-0.223822446561026,"CHFU","All","class","group"
"3284",-0.476446254388428,"CHFU","All","class","group"
"3285",-0.347040872732066,"CHFU","All","class","group"
"3286",-0.323136503886145,"CHFU","All","class","group"
"3287",-0.189976724790212,"CHFU","All","class","group"
"3288",-0.332687779164618,"CHFU","All","class","group"
"3289",-0.340916074909148,"CHFU","All","class","group"
"3290",-0.316843600044203,"CHFU","All","class","group"
"3291",-0.406559414941489,"CHFU","All","class","group"
"3292",-0.268037452654436,"CHFU","All","class","group"
"3293",-0.359394926864429,"CHFU","All","class","group"
"3294",-0.391891446109035,"CHFU","All","class","group"
"3295",-0.223679186732873,"CHFU","All","class","group"
"3296",-0.388037115047386,"CHFU","All","class","group"
"3297",-0.448211909157615,"CHFU","All","class","group"
"3298",-0.345926731423887,"CHFU","All","class","group"
"3299",-0.317461380939454,"CHFU","All","class","group"
"3300",-0.245754017845791,"CHFU","All","class","group"
"3301",-0.187214866762205,"CHFU","All","class","group"
"3302",-0.342421762006671,"CHFU","All","class","group"
"3303",-0.236106495390976,"CHFU","All","class","group"
"3304",-0.286661738336534,"CHFU","All","class","group"
"3305",-0.367816769516928,"CHFU","All","class","group"
"3306",-0.418522908921769,"CHFU","All","class","group"
"3307",-0.286163735666273,"CHFU","All","class","group"
"3308",-0.366843621995253,"CHFU","All","class","group"
"3309",-0.280137718376443,"CHFU","All","class","group"
"3310",-0.311770307310058,"CHFU","All","class","group"
"3311",-0.399181468359404,"CHFU","All","class","group"
"3312",-0.281684675011807,"CHFU","All","class","group"
"3313",-0.397552150750355,"CHFU","All","class","group"
"3314",-0.267639370538015,"CHFU","All","class","group"
"3315",-0.439691660552017,"CHFU","All","class","group"
"3316",-0.169726680167408,"CHFU","All","class","group"
"3317",-0.468951836400034,"CHFU","All","class","group"
"3318",-0.275320168940041,"CHFU","All","class","group"
"3319",-0.389838983095125,"CHFU","All","class","group"
"3320",-0.362936002754789,"CHFU","All","class","group"
"3321",-0.344850496930669,"CHFU","All","class","group"
"3322",-0.241339496773991,"CHFU","All","class","group"
"3323",-0.38219050701299,"CHFU","All","class","group"
"3324",-0.254263980346279,"CHFU","All","class","group"
"3325",-0.41951196230538,"CHFU","All","class","group"
"3326",-0.243813143596735,"CHFU","All","class","group"
"3327",-0.288585858321719,"CHFU","All","class","group"
"3328",-0.126486117998035,"CHFU","All","class","group"
"3329",-0.410250229044848,"CHFU","All","class","group"
"3330",-0.365824139902421,"CHFU","All","class","group"
"3331",-0.287929726410376,"CHFU","All","class","group"
"3332",-0.21811176036812,"CHFU","All","class","group"
"3333",-0.226812976510575,"CHFU","All","class","group"
"3334",-0.494820365859187,"CHFU","All","class","group"
"3335",-0.420133455592604,"CHFU","All","class","group"
"3336",-0.436605856974342,"CHFU","All","class","group"
"3337",-0.389818762887399,"CHFU","All","class","group"
"3338",-0.402310024273049,"CHFU","All","class","group"
"3339",-0.175572818060171,"CHFU","All","class","group"
"3340",-0.431762005240807,"CHFU","All","class","group"
"3341",-0.161587489671653,"CHFU","All","class","group"
"3342",-0.39552261374272,"CHFU","All","class","group"
"3343",-0.236197078203381,"CHFU","All","class","group"
"3344",-0.233007452232878,"CHFU","All","class","group"
"3345",-0.440726063327015,"CHFU","All","class","group"
"3346",-0.33937122361359,"CHFU","All","class","group"
"3347",-0.465132125068716,"CHFU","All","class","group"
"3348",-0.300807708079796,"CHFU","All","class","group"
"3349",-0.344010775761908,"CHFU","All","class","group"
"3350",-0.348317143274471,"CHFU","All","class","group"
"3351",-0.28400410309107,"CHFU","All","class","group"
"3352",-0.314820903823431,"CHFU","All","class","group"
"3353",-0.251026250765929,"CHFU","All","class","group"
"3354",-0.243849413502758,"CHFU","All","class","group"
"3355",-0.333121218141642,"CHFU","All","class","group"
"3356",-0.339016157694554,"CHFU","All","class","group"
"3357",-0.334718338184278,"CHFU","All","class","group"
"3358",-0.404202016309447,"CHFU","All","class","group"
"3359",-0.389568382976606,"CHFU","All","class","group"
"3360",-0.467374288870707,"CHFU","All","class","group"
"3361",-0.405745991102146,"CHFU","All","class","group"
"3362",-0.316329018675559,"CHFU","All","class","group"
"3363",-0.328807921715812,"CHFU","All","class","group"
"3364",-0.222338018252175,"CHFU","All","class","group"
"3365",-0.226717206069891,"CHFU","All","class","group"
"3366",-0.390162779338899,"CHFU","All","class","group"
"3367",-0.280225169288944,"CHFU","All","class","group"
"3368",-0.317050630704818,"CHFU","All","class","group"
"3369",-0.326116157967431,"CHFU","All","class","group"
"3370",-0.378734689139084,"CHFU","All","class","group"
"3371",-0.421721255913969,"CHFU","All","class","group"
"3372",-0.238655717910912,"CHFU","All","class","group"
"3373",-0.271065831189049,"CHFU","All","class","group"
"3374",-0.405850407538961,"CHFU","All","class","group"
"3375",-0.443287972263571,"CHFU","All","class","group"
"3376",-0.254529372539613,"CHFU","All","class","group"
"3377",-0.379007282060345,"CHFU","All","class","group"
"3378",-0.351386401290592,"CHFU","All","class","group"
"3379",-0.481816574090151,"CHFU","All","class","group"
"3380",-0.39260800833013,"CHFU","All","class","group"
"3381",-0.255054373866197,"CHFU","All","class","group"
"3382",-0.320477219787996,"CHFU","All","class","group"
"3383",-0.327609289887537,"CHFU","All","class","group"
"3384",-0.329731168896443,"CHFU","All","class","group"
"3385",-0.195504207321507,"CHFU","All","class","group"
"3386",-0.21869623435413,"CHFU","All","class","group"
"3387",-0.396624271222464,"CHFU","All","class","group"
"3388",-0.21770309212242,"CHFU","All","class","group"
"3389",-0.41179757092908,"CHFU","All","class","group"
"3390",-0.373128560702199,"CHFU","All","class","group"
"3391",-0.331052950436127,"CHFU","All","class","group"
"3392",-0.432600158214877,"CHFU","All","class","group"
"3393",-0.396470079749206,"CHFU","All","class","group"
"3394",-0.358064806860623,"CHFU","All","class","group"
"3395",-0.375312419412152,"CHFU","All","class","group"
"3396",-0.350941130177912,"CHFU","All","class","group"
"3397",-0.317830636885996,"CHFU","All","class","group"
"3398",-0.399608085647587,"CHFU","All","class","group"
"3399",-0.306944287954052,"CHFU","All","class","group"
"3400",-0.40700639860304,"CHFU","All","class","group"
"3401",-0.399025580536077,"CHFU","All","class","group"
"3402",-0.289655679765055,"CHFU","All","class","group"
"3403",-0.323781275795329,"CHFU","All","class","group"
"3404",-0.307969882795868,"CHFU","All","class","group"
"3405",-0.428845089461703,"CHFU","All","class","group"
"3406",-0.333353857458442,"CHFU","All","class","group"
"3407",-0.377579493133916,"CHFU","All","class","group"
"3408",-0.489235114461207,"CHFU","All","class","group"
"3409",-0.386383444000431,"CHFU","All","class","group"
"3410",-0.336946038073507,"CHFU","All","class","group"
"3411",-0.281451386217396,"CHFU","All","class","group"
"3412",-0.347101088319101,"CHFU","All","class","group"
"3413",-0.394269149610501,"CHFU","All","class","group"
"3414",-0.228095114733214,"CHFU","All","class","group"
"3415",-0.451644277309978,"CHFU","All","class","group"
"3416",-0.232925023223111,"CHFU","All","class","group"
"3417",-0.198231882460041,"CHFU","All","class","group"
"3418",-0.360723155916038,"CHFU","All","class","group"
"3419",-0.443362284761665,"CHFU","All","class","group"
"3420",-0.406388257960944,"CHFU","All","class","group"
"3421",-0.331576387184345,"CHFU","All","class","group"
"3422",-0.231886311323383,"CHFU","All","class","group"
"3423",-0.229032952873006,"CHFU","All","class","group"
"3424",-0.434102120995371,"CHFU","All","class","group"
"3425",-0.365767218182308,"CHFU","All","class","group"
"3426",-0.35338173389595,"CHFU","All","class","group"
"3427",-0.310285609559233,"CHFU","All","class","group"
"3428",-0.326611314803765,"CHFU","All","class","group"
"3429",-0.40846323574862,"CHFU","All","class","group"
"3430",-0.478890887867582,"CHFU","All","class","group"
"3431",-0.328267606356086,"CHFU","All","class","group"
"3432",-0.38023397159828,"CHFU","All","class","group"
"3433",-0.515411377085002,"CHFU","All","class","group"
"3434",-0.27870171955925,"CHFU","All","class","group"
"3435",-0.391423760161615,"CHFU","All","class","group"
"3436",-0.257623697729059,"CHFU","All","class","group"
"3437",-0.359707331750016,"CHFU","All","class","group"
"3438",-0.366350574694559,"CHFU","All","class","group"
"3439",-0.380410611148782,"CHFU","All","class","group"
"3440",-0.425072302919824,"CHFU","All","class","group"
"3441",-0.45268291385115,"CHFU","All","class","group"
"3442",-0.330211703403411,"CHFU","All","class","group"
"3443",-0.228057086652874,"CHFU","All","class","group"
"3444",-0.401518882014178,"CHFU","All","class","group"
"3445",-0.353751130000553,"CHFU","All","class","group"
"3446",-0.482281078447986,"CHFU","All","class","group"
"3447",-0.399104016729635,"CHFU","All","class","group"
"3448",-0.466723475203751,"CHFU","All","class","group"
"3449",-0.292905029220236,"CHFU","All","class","group"
"3450",-0.382682990441934,"CHFU","All","class","group"
"3451",-0.329792991981121,"CHFU","All","class","group"
"3452",-0.382402808975868,"CHFU","All","class","group"
"3453",-0.367181370334848,"CHFU","All","class","group"
"3454",-0.339566697867374,"CHFU","All","class","group"
"3455",-0.269310731352326,"CHFU","All","class","group"
"3456",-0.498701657430179,"CHFU","All","class","group"
"3457",-0.344004438422431,"CHFU","All","class","group"
"3458",-0.205297325330885,"CHFU","All","class","group"
"3459",-0.399351699981132,"CHFU","All","class","group"
"3460",-0.379378188015944,"CHFU","All","class","group"
"3461",-0.351135084703964,"CHFU","All","class","group"
"3462",-0.474768193859257,"CHFU","All","class","group"
"3463",-0.266736280390093,"CHFU","All","class","group"
"3464",-0.486959557329271,"CHFU","All","class","group"
"3465",-0.387640334860545,"CHFU","All","class","group"
"3466",-0.347677223441484,"CHFU","All","class","group"
"3467",-0.188465119033673,"CHFU","All","class","group"
"3468",-0.382134215394032,"CHFU","All","class","group"
"3469",-0.174824205338363,"CHFU","All","class","group"
"3470",-0.358564219906588,"CHFU","All","class","group"
"3471",-0.296723603042874,"CHFU","All","class","group"
"3472",-0.397947329243277,"CHFU","All","class","group"
"3473",-0.313669281612898,"CHFU","All","class","group"
"3474",-0.380570482889555,"CHFU","All","class","group"
"3475",-0.356281591443959,"CHFU","All","class","group"
"3476",-0.262969274952749,"CHFU","All","class","group"
"3477",-0.326168142360461,"CHFU","All","class","group"
"3478",-0.365014959217855,"CHFU","All","class","group"
"3479",-0.330606667717755,"CHFU","All","class","group"
"3480",-0.352887823599943,"CHFU","All","class","group"
"3481",-0.286451462588301,"CHFU","All","class","group"
"3482",-0.354707372798466,"CHFU","All","class","group"
"3483",-0.343766297195653,"CHFU","All","class","group"
"3484",-0.38871781316055,"CHFU","All","class","group"
"3485",-0.39641850034216,"CHFU","All","class","group"
"3486",-0.40223608138478,"CHFU","All","class","group"
"3487",-0.326596543733018,"CHFU","All","class","group"
"3488",-0.41914483699874,"CHFU","All","class","group"
"3489",-0.388027085399486,"CHFU","All","class","group"
"3490",-0.305582967683551,"CHFU","All","class","group"
"3491",-0.226431388116278,"CHFU","All","class","group"
"3492",-0.500371358482631,"CHFU","All","class","group"
"3493",-0.407183795118517,"CHFU","All","class","group"
"3494",-0.339621262432973,"CHFU","All","class","group"
"3495",-0.245123882500186,"CHFU","All","class","group"
"3496",-0.239137318549522,"CHFU","All","class","group"
"3497",-0.311072117128781,"CHFU","All","class","group"
"3498",-0.365391636723693,"CHFU","All","class","group"
"3499",-0.361673530842455,"CHFU","All","class","group"
"3500",-0.44833904386526,"CHFU","All","class","group"
"3501",-0.275926075124078,"CHFU","All","class","group"
"3502",-0.403315331723672,"CHFU","All","class","group"
"3503",-0.216913088052218,"CHFU","All","class","group"
"3504",-0.275892413629329,"CHFU","All","class","group"
"3505",-0.466315213594373,"CHFU","All","class","group"
"3506",-0.351568325167591,"CHFU","All","class","group"
"3507",-0.387395131934842,"CHFU","All","class","group"
"3508",-0.427984180672111,"CHFU","All","class","group"
"3509",-0.297172841722076,"CHFU","All","class","group"
"3510",-0.427491279299263,"CHFU","All","class","group"
"3511",-0.350613811960422,"CHFU","All","class","group"
"3512",-0.411266910929259,"CHFU","All","class","group"
"3513",-0.396690560405228,"CHFU","All","class","group"
"3514",-0.37987904289011,"CHFU","All","class","group"
"3515",-0.178332703728762,"CHFU","All","class","group"
"3516",-0.305543815839654,"CHFU","All","class","group"
"3517",-0.293633692965932,"CHFU","All","class","group"
"3518",-0.326317210313933,"CHFU","All","class","group"
"3519",-0.229023455666943,"CHFU","All","class","group"
"3520",-0.242358785181336,"CHFU","All","class","group"
"3521",-0.387697111788845,"CHFU","All","class","group"
"3522",-0.324065123532123,"CHFU","All","class","group"
"3523",-0.307029739249382,"CHFU","All","class","group"
"3524",-0.357810399723551,"CHFU","All","class","group"
"3525",-0.42175491401327,"CHFU","All","class","group"
"3526",-0.209661694337905,"CHFU","All","class","group"
"3527",-0.329428933762126,"CHFU","All","class","group"
"3528",-0.264476706189992,"CHFU","All","class","group"
"3529",-0.405307308909417,"CHFU","All","class","group"
"3530",-0.244300336405307,"CHFU","All","class","group"
"3531",-0.278338825533007,"CHFU","All","class","group"
"3532",-0.342876371531807,"CHFU","All","class","group"
"3533",-0.352592278316247,"CHFU","All","class","group"
"3534",-0.32437772187264,"CHFU","All","class","group"
"3535",-0.407238380727901,"CHFU","All","class","group"
"3536",-0.422528031675924,"CHFU","All","class","group"
"3537",-0.221891123782978,"CHFU","All","class","group"
"3538",-0.252967624181596,"CHFU","All","class","group"
"3539",-0.479065692338689,"CHFU","All","class","group"
"3540",-0.415766371168004,"CHFU","All","class","group"
"3541",-0.27277607498427,"CHFU","All","class","group"
"3542",-0.351800362404824,"CHFU","All","class","group"
"3543",-0.371150919352441,"CHFU","All","class","group"
"3544",-0.25893668790635,"CHFU","All","class","group"
"3545",-0.34762046696194,"CHFU","All","class","group"
"3546",-0.323555666421264,"CHFU","All","class","group"
"3547",-0.416865906243085,"CHFU","All","class","group"
"3548",-0.351661064319634,"CHFU","All","class","group"
"3549",-0.24411254676727,"CHFU","All","class","group"
"3550",-0.307217583512812,"CHFU","All","class","group"
"3551",-0.268324684285312,"CHFU","All","class","group"
"3552",-0.310890311366272,"CHFU","All","class","group"
"3553",-0.177573995595193,"CHFU","All","class","group"
"3554",-0.18149194528522,"CHFU","All","class","group"
"3555",-0.306185369202357,"CHFU","All","class","group"
"3556",-0.31303308676214,"CHFU","All","class","group"
"3557",-0.274883230380557,"CHFU","All","class","group"
"3558",-0.407047961547511,"CHFU","All","class","group"
"3559",-0.301379891688723,"CHFU","All","class","group"
"3560",-0.322096917734265,"CHFU","All","class","group"
"3561",-0.480661254601538,"CHFU","All","class","group"
"3562",-0.237919279684806,"CHFU","All","class","group"
"3563",-0.271479319211157,"CHFU","All","class","group"
"3564",-0.265643552327051,"CHFU","All","class","group"
"3565",-0.318372377818267,"CHFU","All","class","group"
"3566",-0.45504344971518,"CHFU","All","class","group"
"3567",-0.349599488123352,"CHFU","All","class","group"
"3568",-0.190881941343472,"CHFU","All","class","group"
"3569",-0.275082787261688,"CHFU","All","class","group"
"3570",-0.244085571847402,"CHFU","All","class","group"
"3571",-0.451251067011563,"CHFU","All","class","group"
"3572",-0.330780787528198,"CHFU","All","class","group"
"3573",-0.450083398366369,"CHFU","All","class","group"
"3574",-0.279448508247504,"CHFU","All","class","group"
"3575",-0.385363188232768,"CHFU","All","class","group"
"3576",-0.308640427952127,"CHFU","All","class","group"
"3577",-0.424875956730747,"CHFU","All","class","group"
"3578",-0.335347472825847,"CHFU","All","class","group"
"3579",-0.283345340250019,"CHFU","All","class","group"
"3580",-0.376943057670115,"CHFU","All","class","group"
"3581",-0.395055973506422,"CHFU","All","class","group"
"3582",-0.332186637113487,"CHFU","All","class","group"
"3583",-0.348331213817326,"CHFU","All","class","group"
"3584",-0.344109494622566,"CHFU","All","class","group"
"3585",-0.466181262387977,"CHFU","All","class","group"
"3586",-0.308018900568425,"CHFU","All","class","group"
"3587",-0.335090495400854,"CHFU","All","class","group"
"3588",-0.392728657007651,"CHFU","All","class","group"
"3589",-0.236991285119152,"CHFU","All","class","group"
"3590",-0.175118958248161,"CHFU","All","class","group"
"3591",-0.385105005645141,"CHFU","All","class","group"
"3592",-0.43263089814095,"CHFU","All","class","group"
"3593",-0.393234856056802,"CHFU","All","class","group"
"3594",-0.269959904731072,"CHFU","All","class","group"
"3595",-0.293221444729087,"CHFU","All","class","group"
"3596",-0.288752698546967,"CHFU","All","class","group"
"3597",-0.345622609529584,"CHFU","All","class","group"
"3598",-0.341014268555774,"CHFU","All","class","group"
"3599",-0.37936680279352,"CHFU","All","class","group"
"3600",-0.279183896326716,"CHFU","All","class","group"
"3601",-0.421310660562333,"CHFU","All","class","group"
"3602",-0.450011020172254,"CHFU","All","class","group"
"3603",-0.263239502572433,"CHFU","All","class","group"
"3604",-0.287878322029105,"CHFU","All","class","group"
"3605",-0.414960947893636,"CHFU","All","class","group"
"3606",-0.227312844995814,"CHFU","All","class","group"
"3607",-0.386146602268816,"CHFU","All","class","group"
"3608",-0.34494568183428,"CHFU","All","class","group"
"3609",-0.281132804571928,"CHFU","All","class","group"
"3610",-0.259249179075073,"CHFU","All","class","group"
"3611",-0.34716422163286,"CHFU","All","class","group"
"3612",-0.348796692975839,"CHFU","All","class","group"
"3613",-0.309655182034664,"CHFU","All","class","group"
"3614",-0.315573716049911,"CHFU","All","class","group"
"3615",-0.414320898704464,"CHFU","All","class","group"
"3616",-0.308792924715789,"CHFU","All","class","group"
"3617",-0.531836715433026,"CHFU","All","class","group"
"3618",-0.226865017350039,"CHFU","All","class","group"
"3619",-0.365610808548769,"CHFU","All","class","group"
"3620",-0.334401032177778,"CHFU","All","class","group"
"3621",-0.357871935669305,"CHFU","All","class","group"
"3622",-0.334836011569055,"CHFU","All","class","group"
"3623",-0.2778122640344,"CHFU","All","class","group"
"3624",-0.344803556872789,"CHFU","All","class","group"
"3625",-0.342931471525392,"CHFU","All","class","group"
"3626",-0.379610763868283,"CHFU","All","class","group"
"3627",-0.310920009402521,"CHFU","All","class","group"
"3628",-0.369145031390353,"CHFU","All","class","group"
"3629",-0.105277396661438,"CHFU","All","class","group"
"3630",-0.327828096591332,"CHFU","All","class","group"
"3631",-0.330585532991722,"CHFU","All","class","group"
"3632",-0.302194375218189,"CHFU","All","class","group"
"3633",-0.321244071755022,"CHFU","All","class","group"
"3634",-0.334624261747143,"CHFU","All","class","group"
"3635",-0.489627837495971,"CHFU","All","class","group"
"3636",-0.434624656108336,"CHFU","All","class","group"
"3637",-0.336296054915646,"CHFU","All","class","group"
"3638",-0.297082679056618,"CHFU","All","class","group"
"3639",-0.340659486502914,"CHFU","All","class","group"
"3640",-0.241062575279747,"CHFU","All","class","group"
"3641",-0.463703019668094,"CHFU","All","class","group"
"3642",-0.197221346036746,"CHFU","All","class","group"
"3643",-0.234517573032432,"CHFU","All","class","group"
"3644",-0.364817075540282,"CHFU","All","class","group"
"3645",-0.415731502416963,"CHFU","All","class","group"
"3646",-0.315125641235261,"CHFU","All","class","group"
"3647",-0.299260059338581,"CHFU","All","class","group"
"3648",-0.263714891563291,"CHFU","All","class","group"
"3649",-0.337006775901764,"CHFU","All","class","group"
"3650",-0.212719176925521,"CHFU","All","class","group"
"3651",-0.433622250034331,"CHFU","All","class","group"
"3652",-0.251802569557621,"CHFU","All","class","group"
"3653",-0.334685891002012,"CHFU","All","class","group"
"3654",-0.362411564996738,"CHFU","All","class","group"
"3655",-0.289873429880268,"CHFU","All","class","group"
"3656",-0.40206060607758,"CHFU","All","class","group"
"3657",-0.192793766272693,"CHFU","All","class","group"
"3658",-0.342323084145222,"CHFU","All","class","group"
"3659",-0.275047541552032,"CHFU","All","class","group"
"3660",-0.347677263713,"CHFU","All","class","group"
"3661",-0.351982753222492,"CHFU","All","class","group"
"3662",-0.311273245019186,"CHFU","All","class","group"
"3663",-0.200200101234481,"CHFU","All","class","group"
"3664",-0.275853259117286,"CHFU","All","class","group"
