plot,subplot,focal,fruit,chfu,scla,lema,cete,soas,pain,anar,poma,spru,homa,bema,chmi,meel,mepo,mesu,plco,pomo,saso,susp,day,month,year,comments,achi,arte,NewGrass,pupa,observers
2,C3,CETE,10,0,0,6,1,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,1,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,C3,PAIN,2,0,0,3,2,0,1,NA,0,NA,0,1,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,C3,PLCO,1,0,0,3,3,0,1,NA,0,NA,0,0,NA,0,NA,0,0,NA,1,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,C4,CETE,2,0,0,5,1,1,0,NA,0,NA,0,0,NA,0,NA,1,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,C4,MEEL,9,0,0,8,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,4,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,C4,MESU,15,0,0,8,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,1,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,C4,PAIN,2,0,0,0,0,0,1,NA,0,NA,0,0,NA,0,NA,5,0,NA,17,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,C4,PLCO,1,0,0,5,0,0,0,NA,0,NA,0,0,NA,1,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,C5,CETE,1,0,0,2,4,0,0,NA,1,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,C5,CETE,17,0,0,1,1,0,2,NA,0,NA,0,0,NA,0,NA,0,0,NA,13,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,C5,MESU,8,0,0,4,5,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,C5,PAIN,1,0,0,1,2,0,1,NA,0,NA,0,0,NA,0,NA,0,0,NA,13,NA,7,5,2021,second_sample,NA,NA,NA,NA,NA
2,C5,PAIN,1,0,0,2,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D1,CETE,4,0,0,4,0,0,0,NA,0,NA,1,0,NA,0,NA,1,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D1,MESU,19,0,1,2,0,1,0,NA,0,NA,0,0,NA,0,NA,4,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D1,PAIN,1,0,0,4,0,0,0,NA,0,NA,0,0,NA,0,NA,3,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D2,CETE,6,0,0,2,1,0,0,NA,0,NA,0,0,NA,0,NA,3,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D2,MESU,58,0,0,1,2,0,1,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D3,CETE,8,0,0,1,1,0,0,NA,0,NA,0,0,NA,0,NA,1,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D3,MESU,62,0,0,1,2,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D3,PAIN,1,0,0,2,3,0,0,NA,0,NA,0,0,NA,0,NA,2,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D4,CETE,38,0,0,0,2,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,17,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D4,MESU,28,0,0,3,0,0,0,NA,0,NA,0,0,NA,0,NA,3,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D4,PAIN,2,0,0,2,0,0,0,NA,0,NA,0,0,NA,0,NA,2,0,NA,6,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D5,CETE,3,0,0,6,0,0,0,NA,0,NA,0,0,NA,0,NA,1,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D5,MESU,10,0,0,2,0,0,0,NA,0,NA,0,0,NA,0,NA,2,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D5,PAIN,1,0,0,3,3,0,0,NA,0,NA,0,0,NA,0,NA,4,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D6,CETE,7,0,0,0,3,0,0,NA,0,NA,0,0,NA,0,NA,0,1,NA,24,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D6,PAIN,1,0,0,2,4,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,11,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D6,PLCO,1,0,0,2,3,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,2,NA,7,5,2021,second_sample,NA,NA,NA,NA,NA
2,D6,PLCO,1,0,0,0,4,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,24,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,D6,PLCO,2,0,0,1,7,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,12,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E1,CETE,12,0,1,2,4,0,0,NA,0,NA,0,1,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E1,MESU,55,0,0,3,0,0,0,NA,0,NA,0,0,NA,0,NA,1,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E1,PAIN,4,0,0,2,3,0,1,NA,0,NA,0,1,NA,0,NA,3,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E2,CETE,3,0,0,1,0,0,0,NA,0,NA,0,0,NA,0,NA,4,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E2,MESU,65,0,0,1,0,0,0,NA,0,NA,0,0,NA,0,NA,7,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E2,PAIN,1,0,0,1,0,0,0,NA,0,NA,0,0,NA,0,NA,2,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E3,CETE,2,0,0,2,0,0,0,NA,0,NA,0,0,NA,0,NA,3,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E3,MESU,16,1,0,3,0,0,0,NA,0,NA,0,0,NA,0,NA,1,0,NA,2,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E3,MESU,28,0,0,1,0,1,0,NA,0,NA,0,0,NA,0,NA,6,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E3,PAIN,2,0,0,3,0,0,0,NA,0,NA,0,0,NA,0,NA,6,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E4,CETE,2,0,0,5,1,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E4,MESU,70,0,0,2,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E4,PAIN,1,0,1,1,0,3,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E5,CETE,2,0,0,4,2,0,0,NA,0,NA,0,0,NA,0,NA,2,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E5,MESU,10,0,0,1,0,0,0,NA,0,NA,0,0,NA,0,NA,8,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E5,PAIN,1,0,2,1,0,0,0,NA,0,NA,0,0,NA,0,NA,3,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E6,CETE,4,0,0,1,6,0,0,NA,0,NA,0,0,NA,1,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E6,MEEL,8,0,0,1,7,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E6,MEEL,10,0,0,2,9,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,2,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E6,MEEL,28,0,0,3,9,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E6,MESU,46,0,0,1,0,1,0,NA,0,NA,0,0,NA,0,NA,9,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,E6,PAIN,2,0,0,2,7,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,2,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F1,CETE,4,0,0,2,1,0,0,NA,0,NA,0,0,NA,0,NA,3,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F1,MESU,10,0,0,4,2,0,0,NA,0,NA,0,0,NA,0,NA,4,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F1,PAIN,2,0,1,2,2,1,0,NA,0,NA,0,0,NA,0,NA,2,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F2,MESU,25,0,0,0,0,0,1,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F2,PAIN,4,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,4,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F3,CETE,5,0,0,1,7,1,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F3,MESU,9,0,0,2,7,0,0,NA,0,NA,0,0,NA,0,NA,4,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F3,PAIN,1,0,0,3,2,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,4,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F4,CETE,8,0,0,4,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F4,MESU,74,0,0,2,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,2,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F4,PAIN,1,0,0,5,2,1,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F4,PLCO,1,0,0,1,3,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,4,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F4,PLCO,3,0,0,1,2,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,second_sample,NA,NA,NA,NA,NA
2,F4,PLCO,3,0,0,1,1,0,0,NA,0,NA,1,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F5,CETE,5,0,0,3,0,0,0,NA,0,NA,0,0,NA,0,NA,2,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F5,MESU,77,0,0,1,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F6,CETE,4,0,2,4,0,0,0,NA,0,NA,0,0,NA,0,NA,1,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
2,F6,MESU,94,0,0,0,1,0,0,NA,0,NA,1,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,A2,CETE,1,0,0,0,1,0,0,NA,0,NA,8,1,NA,0,NA,0,0,NA,3,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,A2,PAIN,1,0,0,0,0,0,0,NA,0,NA,11,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,A3,PAIN,1,0,0,0,0,0,0,NA,0,NA,14,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,A4,MESU,19,0,0,1,0,0,2,NA,0,NA,8,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,A4,PAIN,1,0,0,1,0,0,1,NA,0,NA,8,0,NA,0,NA,1,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,A4,PLCO,1,0,0,0,0,0,1,NA,0,NA,6,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,A5,CETE,6,0,0,1,0,0,0,NA,0,NA,10,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,A5,CETE,7,0,0,2,0,0,0,NA,0,NA,11,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,A5,PAIN,2,0,0,0,0,0,2,NA,0,NA,9,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,A6,CETE,1,0,0,0,0,0,1,NA,0,NA,7,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,A6,CETE,2,0,0,0,0,0,0,NA,0,NA,11,0,NA,0,NA,0,0,NA,2,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,A6,PAIN,1,0,0,0,4,0,0,NA,0,NA,7,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,B1,PAIN,2,0,2,0,0,0,1,NA,0,NA,3,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,B2,CETE,1,0,0,0,0,0,0,NA,0,NA,5,0,NA,0,NA,0,0,NA,1,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,B2,PAIN,2,0,2,0,0,0,1,NA,0,NA,3,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,B3,PAIN,1,0,0,0,0,0,0,NA,0,NA,16,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,B5,PAIN,1,0,0,0,0,0,1,NA,0,NA,7,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,B5,PAIN,2,0,0,5,0,0,1,NA,0,NA,2,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,B6,CETE,5,0,0,4,3,0,0,NA,0,NA,0,0,NA,0,NA,0,1,NA,5,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,B6,PAIN,1,0,0,1,1,0,0,NA,0,NA,5,0,NA,0,NA,0,0,NA,8,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,B6,PLCO,1,0,0,2,0,0,2,NA,0,NA,2,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,second_sample,NA,NA,NA,NA,NA
3,B6,PLCO,1,0,0,2,0,0,0,NA,0,NA,5,0,NA,0,NA,0,0,NA,9,NA,7,5,2021,third_sample,NA,NA,NA,NA,NA
3,B6,PLCO,1,0,0,4,4,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,5,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,C1,CETE,1,0,0,0,2,0,0,NA,0,NA,10,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,C1,PAIN,3,0,0,0,0,0,1,NA,0,NA,8,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,C2,CETE,2,0,0,0,1,0,1,NA,0,NA,6,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,C2,PAIN,2,0,0,0,0,0,1,NA,0,NA,7,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,C3,MESU,15,0,0,0,0,0,3,NA,0,NA,6,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,C3,MESU,48,0,0,0,0,0,0,NA,0,NA,7,1,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,C3,PAIN,1,0,0,0,0,0,3,NA,0,NA,6,0,NA,0,NA,1,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,C4,MESU,16,0,0,0,0,0,2,NA,0,NA,4,0,NA,0,NA,7,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,C4,PAIN,1,0,0,2,0,0,0,NA,0,NA,5,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,C5,MESU,18,0,0,2,0,0,0,NA,0,NA,5,0,NA,0,NA,0,0,NA,5,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,C5,MESU,36,0,0,3,0,0,0,NA,0,NA,2,1,NA,0,NA,1,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,C5,PAIN,1,0,0,4,0,0,1,NA,0,NA,1,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,C6,PAIN,1,0,0,6,0,0,0,NA,0,NA,2,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,D1,PAIN,2,0,0,0,0,0,1,NA,0,NA,7,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,D2,PAIN,2,0,0,0,0,0,1,NA,0,NA,9,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,D3,MESU,26,0,0,1,0,0,1,NA,0,NA,2,0,NA,0,NA,4,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,D3,PAIN,1,0,0,1,0,0,0,NA,0,NA,2,0,NA,0,NA,5,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,D4,CETE,2,0,0,1,0,0,0,NA,1,NA,3,0,NA,0,NA,0,0,NA,2,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,D4,CETE,4,0,0,1,1,0,0,NA,0,NA,5,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,D4,MESU,13,0,0,0,0,0,0,NA,0,NA,16,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,D4,PAIN,1,0,0,0,0,0,0,NA,0,NA,12,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,D5,PAIN,2,0,0,4,0,0,0,NA,0,NA,1,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,D6,CETE,5,0,0,1,0,0,1,NA,0,NA,11,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,D6,PAIN,1,0,0,1,1,0,1,NA,0,NA,11,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,E1,PAIN,2,0,0,0,0,0,0,NA,0,NA,15,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,E2,PAIN,3,0,0,0,0,0,1,NA,0,NA,11,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,E3,CETE,1,0,0,3,0,0,0,NA,0,NA,4,0,NA,0,NA,0,0,NA,1,NA,7,5,2021,second_sample,NA,NA,NA,NA,NA
3,E3,CETE,1,0,0,1,0,0,1,NA,0,NA,4,0,NA,0,NA,0,0,NA,8,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,E3,PAIN,1,0,0,1,1,0,0,NA,0,NA,4,0,NA,0,NA,0,0,NA,8,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,E4,PAIN,2,0,0,3,0,0,0,NA,0,NA,7,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,E5,PAIN,2,0,0,6,0,0,2,NA,0,NA,1,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,E6,CETE,3,0,0,0,0,0,1,NA,0,NA,3,0,NA,0,NA,0,0,NA,14,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,E6,PAIN,3,0,0,0,1,0,0,NA,0,NA,3,0,NA,0,NA,0,0,NA,14,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,E6,PLCO,1,0,0,0,0,0,4,NA,0,NA,2,0,NA,0,NA,0,0,NA,7,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,F1,PAIN,3,0,0,0,0,0,0,NA,0,NA,7,0,NA,0,NA,0,0,NA,8,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,F2,PAIN,1,0,0,0,0,0,1,NA,0,NA,5,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,F3,MESU,18,0,0,1,0,0,1,NA,0,NA,8,0,NA,0,NA,1,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,F3,PAIN,1,0,0,0,0,0,1,NA,0,NA,5,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,F3,PAIN,3,0,0,1,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,33,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,F4,CETE,4,0,0,3,3,0,0,NA,0,NA,4,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,F4,CETE,9,0,0,0,0,0,4,NA,0,NA,0,0,NA,0,NA,0,0,NA,16,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,F4,PAIN,1,0,0,0,1,0,4,NA,0,NA,0,0,NA,0,NA,0,0,NA,16,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,F5,CETE,1,0,0,3,0,0,0,NA,0,NA,0,0,NA,0,NA,0,1,NA,1,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,F5,PAIN,2,0,0,6,0,0,3,NA,0,NA,0,0,NA,0,NA,0,0,NA,3,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,F5,PLCO,1,0,0,3,1,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,1,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,F6,CETE,5,0,0,2,0,0,0,NA,0,NA,6,0,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,F6,PAIN,1,0,0,2,0,0,5,NA,0,NA,3,1,NA,0,NA,0,0,NA,0,NA,7,5,2021,0,NA,NA,NA,NA,NA
3,F6,PAIN,2,0,0,3,0,0,1,NA,0,NA,0,0,NA,0,NA,0,0,NA,11,NA,7,5,2021,0,NA,NA,NA,NA,NA
1,A1,SASO,13,0,0,4,0,0,0,NA,0,NA,1,0,NA,0,NA,0,0,NA,1,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,A2,SASO,11,0,0,4,0,0,0,NA,0,NA,0,0,NA,0,NA,0,1,NA,0,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,A3,SASO,4,0,0,1,0,0,0,NA,0,NA,1,0,NA,0,NA,0,0,NA,11,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,A4,SASO,45,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,2,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,A5,SASO,19,0,0,2,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,1,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,A6,SASO,12,0,0,2,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,B1,SASO,11,0,0,1,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,6,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,B2,SASO,10,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,14,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,B3,SASO,14,0,0,1,0,0,0,NA,0,NA,0,1,NA,0,NA,0,1,NA,1,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,B4,SASO,8,0,0,1,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,13,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,B5,SASO,20,0,0,1,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,B6,SASO,25,0,0,3,0,0,0,NA,0,NA,0,1,NA,0,NA,0,0,NA,0,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,C1,SASO,8,0,0,6,0,0,0,NA,0,NA,1,0,NA,0,NA,0,1,NA,2,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,C2,SASO,16,0,0,4,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,6,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,C3,SASO,13,0,0,3,0,0,0,NA,0,NA,0,1,NA,0,NA,0,0,NA,2,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,C4,SASO,23,0,0,2,0,0,0,NA,0,NA,0,0,NA,0,NA,0,1,NA,0,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,C6,SASO,8,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,16,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,D1,SASO,67,0,0,3,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,D2,SASO,60,0,0,3,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,D3,SASO,53,0,0,1,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,D4,SASO,46,0,0,2,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,1,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,D5,SASO,72,0,0,1,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,D6,SASO,17,0,0,2,0,0,0,NA,0,NA,2,0,NA,0,NA,0,0,NA,0,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,E1,SASO,32,0,0,1,0,0,0,NA,0,NA,0,1,NA,0,NA,0,0,NA,0,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,E2,SASO,14,0,0,2,1,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,E3,SASO,14,0,0,1,1,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,2,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,E4,SASO,51,0,0,2,0,0,0,NA,0,NA,0,0,NA,0,NA,3,0,NA,2,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,E5,SASO,87,0,0,1,1,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,E6,SASO,34,0,0,3,0,0,0,NA,0,NA,0,1,NA,0,NA,0,1,NA,2,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,F1,SASO,21,0,0,1,0,0,0,NA,0,NA,3,0,NA,0,NA,0,0,NA,0,NA,20,9,2021,0,NA,NA,NA,NA,NA
1,F2,SASO,14,0,0,6,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,20,9,2021,0,NA,NA,NA,NA,NA
