"","day","month","year","plot","subplot","focal","fruit","BEMA","CHFU","CHMI","CETE","HOMA","LEMA","PAIN","PLCO","POMA","POMO","PUPA","SASO","SCLA","SPRU","MESU","MEEL","SOAS","FRPU","SUSP","COSQ","CRCR","DA","LYTR","MEPO","RAPE","seed","ANAR","ACHI","comments","ARTE","NEWGRASS","observers","Amaranthaceae","Asteraceae","Brassicaceae","Caryophyllaceae","Convolvulaceae","Fabaceae","Frankeniaceae","Gentianaceae","Lythraceae","Plantaginaceae","Poaceae","Primulacea","Ranunculuc","Forb","Grass","abundant","rare"
"12465",9,4,2021,8,"B2","HOMA",1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,22.8246268656716,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,5,0,0,0,1,0,0,0,1,0,0,0,7,0,4,3
"12466",9,4,2021,8,"B2","LEMA",8,0,0,0,6,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,440,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,1,0,2,6,0,0,6,0,0,1,0,0,15,1,8,8
"12467",9,4,2021,8,"B2","POMA",1,1,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,261.666666666667,0,0,"0",0,0,"Lisa-David, Oscar-Elena",1,1,0,1,2,0,0,2,0,1,1,0,0,8,1,4,5
"12468",9,4,2021,8,"B2","SOAS",11,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,7,0,0,7,0,0,0,0,0,17,0,10,7
"12469",9,4,2021,8,"B2","SPRU",7,0,2,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,221.052631578947,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,5,2,0,5,0,0,0,0,0,15,0,8,7
"12470",9,4,2021,8,"B3","LEMA",8,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,512,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,4,1,0,4,0,1,0,0,0,13,0,4,9
"12471",9,4,2021,8,"B3","SOAS",4,0,0,0,3,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,228,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,0,3,3,0,3,0,0,0,0,0,11,0,5,6
"12472",9,4,2021,8,"B4","CHFU",5,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,284.259259259259,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,2,1,0,2,0,0,0,0,0,8,0,5,3
"12473",9,4,2021,8,"B4","LEMA",4,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,1,0,0,3,0,0,3,0,1,0,0,0,8,0,4,4
"12474",9,4,2021,8,"B4","POMA",2,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.333333333333,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,0,0,0,0,0,1,0,0,0,5,0,4,1
"12475",9,4,2021,8,"B4","SOAS",15,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,1,0,0,2,0,0,2,0,0,1,0,0,5,1,3,3
"12476",9,4,2021,8,"B5","CHFU",4,0,0,0,10,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.407407407407,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,10,0,0,10,0,6,0,0,0,29,0,13,16
"12477",9,4,2021,8,"B5","LEMA",3,0,1,0,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,1,0,0,5,0,0,5,0,7,2,0,0,18,2,8,12
"12478",9,4,2021,8,"B5","POMA",1,0,0,0,2,0,1,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,261.666666666667,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,1,0,0,2,3,0,2,0,6,0,0,0,14,0,3,11
"12479",9,4,2021,8,"B5","SOAS",6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,342,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,0,2,0,0,0,0,0,0,0,6,0,3,3
"12480",9,4,2021,8,"B6","CHFU",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,341.111111111111,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,1,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4
"12481",9,4,2021,8,"B6","LEMA",4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,228,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,0,0,0,0,2,0,0,0,3,0,0,0,5,0,0,5
"12482",9,4,2021,8,"B6","SOAS",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,114,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2
"12483",9,4,2021,8,"C1","CHFU",9,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,1,0,0,0,0,0,0,0,3,3,0,0,4,3,4,3
"12484",9,4,2021,8,"C1","HOMA",1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8246268656716,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,0,0,0,0,0,2,0,0,0,5,0,3,2
"12485",9,4,2021,8,"C1","LEMA",7,0,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,4,0,0,4,0,1,0,0,0,12,0,7,5
"12486",9,4,2021,8,"C1","SOAS",6,0,2,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,3,0,0,3,0,2,0,0,0,11,0,6,5
"12487",9,4,2021,8,"C2","BEMA",5,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,30.952380952381,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,0,0,2,0,0,0,0,0,1,1,0,0,3,1,1,3
"12488",9,4,2021,8,"C2","CHFU",4,0,0,0,0,2,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,344,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,1,0,1,0,0,0,1,2,0,0,6,2,5,3
"12489",9,4,2021,8,"C2","HOMA",1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22.8246268656716,0,0,"0",0,0,"Lisa-David, Oscar-Elena",1,0,0,2,0,0,0,0,0,1,0,0,0,4,0,0,4
"12490",9,4,2021,8,"C2","LEMA",7,0,0,0,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,378,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,0,0,1,6,0,0,6,0,2,0,0,0,15,0,6,9
"12491",9,4,2021,8,"C2","POMA",1,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,261.666666666667,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,1,0,0,0,0,0,5,0,0,0,8,0,2,6
"12492",9,4,2021,8,"C2","SPRU",16,0,0,0,5,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,505.263157894737,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,1,0,1,5,0,0,5,0,4,2,0,0,16,2,8,10
"12493",9,4,2021,8,"C2","SPRU",20,0,0,0,7,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.578947368421,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,0,7,0,0,7,0,3,0,0,0,19,0,9,10
"12494",9,4,2021,8,"C3","HOMA",1,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.8246268656716,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,3,0,0,3,0,0,1,0,0,9,1,6,4
"12495",9,4,2021,8,"C3","LEMA",3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,189,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,3,0,0,3,0,0,0,0,0,9,0,5,4
"12496",9,4,2021,8,"C3","POMA",1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,261.666666666667,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,3,0,0,3,0,0,1,0,0,9,1,6,4
"12497",9,4,2021,8,"C3","SOAS",4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,3,0,0,3,0,0,0,0,0,9,0,6,3
"12498",9,4,2021,8,"C4","CHFU",4,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,184,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,0,0,0,0,0,0,2,0,0,4,2,5,1
"12499",9,4,2021,8,"C4","HOMA",3,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68.4738805970149,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,0,0,0,0,0,0,1,0,0,4,1,4,1
"12500",9,4,2021,8,"C4","LEMA",7,0,0,0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,574,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,1,0,0,5,1,0,5,0,0,1,0,0,12,1,7,6
"12501",9,4,2021,8,"C4","POMA",1,0,0,0,5,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,261.666666666667,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,0,5,1,0,5,0,0,1,0,0,13,1,8,6
"12502",9,4,2021,8,"C4","SOAS",11,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,627,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,3,0,0,3,0,0,1,0,0,10,1,6,5
"12503",9,4,2021,8,"C5","CHFU",7,0,0,0,4,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,784,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,1,0,0,4,1,0,4,0,2,1,0,0,12,1,5,8
"12504",9,4,2021,8,"C5","HOMA",1,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.8246268656716,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,0,0,0,0,0,0,5,0,0,4,5,8,1
"12505",9,4,2021,8,"C5","LEMA",5,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,525,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,5,0,0,1,0,0,1,0,1,0,0,0,8,0,4,4
"12506",9,4,2021,8,"C5","POMA",1,0,1,0,4,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,261.666666666667,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,0,4,1,0,4,0,2,0,0,0,13,0,5,8
"12507",9,4,2021,8,"C5","SOAS",8,0,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,0,0,0,0,0,0,6,0,0,3,6,9,0
"12508",9,4,2021,8,"C6","BEMA",4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7619047619048,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,0,0,0,0,0,0,1,0,0,4,1,5,0
"12509",9,4,2021,8,"C6","CHFU",6,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.111111111111,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,2,0,0,2,0,1,0,0,0,9,0,6,3
"12510",9,4,2021,8,"C6","HOMA",2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6492537313433,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,0,0,0,0,0,0,2,0,0,4,2,6,0
"12511",9,4,2021,8,"C6","LEMA",7,0,1,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,2,0,0,2,0,1,0,0,0,9,0,6,3
"12512",9,4,2021,8,"C6","POMA",1,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.666666666667,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,1,0,0,1,0,2,0,0,0,7,0,4,3
"12513",9,4,2021,8,"C6","SCLA",1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54.6428571428571,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,3,0,0,3,0,0,0,0,0,9,0,5,4
"12514",9,4,2021,8,"C6","SOAS",6,0,0,0,5,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,342,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,1,5,0,0,5,0,1,0,0,0,14,0,7,7
"12515",9,4,2021,8,"C6","SPRU",20,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,631.578947368421,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,1,1,0,0,1,0,0,1,0,0,5,1,4,2
"12516",9,4,2021,8,"D1","CHFU",2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,0,0,0,0,0,0,1,0,0,4,1,4,1
"12517",9,4,2021,8,"D1","HOMA",1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,22.8246268656716,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,0,0,1,0,0,0,0,2,0,0,3,2,3,2
"12518",9,4,2021,8,"D1","LEMA",5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
"12519",9,4,2021,8,"D1","POMA",1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.666666666667,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,1,0,0,1,0,0,1,0,1,1,0,0,4,1,3,2
"12520",9,4,2021,8,"D1","SCLA",1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54.6428571428571,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,1,0,0,0,1,0,0,0,0,3,0,0,2,3,4,1
"12521",9,4,2021,8,"D1","SOAS",8,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,456,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,0,0,0,0,0,2,0,0,0,5,0,2,3
"12522",9,4,2021,8,"D1","SPRU",9,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,284.210526315789,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,0,0,1,0,0,0,3,0,0,0,6,0,2,4
"12523",9,4,2021,8,"D1","SPRU",33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1
"12524",9,4,2021,8,"D2","CHFU",1,0,0,0,3,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,52.5,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,1,3,1,0,3,0,0,1,0,0,10,1,6,5
"12525",9,4,2021,8,"D2","LEMA",4,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,4,0,0,4,0,0,0,0,0,11,0,7,4
"12526",9,4,2021,8,"D2","POMA",1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.666666666667,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,1,0,0,2,0,0,2,0,0,2,0,0,5,2,5,2
"12527",9,4,2021,8,"D2","SOAS",2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,114,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,7,0,0,2,0,0,2,0,3,0,0,0,14,0,2,12
"12528",9,4,2021,8,"D2","SPRU",14,0,1,0,3,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,442.105263157895,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,3,1,0,3,0,0,1,0,0,10,1,7,4
"12529",9,4,2021,8,"D3","BEMA",2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3809523809524,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
"12530",9,4,2021,8,"D3","CHFU",1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,"0",0,0,"Lisa-David, Oscar-Elena",1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1
"12531",9,4,2021,8,"D3","HOMA",3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,68.4738805970149,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3
"12532",9,4,2021,8,"D3","LEMA",4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,248,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,1,2
"12533",9,4,2021,8,"D3","SCLA",1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,54.6428571428571,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,6,0,0,2,1,0,2,0,0,0,0,0,11,0,6,5
"12534",9,4,2021,8,"D3","SOAS",9,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,513,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,0,0,0,0,0,0,1,0,0,4,1,3,2
"12535",9,4,2021,8,"D4","BEMA",5,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.952380952381,0,0,"0",0,0,"Lisa-David, Oscar-Elena",2,2,0,0,0,0,0,0,0,0,1,0,0,4,1,3,2
"12536",9,4,2021,8,"D4","CHFU",12,0,1,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,2,0,0,2,0,0,2,0,0,8,2,8,2
"12537",9,4,2021,8,"D4","HOMA",1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,22.8246268656716,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,2,1,0,2,0,0,0,0,0,8,0,4,4
"12538",9,4,2021,8,"D4","LEMA",2,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,5,0,0,2,0,0,2,0,0,0,0,0,9,0,7,2
"12539",9,4,2021,8,"D4","POMA",1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.666666666667,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,1,0,0,1,0,0,0,0,0,5,0,4,1
"12540",9,4,2021,8,"D4","SOAS",6,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,5,0,0,1,0,0,1,0,0,0,0,0,7,0,6,1
"12541",9,4,2021,8,"D5","BEMA",8,0,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5238095238095,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,0,5,0,0,5,0,0,1,0,0,12,1,8,5
"12542",9,4,2021,8,"D5","CHFU",4,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,0,2,0,0,2,0,1,0,0,0,7,0,4,3
"12543",9,4,2021,8,"D5","HOMA",2,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6492537313433,0,0,"0",0,0,"Lisa-David, Oscar-Elena",1,2,0,0,0,0,0,0,0,0,3,0,0,3,3,5,1
"12544",9,4,2021,8,"D5","LEMA",3,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.434782608696,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,0,5,0,0,5,0,2,0,0,0,14,0,7,7
"12545",9,4,2021,8,"D5","POMA",1,0,0,0,4,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.666666666667,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,0,4,0,0,4,0,2,1,0,0,12,1,7,6
"12546",9,4,2021,8,"D5","SOAS",3,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,"0",0,0,"Lisa-David, Oscar-Elena",1,2,0,0,0,0,0,0,0,2,0,0,0,5,0,2,3
"12547",9,4,2021,8,"D6","BEMA",5,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,30.952380952381,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,3,0,0,3,0,0,1,0,0,10,1,6,5
"12548",9,4,2021,8,"D6","CHFU",3,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,5,0,0,5,0,0,0,0,0,13,0,7,6
"12549",9,4,2021,8,"D6","LEMA",6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,392.869565217391,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,1,1,0,1,0,0,1,0,0,6,1,3,4
"12550",9,4,2021,8,"D6","POMA",1,0,3,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,261.666666666667,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,6,0,1,0,0,0,0,0,0,0,0,0,7,0,5,2
"12551",9,4,2021,8,"D6","SOAS",3,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,2,0,0,3,0,0,3,0,0,1,0,0,8,1,5,4
"12552",9,4,2021,8,"D6","SPRU",8,0,3,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,252.631578947368,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,6,0,0,0,0,0,0,0,0,1,0,0,6,1,6,1
"12553",9,4,2021,8,"E1","BEMA",15,1,4,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.8571428571429,0,0,"0",0,0,"Lisa-David, Oscar-Elena",1,9,0,0,0,0,0,0,0,2,0,0,0,12,0,9,3
"12554",9,4,2021,8,"E1","CHFU",6,0,1,0,6,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,390,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,1,6,2,0,6,0,0,0,0,0,18,0,9,9
"12555",9,4,2021,8,"E1","HOMA",2,0,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6492537313433,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,5,0,0,3,0,0,3,0,0,1,0,0,11,1,9,3
"12556",9,4,2021,8,"E1","LEMA",2,0,6,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,6,0,0,5,0,0,5,0,0,3,0,0,16,3,14,5
"12557",9,4,2021,8,"E1","SOAS",10,0,0,0,6,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,570,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,1,0,0,6,2,0,6,0,0,2,0,0,15,2,9,8
"12558",9,4,2021,8,"E1","SPRU",14,0,2,0,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,442.105263157895,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,6,0,2,1,0,0,1,0,0,0,0,0,10,0,7,3
"12559",9,4,2021,8,"E1","SPRU",85,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,0,0,0,0,0,0,2,0,0,4,2,6,0
"12560",9,4,2021,8,"E2","BEMA",13,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,80.4761904761905,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,4,0,0,0,0,0,0,0,0,1,0,0,4,1,3,2
"12561",9,4,2021,8,"E2","CHFU",8,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,832,0,0,"0",0,0,"Lisa-David, Oscar-Elena",0,3,0,0,6,0,0,6,0,0,0,0,0,15,0,8,7
