day,month,year,plot,focal,subplot,code.plant,family,class,fruit,seed,abundance
9,4,2021,4,LEMA,C6,PAIN,Poaceae,Grass,5,516.0616663351421,0
9,4,2021,4,LEMA,C6,POMA,Poaceae,Grass,5,516.0616663351421,0
9,4,2021,4,LEMA,C6,POMO,Poaceae,Grass,5,516.0616663351421,0
15,4,2020,1,LEMA,A3,BEMA,Amaranthaceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,SASO,Amaranthaceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,SUSP,Amaranthaceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,ACHI,Asteraceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,CHFU,Asteraceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,CHMI,Asteraceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,LEMA,Asteraceae,Forb,7,516.3944232372849,3
15,4,2020,1,LEMA,A3,PUPA,Asteraceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,SCLA,Asteraceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,SOAS,Asteraceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,COSQ,Brassicaceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,SPRU,Caryophyllaceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,MEEL,Fabaceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,MEPO,Fabaceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,MESU,Fabaceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,FRPU,Frankeniaceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,CETE,Gentianaceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,LYTR,Lythraceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,PLCO,Plantaginaceae,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,ANAR,Primulacea,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,RAPE,Ranunculuc,Forb,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,HOMA,Poaceae,Grass,7,516.3944232372849,1
15,4,2020,1,LEMA,A3,PAIN,Poaceae,Grass,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,POMA,Poaceae,Grass,7,516.3944232372849,0
15,4,2020,1,LEMA,A3,POMO,Poaceae,Grass,7,516.3944232372849,0
9,4,2021,5,CHFU,E1,BEMA,Amaranthaceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,SASO,Amaranthaceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,SUSP,Amaranthaceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,ACHI,Asteraceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,CHFU,Asteraceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,CHMI,Asteraceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,LEMA,Asteraceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,PUPA,Asteraceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,SCLA,Asteraceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,SOAS,Asteraceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,COSQ,Brassicaceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,SPRU,Caryophyllaceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,MEEL,Fabaceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,MEPO,Fabaceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,MESU,Fabaceae,Forb,11,518.1342501342555,1
9,4,2021,5,CHFU,E1,FRPU,Frankeniaceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,CETE,Gentianaceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,LYTR,Lythraceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,PLCO,Plantaginaceae,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,ANAR,Primulacea,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,RAPE,Ranunculuc,Forb,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,HOMA,Poaceae,Grass,11,518.1342501342555,3
9,4,2021,5,CHFU,E1,PAIN,Poaceae,Grass,11,518.1342501342555,1
9,4,2021,5,CHFU,E1,POMA,Poaceae,Grass,11,518.1342501342555,0
9,4,2021,5,CHFU,E1,POMO,Poaceae,Grass,11,518.1342501342555,0
27,5,2020,7,CETE,A4,BEMA,Amaranthaceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,SASO,Amaranthaceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,SUSP,Amaranthaceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,ACHI,Asteraceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,CHFU,Asteraceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,CHMI,Asteraceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,LEMA,Asteraceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,PUPA,Asteraceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,SCLA,Asteraceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,SOAS,Asteraceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,COSQ,Brassicaceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,SPRU,Caryophyllaceae,Forb,4,519.0410495132273,3
27,5,2020,7,CETE,A4,MEEL,Fabaceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,MEPO,Fabaceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,MESU,Fabaceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,FRPU,Frankeniaceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,CETE,Gentianaceae,Forb,4,519.0410495132273,3
27,5,2020,7,CETE,A4,LYTR,Lythraceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,PLCO,Plantaginaceae,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,ANAR,Primulacea,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,RAPE,Ranunculuc,Forb,4,519.0410495132273,0
27,5,2020,7,CETE,A4,HOMA,Poaceae,Grass,4,519.0410495132273,1
27,5,2020,7,CETE,A4,PAIN,Poaceae,Grass,4,519.0410495132273,0
27,5,2020,7,CETE,A4,POMA,Poaceae,Grass,4,519.0410495132273,0
27,5,2020,7,CETE,A4,POMO,Poaceae,Grass,4,519.0410495132273,0
15,4,2020,1,HOMA,F1,BEMA,Amaranthaceae,Forb,5,519.1558807317109,1
15,4,2020,1,HOMA,F1,SASO,Amaranthaceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,SUSP,Amaranthaceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,ACHI,Asteraceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,CHFU,Asteraceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,CHMI,Asteraceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,LEMA,Asteraceae,Forb,5,519.1558807317109,2
15,4,2020,1,HOMA,F1,PUPA,Asteraceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,SCLA,Asteraceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,SOAS,Asteraceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,COSQ,Brassicaceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,SPRU,Caryophyllaceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,MEEL,Fabaceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,MEPO,Fabaceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,MESU,Fabaceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,FRPU,Frankeniaceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,CETE,Gentianaceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,LYTR,Lythraceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,PLCO,Plantaginaceae,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,ANAR,Primulacea,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,RAPE,Ranunculuc,Forb,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,HOMA,Poaceae,Grass,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,PAIN,Poaceae,Grass,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,POMA,Poaceae,Grass,5,519.1558807317109,0
15,4,2020,1,HOMA,F1,POMO,Poaceae,Grass,5,519.1558807317109,0
9,4,2021,8,CHFU,A3,BEMA,Amaranthaceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,SASO,Amaranthaceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,SUSP,Amaranthaceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,ACHI,Asteraceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,CHFU,Asteraceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,CHMI,Asteraceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,LEMA,Asteraceae,Forb,6,519.2585087755247,1
9,4,2021,8,CHFU,A3,PUPA,Asteraceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,SCLA,Asteraceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,SOAS,Asteraceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,COSQ,Brassicaceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,SPRU,Caryophyllaceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,MEEL,Fabaceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,MEPO,Fabaceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,MESU,Fabaceae,Forb,6,519.2585087755247,1
9,4,2021,8,CHFU,A3,FRPU,Frankeniaceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,CETE,Gentianaceae,Forb,6,519.2585087755247,5
9,4,2021,8,CHFU,A3,LYTR,Lythraceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,PLCO,Plantaginaceae,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,ANAR,Primulacea,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,RAPE,Ranunculuc,Forb,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,HOMA,Poaceae,Grass,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,PAIN,Poaceae,Grass,6,519.2585087755247,1
9,4,2021,8,CHFU,A3,POMA,Poaceae,Grass,6,519.2585087755247,0
9,4,2021,8,CHFU,A3,POMO,Poaceae,Grass,6,519.2585087755247,0
25,3,2019,6,LEMA,D3,BEMA,Amaranthaceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,SASO,Amaranthaceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,SUSP,Amaranthaceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,ACHI,Asteraceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,CHFU,Asteraceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,CHMI,Asteraceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,LEMA,Asteraceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,PUPA,Asteraceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,SCLA,Asteraceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,SOAS,Asteraceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,COSQ,Brassicaceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,SPRU,Caryophyllaceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,MEEL,Fabaceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,MEPO,Fabaceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,MESU,Fabaceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,FRPU,Frankeniaceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,CETE,Gentianaceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,LYTR,Lythraceae,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,PLCO,Plantaginaceae,Forb,3,519.4445698634838,1
25,3,2019,6,LEMA,D3,ANAR,Primulacea,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,RAPE,Ranunculuc,Forb,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,HOMA,Poaceae,Grass,3,519.4445698634838,20
25,3,2019,6,LEMA,D3,PAIN,Poaceae,Grass,3,519.4445698634838,0
25,3,2019,6,LEMA,D3,POMA,Poaceae,Grass,3,519.4445698634838,10
25,3,2019,6,LEMA,D3,POMO,Poaceae,Grass,3,519.4445698634838,0
27,5,2020,9,CETE,C2,BEMA,Amaranthaceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,SASO,Amaranthaceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,SUSP,Amaranthaceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,ACHI,Asteraceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,CHFU,Asteraceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,CHMI,Asteraceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,LEMA,Asteraceae,Forb,8,520.1201969625563,1
27,5,2020,9,CETE,C2,PUPA,Asteraceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,SCLA,Asteraceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,SOAS,Asteraceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,COSQ,Brassicaceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,SPRU,Caryophyllaceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,MEEL,Fabaceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,MEPO,Fabaceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,MESU,Fabaceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,FRPU,Frankeniaceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,CETE,Gentianaceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,LYTR,Lythraceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,PLCO,Plantaginaceae,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,ANAR,Primulacea,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,RAPE,Ranunculuc,Forb,8,520.1201969625563,0
27,5,2020,9,CETE,C2,HOMA,Poaceae,Grass,8,520.1201969625563,0
27,5,2020,9,CETE,C2,PAIN,Poaceae,Grass,8,520.1201969625563,0
27,5,2020,9,CETE,C2,POMA,Poaceae,Grass,8,520.1201969625563,0
27,5,2020,9,CETE,C2,POMO,Poaceae,Grass,8,520.1201969625563,0
9,4,2021,2,LEMA,D1,BEMA,Amaranthaceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,SASO,Amaranthaceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,SUSP,Amaranthaceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,ACHI,Asteraceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,CHFU,Asteraceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,CHMI,Asteraceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,LEMA,Asteraceae,Forb,6,521.2830076470509,1
9,4,2021,2,LEMA,D1,PUPA,Asteraceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,SCLA,Asteraceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,SOAS,Asteraceae,Forb,6,521.2830076470509,3
9,4,2021,2,LEMA,D1,COSQ,Brassicaceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,SPRU,Caryophyllaceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,MEEL,Fabaceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,MEPO,Fabaceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,MESU,Fabaceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,FRPU,Frankeniaceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,CETE,Gentianaceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,LYTR,Lythraceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,PLCO,Plantaginaceae,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,ANAR,Primulacea,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,RAPE,Ranunculuc,Forb,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,HOMA,Poaceae,Grass,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,PAIN,Poaceae,Grass,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,POMA,Poaceae,Grass,6,521.2830076470509,0
9,4,2021,2,LEMA,D1,POMO,Poaceae,Grass,6,521.2830076470509,0
9,4,2021,5,LEMA,F2,BEMA,Amaranthaceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,SASO,Amaranthaceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,SUSP,Amaranthaceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,ACHI,Asteraceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,CHFU,Asteraceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,CHMI,Asteraceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,LEMA,Asteraceae,Forb,7,522.3261398403313,3
9,4,2021,5,LEMA,F2,PUPA,Asteraceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,SCLA,Asteraceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,SOAS,Asteraceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,COSQ,Brassicaceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,SPRU,Caryophyllaceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,MEEL,Fabaceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,MEPO,Fabaceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,MESU,Fabaceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,FRPU,Frankeniaceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,CETE,Gentianaceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,LYTR,Lythraceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,PLCO,Plantaginaceae,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,ANAR,Primulacea,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,RAPE,Ranunculuc,Forb,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,HOMA,Poaceae,Grass,7,522.3261398403313,5
9,4,2021,5,LEMA,F2,PAIN,Poaceae,Grass,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,POMA,Poaceae,Grass,7,522.3261398403313,0
9,4,2021,5,LEMA,F2,POMO,Poaceae,Grass,7,522.3261398403313,0
11,3,2019,4,CHFU,F5,BEMA,Amaranthaceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,SASO,Amaranthaceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,SUSP,Amaranthaceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,ACHI,Asteraceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,CHFU,Asteraceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,CHMI,Asteraceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,LEMA,Asteraceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,PUPA,Asteraceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,SCLA,Asteraceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,SOAS,Asteraceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,COSQ,Brassicaceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,SPRU,Caryophyllaceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,MEEL,Fabaceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,MEPO,Fabaceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,MESU,Fabaceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,FRPU,Frankeniaceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,CETE,Gentianaceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,LYTR,Lythraceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,PLCO,Plantaginaceae,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,ANAR,Primulacea,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,RAPE,Ranunculuc,Forb,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,HOMA,Poaceae,Grass,2,523.3297549658053,20
11,3,2019,4,CHFU,F5,PAIN,Poaceae,Grass,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,POMA,Poaceae,Grass,2,523.3297549658053,0
11,3,2019,4,CHFU,F5,POMO,Poaceae,Grass,2,523.3297549658053,0
15,4,2020,2,LEMA,C6,BEMA,Amaranthaceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,SASO,Amaranthaceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,SUSP,Amaranthaceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,ACHI,Asteraceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,CHFU,Asteraceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,CHMI,Asteraceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,LEMA,Asteraceae,Forb,5,523.5399572519482,1
15,4,2020,2,LEMA,C6,PUPA,Asteraceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,SCLA,Asteraceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,SOAS,Asteraceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,COSQ,Brassicaceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,SPRU,Caryophyllaceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,MEEL,Fabaceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,MEPO,Fabaceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,MESU,Fabaceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,FRPU,Frankeniaceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,CETE,Gentianaceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,LYTR,Lythraceae,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,PLCO,Plantaginaceae,Forb,5,523.5399572519482,2
15,4,2020,2,LEMA,C6,ANAR,Primulacea,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,RAPE,Ranunculuc,Forb,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,HOMA,Poaceae,Grass,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,PAIN,Poaceae,Grass,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,POMA,Poaceae,Grass,5,523.5399572519482,0
15,4,2020,2,LEMA,C6,POMO,Poaceae,Grass,5,523.5399572519482,0
28,5,2019,8,CETE,D3,BEMA,Amaranthaceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,SASO,Amaranthaceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,SUSP,Amaranthaceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,ACHI,Asteraceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,CHFU,Asteraceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,CHMI,Asteraceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,LEMA,Asteraceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,PUPA,Asteraceae,Forb,6,525.0303931505603,4
28,5,2019,8,CETE,D3,SCLA,Asteraceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,SOAS,Asteraceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,COSQ,Brassicaceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,SPRU,Caryophyllaceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,MEEL,Fabaceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,MEPO,Fabaceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,MESU,Fabaceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,FRPU,Frankeniaceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,CETE,Gentianaceae,Forb,6,525.0303931505603,3
28,5,2019,8,CETE,D3,LYTR,Lythraceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,PLCO,Plantaginaceae,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,ANAR,Primulacea,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,RAPE,Ranunculuc,Forb,6,525.0303931505603,0
28,5,2019,8,CETE,D3,HOMA,Poaceae,Grass,6,525.0303931505603,0
28,5,2019,8,CETE,D3,PAIN,Poaceae,Grass,6,525.0303931505603,0
28,5,2019,8,CETE,D3,POMA,Poaceae,Grass,6,525.0303931505603,1
28,5,2019,8,CETE,D3,POMO,Poaceae,Grass,6,525.0303931505603,0
26,3,2019,2,LEMA,D3,BEMA,Amaranthaceae,Forb,3,525.4756580363554,0
26,3,2019,2,LEMA,D3,SASO,Amaranthaceae,Forb,3,525.4756580363554,0
26,3,2019,2,LEMA,D3,SUSP,Amaranthaceae,Forb,3,525.4756580363554,0
26,3,2019,2,LEMA,D3,ACHI,Asteraceae,Forb,3,525.4756580363554,0
26,3,2019,2,LEMA,D3,CHFU,Asteraceae,Forb,3,525.4756580363554,0
26,3,2019,2,LEMA,D3,CHMI,Asteraceae,Forb,3,525.4756580363554,0
26,3,2019,2,LEMA,D3,LEMA,Asteraceae,Forb,3,525.4756580363554,5
